Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2283,Connor Ronan,ie IRL,MF,Wolves,eng Premier League,25-092,0.0,4,3,1,1,0,0,1,0,0,0,0,0,3,0,0
2284,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,33-263,1.2,29,28,1,0,0,0,0,1,0,0,0,0,22,0,0
2285,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,28-181,33.7,2109,2055,47,40,6,16,8,7,0,0,0,0,1855,7,22
2286,Marten de Roon,nl NED,MF,Atalanta,it Serie A,32-069,32.9,1912,1833,75,54,0,24,13,17,0,0,0,0,1587,4,21
2287,Pablo Rosario,nl NED,"MF,DF",Nice,fr Ligue 1,26-150,19.6,1049,1022,25,17,1,3,11,8,0,0,0,0,930,2,9
2288,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,32-040,0.0,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
2289,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,18-220,0.3,18,14,4,2,0,0,2,2,0,0,0,0,15,0,0
2290,Joe Rothwell,eng ENG,MF,Bournemouth,eng Premier League,28-146,11.3,457,402,54,24,4,2,26,1,21,12,4,3,385,1,6
2291,Anthony Rouault,fr FRA,DF,Toulouse,fr Ligue 1,22-008,36.8,2063,1923,138,67,1,23,0,12,0,0,0,0,1802,2,14
2292,Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,de Bundesliga,30-151,0.2,7,6,1,0,0,0,0,1,0,0,0,0,3,0,0
2293,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,30-151,10.6,438,332,102,4,2,0,36,98,0,0,0,0,307,4,14
2294,Nicolò Rovella,it ITA,MF,Monza,it Serie A,21-184,19.3,1363,1292,68,52,1,24,28,6,10,2,7,0,1206,3,15
2295,Nicolò Rovella,it ITA,MF,Juventus,it Serie A,21-184,0.3,25,22,3,1,0,2,3,1,1,1,0,0,22,0,1
2296,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,29-102,27.2,2167,2097,67,63,0,30,1,3,0,0,0,0,1977,3,7
2297,Ruan,br BRA,DF,Sassuolo,it Serie A,23-364,19.0,939,875,62,35,1,3,0,2,0,0,0,0,835,2,8
2298,Rubén,es ESP,"DF,MF",Espanyol,es La Liga,22-122,9.9,339,286,52,5,2,2,48,47,0,0,0,0,232,1,9
2299,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,30-095,26.8,1617,1562,55,25,3,16,5,20,0,0,0,0,1486,0,14
2300,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,33-098,8.8,442,387,53,21,0,1,41,0,30,7,13,2,330,2,8
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2301,Daniele Rugani,it ITA,DF,Juventus,it Serie A,28-312,6.3,262,255,7,4,0,3,0,0,0,0,0,0,231,0,0
2302,Matteo Ruggeri,it ITA,"DF,MF",Atalanta,it Serie A,20-330,9.2,631,527,102,5,0,2,38,96,1,1,0,0,515,2,10
2303,Mário Rui,pt POR,DF,Napoli,it Serie A,32-010,19.4,1734,1427,300,70,2,30,110,188,42,15,19,0,1408,7,26
2304,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,27-076,16.2,841,691,148,18,1,10,31,130,0,0,0,0,647,2,22
2305,Kays Ruiz,ma MAR,MF,Auxerre,fr Ligue 1,20-284,0.7,29,29,0,0,0,0,0,0,0,0,0,0,26,0,0
2306,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,27-064,21.0,1763,1716,44,25,9,11,13,15,4,0,3,0,1614,3,24
2307,Víctor Ruiz,es ESP,DF,Betis,es La Liga,34-132,6.2,251,241,9,9,0,2,0,0,0,0,0,0,213,1,0
2308,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,31-017,14.0,543,419,124,32,0,0,0,0,0,0,0,0,464,0,2
2309,Alessandro Russo,it ITA,GK,Sassuolo,it Serie A,22-067,1.0,50,37,13,5,0,0,0,0,0,0,0,0,37,0,0
2310,Franco Russo,ar ARG,DF,Mallorca,es La Liga,28-224,1.6,60,58,2,1,0,1,0,1,0,0,0,0,46,0,0
2311,Georginio Rutter,fr FRA,"FW,MF",Leeds United,eng Premier League,21-047,3.0,62,59,2,0,1,0,0,0,0,0,0,0,31,1,5
2312,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,21-047,11.2,158,157,1,0,1,2,11,0,0,0,0,0,95,0,12
2313,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,25-201,11.5,501,374,125,4,1,4,41,119,2,0,2,0,350,2,16
2314,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,25-201,15.7,998,846,152,10,2,2,50,142,0,0,0,0,817,0,28
2315,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,30-306,29.0,1280,1021,257,94,0,0,0,0,0,0,0,0,888,2,2
2316,José Sá,pt POR,GK,Wolves,eng Premier League,30-140,36.0,1200,854,341,81,0,3,0,0,0,0,0,0,837,5,1
2317,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,30-093,18.7,949,769,176,19,0,1,17,157,0,0,0,0,780,4,25
2318,Halid Šabanović,ba BIH,DF,Angers,fr Ligue 1,23-288,7.1,280,233,47,3,0,2,8,44,0,0,0,0,228,0,2
2319,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,26-190,11.9,461,390,69,33,3,8,54,3,32,9,19,0,310,2,11
2320,Marcel Sabitzer,at AUT,MF,Manchester Utd,eng Premier League,29-081,7.0,307,293,9,4,2,3,4,2,1,0,0,0,237,5,7
2321,Marcel Sabitzer,at AUT,MF,Bayern Munich,de Bundesliga,29-081,7.0,466,451,12,6,1,2,5,4,1,1,0,0,402,3,3
2322,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,28-036,28.7,1240,1033,204,23,2,1,36,180,1,0,0,0,999,3,27
2323,Umar Sadiq,ng NGA,FW,Almería,es La Liga,26-124,2.7,36,32,3,0,0,0,0,1,0,0,0,0,22,1,2
2324,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,26-124,0.9,13,13,0,0,0,1,0,0,0,0,0,0,13,0,0
2325,Alexis Saelemaekers,be BEL,"FW,DF",Milan,it Serie A,23-344,15.6,621,573,46,5,3,2,48,36,5,2,3,0,480,2,12
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2326,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,28-048,7.2,195,184,9,0,1,0,5,2,0,0,0,0,155,2,5
2327,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,eng Premier League,26-086,12.4,447,435,9,1,4,3,32,7,1,0,0,0,316,3,17
2328,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,24-229,5.9,266,206,60,3,0,0,10,57,0,0,0,0,219,0,5
2329,Samuel Sáiz,es ESP,MF,Girona,es La Liga,32-135,2.7,162,150,7,0,2,1,6,1,1,0,1,0,122,5,6
2330,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,21-274,35.3,1430,1297,131,11,2,3,172,21,99,76,0,2,1054,2,62
2331,Hamza Sakhi,ma MAR,MF,Auxerre,fr Ligue 1,26-364,18.4,947,866,73,33,4,23,88,1,37,12,20,0,756,8,14
2332,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,33-113,8.5,459,438,19,17,0,0,0,1,0,0,0,0,397,2,0
2333,Jacopo Sala,it ITA,MF,Spezia,it Serie A,31-183,1.2,46,40,6,4,0,0,4,1,0,0,0,0,36,0,5
2334,Ibrahim Salah,ma MAR,"FW,MF",Rennes,fr Ligue 1,21-280,2.5,121,120,1,0,0,0,8,1,0,0,0,0,94,0,4
2335,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,30-356,36.6,1185,1146,29,4,14,3,38,17,0,0,0,0,902,10,40
2336,Amine Salama,fr FRA,"FW,MF",Angers,fr Ligue 1,22-323,13.9,321,303,16,0,2,0,12,0,0,0,0,0,236,2,10
2337,William Saliba,fr FRA,DF,Arsenal,eng Premier League,22-074,26.8,1865,1822,43,34,0,2,1,0,0,0,0,0,1698,0,8
2338,Dikeni Salifou,tg TOG,MF,Werder Bremen,de Bundesliga,19-363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,24-050,21.9,1196,1075,115,25,1,10,13,87,0,0,0,0,879,6,12
2340,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,26-015,11.1,342,328,10,4,2,3,35,5,1,1,0,0,238,4,12
2341,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,30-197,29.4,1456,1398,53,42,1,16,7,7,0,0,0,0,1198,5,13
2342,Salvi,es ESP,"FW,MF",Rayo Vallecano,es La Liga,32-068,5.4,208,188,16,0,1,0,37,15,1,0,1,0,119,4,20
2343,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,21-102,20.6,893,772,118,48,3,23,92,5,62,33,17,0,715,3,17
2344,Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,de Bundesliga,27-146,0.4,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0
2345,Mama Samba Baldé,gw GNB,FW,Troyes,fr Ligue 1,27-212,29.6,584,511,70,0,2,6,13,0,0,0,0,0,389,3,30
2346,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29-042,37.0,1237,985,250,90,0,12,0,0,0,0,0,0,938,2,1
2347,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,23-227,2.2,140,135,5,5,1,1,0,0,0,0,0,0,132,0,1
2348,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,eng Premier League,23-227,6.0,264,250,10,9,2,1,0,1,0,0,0,0,228,4,2
2349,Junior Sambia,fr FRA,DF,Salernitana,it Serie A,26-272,7.7,396,311,85,6,0,1,33,71,8,3,4,0,312,0,7
2350,Samuel,br BRA,"FW,MF",Valencia,es La Liga,23-165,32.1,1163,1121,37,5,5,2,82,22,10,1,2,0,878,5,57
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2351,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,26-082,20.5,657,640,12,12,2,4,4,0,0,0,0,0,518,5,12
2352,Antonio Sanabria,py PAR,FW,Torino,it Serie A,27-094,27.0,691,632,58,2,1,5,2,2,0,0,0,0,524,1,18
2353,Leandro Sanca,pt POR,"FW,MF",Spezia,it Serie A,23-153,0.4,12,11,1,0,0,0,2,0,0,0,0,0,9,0,0
2354,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,23-042,28.1,975,936,28,13,9,3,17,1,3,0,2,0,788,11,19
2355,Renato Sanches,pt POR,MF,Paris S-G,fr Ligue 1,25-292,8.0,669,653,14,7,2,3,5,5,2,0,2,0,608,2,10
2356,Alexis Sánchez,cl CHI,"FW,MF",Marseille,fr Ligue 1,34-169,29.8,934,865,59,6,14,19,37,1,11,6,0,0,681,10,26
2357,Antonio Sánchez,es ESP,"MF,DF",Mallorca,es La Liga,26-156,12.0,447,410,36,3,0,7,32,25,1,1,0,0,312,1,22
2358,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,26-359,9.5,594,583,10,7,0,1,2,3,0,0,0,0,515,1,10
2359,Iván Sánchez,es ESP,"MF,FW",Valladolid,es La Liga,30-256,12.8,480,460,15,3,1,10,38,2,6,3,1,1,381,5,16
2360,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,26-084,26.6,1175,1119,51,41,1,23,5,4,0,0,0,0,962,5,13
2361,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,22-286,23.6,1144,943,197,11,0,2,71,186,0,0,0,0,916,4,28
2362,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,25-200,23.0,781,608,168,37,0,4,0,0,0,0,0,0,604,5,3
2363,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,23-073,18.7,776,760,14,0,4,3,17,8,5,2,0,0,647,2,28
2364,Alex Sandro,br BRA,DF,Juventus,it Serie A,32-131,19.9,1256,1100,152,24,0,8,19,117,0,0,0,0,1081,4,13
2365,Leroy Sané,de GER,"MF,FW",Bayern Munich,de Bundesliga,27-146,22.3,1078,1053,20,0,9,3,16,9,5,3,0,0,880,5,22
2366,Sidi Sané,de GER,FW,Schalke 04,de Bundesliga,20-046,0.3,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
2367,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,28-292,0.1,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
2368,Morgan Sanson,fr FRA,MF,Strasbourg,fr Ligue 1,28-292,15.8,620,578,36,22,6,4,35,3,10,2,5,0,480,6,16
2369,Nicola Sansone,it ITA,FW,Bologna,it Serie A,31-269,8.2,218,194,22,1,0,2,20,1,10,7,2,0,161,2,7
2370,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,28-089,20.1,1317,1280,35,35,1,12,7,0,0,0,0,0,1119,2,19
2371,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,31-167,13.4,457,451,3,0,2,6,32,3,0,0,0,0,329,3,13
2372,Pablo Sarabia,es ESP,"FW,MF",Wolves,eng Premier League,31-026,8.5,365,324,39,8,2,3,46,3,28,18,5,0,252,2,15
2373,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,31-026,4.1,187,171,15,2,5,1,16,1,12,5,5,0,147,1,5
2374,Muhammed Saracevic Cham,at AUT,MF,Clermont Foot,fr Ligue 1,22-253,21.9,1038,941,89,35,11,2,73,7,43,25,10,1,813,8,29
2375,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,20-355,2.0,67,67,0,0,0,0,3,0,0,0,0,0,53,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2376,Amin Sarr,se SWE,FW,Lyon,fr Ligue 1,22-087,6.0,142,136,6,0,0,0,4,1,0,0,0,0,104,0,3
2377,Bouna Sarr,sn SEN,FW,Bayern Munich,de Bundesliga,31-126,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2378,Malang Sarr,fr FRA,DF,Monaco,fr Ligue 1,24-134,8.0,517,503,13,9,0,10,1,3,0,0,0,0,460,1,5
2379,Mamadou Sarr,fr FRA,MF,Lyon,fr Ligue 1,17-281,0.1,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
2380,Mouhamadou Sarr,sn SEN,GK,Cremonese,it Serie A,26-152,2.0,84,61,22,10,0,1,0,0,0,0,0,0,62,1,0
2381,Martin Satriano,uy URU,FW,Empoli,it Serie A,22-106,18.9,384,375,8,0,2,1,22,6,0,0,0,0,249,1,15
2382,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,31-166,28.3,1695,1394,290,114,6,35,235,29,137,58,63,2,1185,11,33
2383,Esteban Saveljich,me MNE,FW,Rayo Vallecano,es La Liga,32-017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,32-149,21.6,1141,1107,29,22,0,4,0,7,0,0,0,0,1001,5,4
2385,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,20-157,24.5,1173,940,231,25,0,1,41,206,0,0,0,0,921,2,39
2386,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,19-177,25.9,1486,1443,40,29,1,21,8,11,0,0,0,0,1205,3,20
2387,Gianluca Scamacca,it ITA,FW,West Ham,eng Premier League,24-156,10.3,177,173,3,0,0,8,1,0,0,0,0,0,118,1,7
2388,Gustavo Scarpa,br BRA,"MF,FW",Nott'ham Forest,eng Premier League,29-152,2.0,78,72,6,0,1,2,4,3,2,0,1,0,51,0,5
2389,Kevin Schade,de GER,FW,Brentford,eng Premier League,21-191,8.1,173,171,1,0,1,0,15,1,0,0,0,0,103,1,11
2390,Kevin Schade,de GER,"FW,MF",Freiburg,de Bundesliga,21-191,2.0,55,54,1,0,0,0,3,0,0,0,0,0,26,0,4
2391,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,24-054,9.6,274,261,13,2,1,0,8,1,0,0,0,0,205,0,14
2392,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,31-168,35.6,1846,1770,73,62,7,34,18,10,0,0,0,0,1423,3,19
2393,Derry Scherhant,de GER,"FW,MF",Hertha BSC,de Bundesliga,20-208,3.2,50,49,1,0,0,0,3,1,0,0,0,0,33,0,2
2394,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,27-133,10.5,253,233,19,2,1,0,4,6,0,0,0,0,176,1,5
2395,Kingsley Schindler,gh GHA,"DF,MF",Köln,de Bundesliga,29-329,12.1,546,438,106,4,0,1,45,99,3,1,1,0,352,2,28
2396,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,25-251,16.7,928,910,11,10,4,5,2,1,0,0,0,0,771,7,15
2397,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,26-039,0.2,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0
2398,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,26-039,8.2,315,295,17,2,1,1,3,3,0,0,0,0,208,3,1
2399,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,23-187,25.0,1910,1846,62,53,2,49,11,9,0,0,0,0,1648,2,25
2400,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,30-165,28.1,900,854,40,12,3,1,16,24,0,0,0,0,665,6,21
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2401,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,36-213,36.0,1188,834,353,75,0,4,0,0,0,0,0,0,918,1,1
2402,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,32-349,0.5,28,25,3,1,0,0,4,2,0,0,0,0,23,0,1
2403,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,23-130,16.9,750,728,17,1,5,2,20,15,0,0,0,0,561,5,31
2404,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,21-003,2.8,187,174,13,4,0,3,1,8,0,0,0,0,166,0,1
2405,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,25-097,12.1,601,577,23,9,2,18,31,8,5,1,2,0,446,1,21
2406,Benno Schmitz,de GER,DF,Köln,de Bundesliga,28-201,26.9,1499,1183,307,13,1,1,96,294,0,0,0,0,938,9,49
2407,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,26-145,27.9,1498,1487,8,8,4,13,3,0,0,0,0,0,1299,3,16
2408,Perr Schuurs,nl NED,DF,Torino,it Serie A,23-192,25.9,1201,1165,36,31,0,1,2,5,0,0,0,0,1058,0,7
2409,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28-042,34.0,1390,1135,253,68,0,1,0,0,0,0,0,0,1091,2,1
2410,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,31-004,22.6,853,612,238,64,0,0,0,0,0,0,0,0,567,3,1
2411,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18-314,1.7,66,64,2,2,1,1,0,0,0,0,0,0,52,0,2
2412,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,22-116,5.8,166,159,6,1,2,0,7,2,0,0,0,0,127,1,7
2413,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,31-104,9.9,218,196,21,0,4,1,21,1,0,0,0,0,134,1,8
2414,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,20-065,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2415,Jacopo Segre,it ITA,DF,Torino,it Serie A,26-109,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
2416,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,28-069,7.7,326,310,14,0,4,1,18,0,6,0,0,0,223,2,8
2417,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23-002,27.3,1375,1219,154,27,0,3,22,127,0,0,0,0,1152,2,26
2418,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,28-137,3.1,68,67,1,0,0,0,2,0,0,0,0,0,41,0,6
2419,Davie Selke,de GER,FW,Köln,de Bundesliga,28-137,9.7,212,203,6,0,0,0,7,0,0,0,0,0,118,3,6
2420,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31-100,38.0,973,679,292,95,0,0,0,1,0,0,0,0,636,2,0
2421,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,29-202,29.2,1499,1263,233,6,4,1,60,227,0,0,0,0,1211,3,34
2422,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,18-129,0.4,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
2423,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,23-150,2.9,57,53,4,0,0,1,1,0,0,0,0,0,38,0,2
2424,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,22-129,0.1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
2425,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,26-027,27.7,1322,1257,56,40,1,15,8,14,0,0,0,0,1064,9,18
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2426,Stefano Sensi,it ITA,MF,Monza,it Serie A,27-305,18.0,1281,1185,94,51,6,18,50,6,32,10,16,0,1089,2,16
2427,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,26-135,3.6,112,107,4,4,1,3,2,0,0,0,0,0,87,1,1
2428,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,32-029,17.0,648,435,209,55,0,1,0,0,0,0,0,0,441,4,0
2429,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,26-056,22.5,615,583,30,8,3,7,5,0,4,1,2,0,431,2,27
2430,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25-311,25.7,945,737,203,12,2,6,118,179,12,0,11,0,615,5,25
2431,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,23-019,9.0,390,318,72,2,2,1,30,70,0,0,0,0,280,0,19
2432,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,30-222,16.9,825,717,108,10,5,9,23,93,4,4,0,0,665,0,19
2433,Eniss Shabani,de GER,MF,Mainz 05,de Bundesliga,20-008,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
2434,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27-329,28.4,2098,1792,297,36,2,13,89,195,38,20,7,0,1757,9,37
2435,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,31-099,0.4,26,23,3,2,0,2,0,0,0,0,0,0,19,0,0
2436,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,31-099,6.0,302,271,31,27,3,6,13,1,0,0,0,0,221,0,1
2437,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27-342,9.0,205,186,19,0,3,0,3,0,0,0,0,0,143,0,8
2438,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27-342,1.3,33,31,2,0,0,0,0,1,0,0,0,0,25,0,1
2439,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,25-040,2.4,64,59,3,0,1,0,6,1,0,0,0,0,33,2,3
2440,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,27-241,7.4,408,367,38,7,2,7,25,2,21,11,8,0,321,3,8
2441,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,21-021,22.0,1103,893,207,20,1,5,26,187,0,0,0,0,787,3,26
2442,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,27-212,19.3,477,443,33,1,5,2,4,4,0,0,0,0,349,1,25
2443,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,28-300,24.5,1543,1468,73,15,3,10,75,48,7,0,2,0,1317,2,27
2444,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25-310,32.2,1963,1540,418,98,3,6,169,242,78,40,33,0,1478,5,38
2445,David Silva,es ESP,MF,Real Sociedad,es La Liga,37-149,21.5,1165,1120,37,16,9,5,20,6,3,1,2,0,983,8,17
2446,Rui Silva,pt POR,GK,Betis,es La Liga,29-119,26.0,886,562,320,106,1,1,0,0,0,0,0,0,593,4,0
2447,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38-257,26.1,2042,1976,59,54,1,15,2,2,0,0,0,0,1856,7,8
2448,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32-096,38.0,1177,783,391,89,0,5,0,0,0,0,0,0,916,3,0
2449,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21-354,20.4,374,334,39,0,1,1,16,6,0,0,0,0,274,1,15
2450,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,23-034,16.2,1108,992,113,13,3,7,14,100,0,0,0,0,901,3,26
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2451,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27-336,4.5,106,104,2,0,0,1,2,0,0,0,0,0,76,0,4
2452,Ellis Simms,eng ENG,FW,Everton,eng Premier League,22-152,2.5,62,62,0,0,1,0,1,0,0,0,0,0,38,0,0
2453,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27-329,26.1,725,657,63,13,3,2,140,9,40,19,10,0,463,5,36
2454,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25-360,30.5,951,703,245,59,0,1,0,0,0,0,0,0,690,3,0
2455,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,23-180,17.4,555,550,5,0,1,5,30,3,0,0,0,0,413,0,19
2456,Wilfried Singo,ci CIV,DF,Torino,it Serie A,22-163,22.8,1138,923,207,20,3,7,56,187,0,0,0,0,853,8,19
2457,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23-354,9.6,339,336,3,0,2,4,7,3,0,0,0,0,273,0,9
2458,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27-337,3.8,209,174,35,2,0,1,3,33,0,0,0,0,159,0,5
2459,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,35-076,5.7,260,193,67,19,0,0,0,0,0,0,0,0,174,0,0
2460,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20-332,0.2,7,5,2,0,0,0,0,2,0,0,0,0,5,0,0
2461,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,36-145,1.0,38,26,12,4,0,0,0,0,0,0,0,0,28,0,0
2462,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,25-222,14.6,636,617,18,15,2,6,10,3,0,0,0,0,489,1,23
2463,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,33-294,21.3,787,753,34,21,0,2,23,11,0,0,0,0,628,0,22
