Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1904,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,21,2,30,15,1.0,0.3,0,,0,2,15,0,1.50,1,0,+1,+3.00,+3.36,1.1,0.4,+0.7,+2.07,+2.26
1905,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,24,31,2693,87,78.7,29.9,31,87,26,0,,0,1.19,34,36,-2,-0.07,+0.18,34.2,39.2,-5.0,-0.17,-0.15
1906,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,25,38,3420,90,100.0,38.0,38,90,38,0,,0,2.18,64,23,+41,+1.08,,48.5,29.8,+18.7,+0.49,
1907,Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,eng Premier League,22,11,490,45,14.3,5.4,5,85,4,6,11,8,1.64,8,6,+2,+0.37,-0.06,8.1,6.6,+1.5,+0.28,+0.06
1908,Ainsley Maitland-Niles,eng ENG,MF,West Brom,eng Premier League,22,15,1230,82,36.0,13.7,14,87,10,1,18,0,0.93,14,17,-3,-0.22,+1.34,17.4,21.4,-3.9,-0.29,+0.87
1909,Josh Maja,ng NGA,FW,Fulham,eng Premier League,21,15,810,54,23.7,9.0,9,77,3,6,19,2,0.87,7,9,-2,-0.22,+0.61,10.5,9.4,+1.1,+0.12,+0.57
1910,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,21,17,804,47,23.5,8.9,11,63,0,6,18,5,1.35,11,5,+6,+0.67,+1.36,11.7,7.3,+4.3,+0.49,+1.03
1911,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,20,1,90,90,2.6,1.0,1,90,1,0,,27,3.00,2,1,+1,+1.00,+0.11,2.3,1.2,+1.1,+1.07,+0.17
1912,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,28,15,552,37,16.1,6.1,5,67,0,10,22,12,1.00,1,9,-8,-1.30,-1.27,5.0,6.9,-2.0,-0.32,-0.45
1913,Marco Majouga,fr FRA,"FW,MF",Nîmes,fr Ligue 1,19,8,124,16,3.6,1.4,0,,0,8,16,7,0.25,1,5,-4,-2.90,-2.17,1.8,2.1,-0.3,-0.23,+0.33
1914,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,22,17,522,31,15.3,5.8,5,62,0,12,18,15,1.41,8,11,-3,-0.52,-0.11,5.9,10.3,-4.4,-0.76,-0.69
1915,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,25,35,2728,78,79.8,30.3,34,80,16,1,25,0,1.00,21,31,-10,-0.33,+0.32,24.7,32.8,-8.1,-0.27,-0.55
1916,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,17,1207,71,35.3,13.4,12,88,9,5,30,17,1.88,28,20,+8,+0.60,-0.91,23.5,17.3,+6.3,+0.47,-0.30
1917,Filip Malbašić,rs SRB,"FW,MF",Cádiz,es La Liga,27,28,860,31,25.1,9.6,8,70,2,20,15,10,1.29,9,12,-3,-0.31,+0.35,7.4,13.9,-6.5,-0.68,-0.18
1918,Kévin Malcuit,ma MAR,DF,Fiorentina,it Serie A,29,5,207,41,6.1,2.3,2,84,1,3,13,10,0.20,3,3,0,0.00,+0.34,2.1,3.5,-1.4,-0.60,-0.17
1919,Kévin Malcuit,ma MAR,"FW,MF",Napoli,it Serie A,29,2,33,17,1.0,0.4,0,,0,2,17,7,1.50,0,0,0,0.00,-1.20,0.4,0.2,+0.2,+0.46,-0.20
1920,Daniel Maldini,it ITA,"FW,DF",Milan,it Serie A,18,5,29,6,0.8,0.3,0,,0,5,6,17,2.40,1,1,0,0.00,-0.88,0.4,0.3,+0.1,+0.23,-0.40
1921,Darian Males,ch SUI,MF,Genoa,it Serie A,19,0,,,,,0,,0,0,,1,,,,,,,,,,,
1922,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,27,36,1876,52,54.9,20.8,22,72,3,14,22,0,2.14,55,21,+34,+1.63,+1.11,42.6,22.6,+20.1,+0.96,+0.17
1923,Yunus Mallı,tr TUR,MF,Wolfsburg,de Bundesliga,28,1,58,58,1.9,0.6,1,58,0,0,,7,1.00,1,1,0,0.00,-0.72,0.4,0.4,0.0,0.00,-0.20
1924,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,31,2602,84,76.1,28.9,30,86,28,1,9,1,1.45,44,44,0,0.00,+0.22,39.5,36.0,+3.5,+0.12,+0.57
1925,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,24,35,2338,67,68.4,26.0,25,80,12,10,35,1,1.14,30,37,-7,-0.27,+0.06,26.1,33.5,-7.5,-0.29,+0.17
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1926,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,21,14,699,50,20.4,7.8,8,72,4,6,21,0,0.50,12,17,-5,-0.64,+0.65,12.7,12.0,+0.7,+0.09,+0.73
1927,Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,20,12,458,38,13.4,5.1,4,83,2,8,16,12,1.42,8,10,-2,-0.39,+0.03,8.5,8.4,0.0,+0.01,+0.26
1928,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,27,2309,86,67.5,25.7,25,90,25,2,30,5,1.07,28,35,-7,-0.27,+0.62,27.1,34.4,-7.3,-0.28,-0.01
1929,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,33,2852,86,83.4,31.7,33,86,30,0,,1,1.58,52,44,+8,+0.25,-0.06,52.7,37.6,+15.1,+0.49,-0.13
1930,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,35,37,3330,90,97.4,37.0,37,90,37,0,,0,1.62,53,45,+8,+0.22,+1.22,45.0,46.0,-1.0,-0.03,-0.62
1931,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,29,2180,75,63.7,24.2,24,84,18,5,33,5,2.00,37,13,+24,+0.99,-0.24,26.2,17.4,+8.8,+0.36,-0.35
1932,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,28,2392,85,69.9,26.6,27,89,25,1,1,5,1.57,37,31,+6,+0.23,+0.75,36.3,30.4,+5.9,+0.22,+0.54
1933,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,23,10,398,40,11.6,4.4,3,74,1,7,25,2,1.30,6,7,-1,-0.23,+0.22,6.9,6.1,+0.8,+0.18,+0.41
1934,Rolando Mandragora,it ITA,MF,Torino,it Serie A,23,17,1525,90,44.6,16.9,17,90,16,0,,0,1.12,20,31,-11,-0.65,-0.27,24.1,29.5,-5.4,-0.32,-0.01
1935,Mario Mandžukić,hr CRO,FW,Milan,it Serie A,34,10,212,21,6.2,2.4,1,62,0,9,17,2,1.60,2,7,-5,-2.12,-3.19,3.6,4.5,-0.9,-0.39,-1.08
1936,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,28,35,2810,80,82.2,31.2,31,88,25,4,22,0,1.89,54,28,+26,+0.83,+0.83,56.6,32.7,+23.9,+0.77,+0.67
1937,Niccolò Manfredini,it ITA,GK,Benevento,it Serie A,32,1,90,90,2.6,1.0,1,90,1,0,,37,1.00,1,1,0,0.00,+0.95,0.4,1.2,-0.8,-0.77,-0.15
1938,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,7,321,46,9.4,3.6,4,70,2,3,14,18,1.14,2,5,-3,-0.84,-0.84,2.7,5.5,-2.8,-0.78,-0.58
1939,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,22,24,2109,88,68.9,23.4,24,88,22,0,,1,1.46,44,35,+9,+0.38,+1.14,38.7,35.9,+2.8,+0.12,+0.46
1940,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,33,35,2691,77,78.7,29.9,32,82,16,3,24,1,1.17,33,42,-9,-0.30,+0.81,31.8,39.6,-7.8,-0.26,+0.09
1941,Vito Mannone,it ITA,GK,Monaco,fr Ligue 1,32,9,810,90,23.7,9.0,9,90,9,0,,13,1.78,18,14,+4,+0.44,-0.59,17.0,11.2,+5.8,+0.65,-0.33
1942,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,30,2298,77,67.2,25.5,27,83,21,3,16,3,2.07,60,26,+34,+1.33,+0.45,49.7,26.0,+23.8,+0.93,+0.82
1943,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,13,825,63,24.1,9.2,10,77,6,3,17,16,1.38,13,15,-2,-0.22,+0.27,12.0,12.3,-0.3,-0.04,+0.47
1944,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,6,294,49,8.6,3.3,2,90,2,4,29,6,1.33,3,8,-5,-1.53,-1.10,3.3,7.9,-4.5,-1.39,-0.99
1945,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,21,19,1077,57,31.5,12.0,11,80,5,8,25,4,1.42,18,17,+1,+0.08,+0.24,15.7,19.6,-3.9,-0.33,-0.18
1946,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,23,1170,51,34.2,13.0,13,73,4,10,23,3,1.57,16,13,+3,+0.23,-0.13,14.2,12.4,+1.8,+0.14,-0.18
1947,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,8,229,29,6.7,2.5,2,58,0,6,19,6,1.13,4,4,0,0.00,+0.39,2.6,4.0,-1.4,-0.57,-0.29
1948,Maranhão,br BRA,FW,Valladolid,es La Liga,23,23,1177,51,34.4,13.1,11,78,6,12,27,0,0.74,16,21,-5,-0.38,+0.34,18.8,20.5,-1.7,-0.13,+0.32
1949,Fernando Marçal,br BRA,"DF,MF",Wolves,eng Premier League,31,13,623,48,18.2,6.9,7,76,5,6,15,4,1.54,8,9,-1,-0.14,+0.34,6.5,7.7,-1.2,-0.17,+0.21
1950,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,1,78,78,2.3,0.9,1,78,0,0,,0,3.00,4,1,+3,+3.46,+2.52,4.5,0.2,+4.3,+5.01,+4.05
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1951,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,32,16,1050,66,30.7,11.7,12,80,6,4,22,17,1.94,16,10,+6,+0.51,-0.74,19.5,13.0,+6.5,+0.56,-0.10
1952,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,34,2907,86,85.0,32.3,34,86,28,0,,0,1.88,68,36,+32,+0.99,-0.06,65.2,35.3,+29.9,+0.93,-0.81
1953,Solly March,eng ENG,"DF,MF",Brighton,eng Premier League,26,21,1672,80,48.9,18.6,19,86,15,2,23,0,1.10,23,25,-2,-0.11,+0.10,27.9,18.3,+9.6,+0.51,+0.20
1954,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37,4,334,84,9.8,3.7,4,84,3,0,,25,0.25,3,11,-8,-2.16,-2.07,3.4,6.8,-3.5,-0.93,-0.40
1955,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,24,1561,65,45.6,17.3,17,81,10,7,27,7,1.00,24,30,-6,-0.35,+0.33,19.4,28.7,-9.4,-0.54,-0.09
1956,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,34,3014,89,88.1,33.5,33,90,32,1,45,1,1.68,58,49,+9,+0.27,+0.49,49.9,49.5,+0.4,+0.01,-0.55
1957,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,33,2645,80,77.3,29.4,30,85,22,3,28,0,0.94,25,43,-18,-0.61,-0.26,21.7,43.8,-22.0,-0.75,+0.29
1958,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,25,1520,61,44.4,16.9,17,81,10,8,17,6,1.08,21,22,-1,-0.06,-0.30,19.8,17.7,+2.1,+0.12,-0.03
1959,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,8,514,64,15.0,5.7,5,90,5,3,21,29,0.38,1,9,-8,-1.40,-1.40,3.9,10.6,-6.7,-1.17,-0.56
1960,José Mari,es ESP,MF,Cádiz,es La Liga,32,22,1451,66,42.4,16.1,18,76,3,4,19,2,1.55,18,16,+2,+0.12,+1.22,14.4,22.6,-8.2,-0.51,+0.07
1961,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,10,900,90,26.3,10.0,10,90,10,0,,7,2.00,19,8,+11,+1.10,+0.92,16.4,12.7,+3.7,+0.37,+0.19
1962,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,21,1765,84,51.6,19.6,20,88,18,1,11,4,2.33,37,13,+24,+1.22,+0.24,28.2,18.1,+10.1,+0.52,+0.21
1963,Mariano,do DOM,FW,Real Madrid,es La Liga,26,16,513,32,15.0,5.7,5,73,1,11,14,10,1.94,6,4,+2,+0.35,-0.79,7.2,8.7,-1.5,-0.27,-1.05
1964,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,24,1432,60,41.9,15.9,16,79,9,8,22,13,0.58,7,34,-27,-1.70,-0.75,12.6,30.8,-18.3,-1.15,-0.22
1965,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,23,5,93,19,2.7,1.0,1,61,0,4,8,14,1.00,0,2,-2,-1.94,-1.42,1.1,2.6,-1.5,-1.43,-1.27
1966,Adrián Marín,es ESP,"DF,MF",Granada,es La Liga,23,9,269,30,7.9,3.0,3,60,1,6,15,8,0.89,6,9,-3,-1.00,-0.58,4.7,6.4,-1.7,-0.57,-0.19
1967,Carlos Marín,es ESP,GK,Betis,es La Liga,23,0,,,,,0,,0,0,,9,,,,,,,,,,,
1968,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,37,2965,80,86.7,32.9,35,84,18,2,17,0,0.97,36,53,-17,-0.52,-0.71,38.5,54.4,-15.9,-0.48,-0.74
1969,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,28,2089,75,61.1,23.2,22,89,21,6,23,5,2.07,48,20,+28,+1.21,+0.80,39.0,18.0,+21.0,+0.90,+0.02
1970,Marlon,br BRA,DF,Sassuolo,it Serie A,24,24,1742,73,50.9,19.4,19,87,17,5,19,10,1.42,23,28,-5,-0.26,-0.96,26.9,26.4,+0.4,+0.02,-0.12
1971,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,1,1,1,0.0,0.0,0,,0,1,1,6,1.00,0,0,0,0.00,-0.71,0.1,0.0,+0.1,+8.10,+7.90
1972,Alejandro Marqués,es ESP,FW,Juventus,it Serie A,19,0,,,,,0,,0,0,,1,,,,,,,,,,,
1973,Christian Marques,ch SUI,DF,Wolves,eng Premier League,17,0,,,,,0,,,0,,4,,,,,,,,,,,
1974,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,25,2128,85,62.2,23.6,24,88,22,1,25,2,2.40,51,12,+39,+1.65,+0.33,47.5,20.7,+26.8,+1.13,+0.25
1975,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,18,0,,,,,0,,0,0,,11,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1976,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,21,1588,76,46.4,17.6,18,85,16,3,19,10,0.52,14,39,-25,-1.42,-0.34,16.0,29.5,-13.5,-0.77,+0.07
1977,Eric Martel,de GER,MF,RB Leipzig,de Bundesliga,18,0,,,,,0,,0,0,,7,,,,,,,,,,,
1978,Roger Martí,es ESP,FW,Levante,es La Liga,29,33,2198,67,64.3,24.4,26,79,8,7,20,3,1.09,33,39,-6,-0.25,+0.12,26.3,32.8,-6.5,-0.27,+0.21
1979,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,22,1480,67,43.3,16.4,17,78,5,5,31,1,2.05,34,19,+15,+0.91,+0.26,27.1,18.8,+8.3,+0.51,+0.03
1980,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,19,1540,81,45.0,17.1,17,87,15,2,27,2,1.53,29,27,+2,+0.12,+0.31,20.7,26.9,-6.2,-0.36,-0.62
1981,Aarón Martín,es ESP,"DF,FW",Mainz 05,de Bundesliga,23,5,262,52,8.6,2.9,3,79,2,2,13,2,0.40,0,3,-3,-1.03,-0.58,2.8,2.9,-0.1,-0.03,+0.03
1982,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,2,96,48,2.8,1.1,1,90,1,1,6,10,0.00,1,3,-2,-1.87,-1.33,1.1,2.4,-1.4,-1.29,-0.77
1983,Daniel Martín,es ESP,GK,Betis,es La Liga,22,0,,,,,0,,0,0,,7,,,,,,,,,,,
1984,David Martin,eng ENG,GK,West Ham,eng Premier League,34,0,,,,,0,,,0,,15,,,,,,,,,,,
1985,Javier Martín,es ESP,DF,Cádiz,es La Liga,21,0,,,,,0,,0,0,,2,,,,,,,,,,,
1986,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,12,482,40,14.1,5.4,6,66,2,6,14,8,1.42,8,8,0,0.00,-0.37,7.7,7.1,+0.6,+0.11,-0.17
1987,Martinelli,br BRA,FW,Arsenal,eng Premier League,19,14,589,42,17.2,6.5,7,72,2,7,13,9,1.93,13,3,+10,+1.53,+1.34,12.6,5.7,+6.9,+1.05,+0.99
1988,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,38,3420,90,100.0,38.0,38,90,38,0,,0,1.45,55,46,+9,+0.24,,52.5,51.1,+1.4,+0.04,
1989,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,28,2519,90,73.7,28.0,28,90,27,0,,3,1.11,33,34,-1,-0.04,-0.54,31.9,27.0,+4.9,+0.17,+0.13
1990,Iván Martínez,es ESP,GK,Osasuna,es La Liga,18,0,,,,,0,,0,0,,9,,,,,,,,,,,
1991,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,13,460,35,13.5,5.1,6,69,0,7,6,20,1.15,6,6,0,0.00,+0.33,6.2,7.4,-1.2,-0.23,+0.01
1992,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,19,466,25,15.2,5.2,4,71,2,15,12,6,2.53,12,6,+6,+1.16,-0.54,8.9,7.5,+1.4,+0.28,-0.91
1993,José Martínez,es ESP,DF,Eibar,es La Liga,27,0,,,,,0,,0,0,,13,,,,,,,,,,,
1994,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1,90,90,2.9,1.0,1,90,1,0,,28,0.00,1,2,-1,-1.00,-1.88,2.6,1.1,+1.5,+1.48,+0.47
1995,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,38,2561,67,74.9,28.5,30,79,8,8,25,0,2.39,66,24,+42,+1.48,+0.22,55.0,27.8,+27.2,+0.96,+0.20
1996,Pablo Martínez,es ESP,MF,Levante,es La Liga,22,0,,,,,0,,0,0,,2,,,,,,,,,,,
1997,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,7,540,77,15.8,6.0,6,84,3,1,37,3,0.86,8,13,-5,-0.83,-0.02,5.5,12.0,-6.6,-1.10,-0.65
1998,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,21,1483,71,43.4,16.5,15,87,10,6,30,13,1.24,22,27,-5,-0.30,+0.02,16.4,29.7,-13.3,-0.81,-0.65
1999,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,23,1551,67,45.4,17.2,20,75,2,3,17,2,1.87,29,24,+5,+0.29,-1.11,30.9,18.2,+12.7,+0.74,-0.29
2000,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,36,2966,82,86.7,33.0,33,86,28,3,45,1,1.72,52,46,+6,+0.18,+0.18,51.0,39.6,+11.4,+0.34,+0.44
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2001,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,9,200,22,5.8,2.2,2,61,0,7,11,13,0.33,2,9,-7,-3.15,-2.84,2.6,6.7,-4.2,-1.86,-1.86
2002,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,4,133,33,3.9,1.5,2,50,0,2,17,0,2.50,3,0,+3,+2.03,+1.04,2.6,0.3,+2.3,+1.54,+0.94
2003,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,24,1762,73,57.6,19.6,21,80,15,3,26,3,0.38,12,47,-35,-1.79,+0.02,16.5,40.2,-23.7,-1.21,-0.04
2004,Davide Masella,it ITA,MF,Benevento,it Serie A,18,0,,,,,0,,0,0,,7,,,,,,,,,,,
2005,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,30,2563,85,74.9,28.5,30,85,25,0,,5,1.13,36,43,-7,-0.25,+0.17,28.4,44.7,-16.3,-0.57,0.00
2006,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,25,2250,90,65.8,25.0,25,90,25,0,,9,0.84,24,40,-16,-0.64,-0.10,26.3,35.2,-9.0,-0.36,-0.06
2007,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,18,757,42,24.7,8.4,7,69,3,11,25,5,1.28,11,16,-5,-0.59,-0.83,11.6,14.6,-3.0,-0.36,-0.44
2008,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,3,32,11,0.9,0.4,0,,0,3,11,1,0.00,1,1,0,0.00,+0.53,0.9,1.3,-0.3,-0.97,-0.49
2009,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,12,1006,84,29.4,11.2,12,84,7,0,,0,1.92,22,15,+7,+0.63,+0.33,16.4,13.5,+2.9,+0.26,+0.11
2010,Tawanda Maswanhise,zw ZIM,FW,Leicester City,eng Premier League,17,0,,,,,0,,,0,,1,,,,,,,,,,,
2011,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,33,2037,62,59.6,22.6,23,75,8,10,30,2,1.00,14,24,-10,-0.44,-0.12,20.3,21.0,-0.7,-0.03,+0.31
2012,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,9,509,57,14.9,5.7,6,77,1,3,16,17,2.44,12,6,+6,+1.06,+0.35,8.9,4.2,+4.7,+0.83,+0.40
2013,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,22,1594,72,46.6,17.7,18,84,14,4,23,9,1.05,24,29,-5,-0.28,-0.33,19.7,24.9,-5.2,-0.29,-0.29
2014,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,10,314,31,9.2,3.5,3,58,0,7,20,19,2.20,6,5,+1,+0.29,-0.67,6.0,3.6,+2.4,+0.68,-0.24
2015,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,23,7,221,32,6.5,2.5,2,69,0,5,17,11,0.57,2,4,-2,-0.81,-0.17,1.0,5.4,-4.4,-1.81,-1.25
2016,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,23,15,997,66,32.6,11.1,12,80,4,3,12,1,0.40,11,20,-9,-0.81,-0.46,17.8,18.8,-1.0,-0.09,-0.04
2017,Diego Matías Rodríguez,ar ARG,GK,Elche,es La Liga,31,0,,,,,0,,0,0,,15,,,,,,,,,,,
2018,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,20,1106,55,32.3,12.3,12,86,11,8,9,17,2.15,23,18,+5,+0.41,-0.53,19.1,14.5,+4.6,+0.37,-0.17
2019,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,10,691,69,20.2,7.7,9,77,6,1,2,0,1.90,19,5,+14,+1.82,+1.43,15.7,6.8,+8.9,+1.15,+0.64
2020,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,19,3,220,73,7.2,2.4,3,73,0,0,,5,0.00,0,9,-9,-3.68,-2.03,0.7,5.8,-5.1,-2.09,-0.96
2021,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,1,13,13,0.4,0.1,0,,0,1,13,1,0.00,0,1,-1,-6.92,-6.53,0.2,0.4,-0.2,-1.45,-1.28
2022,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,1,24,24,0.8,0.3,0,,0,1,24,1,3.00,0,1,-1,-3.75,-1.97,0.1,1.6,-1.5,-5.62,-4.46
2023,Chrislain Matsima,fr FRA,"DF,FW",Monaco,fr Ligue 1,18,9,352,39,10.3,3.9,3,90,3,6,14,16,2.11,6,4,+2,+0.51,-0.43,9.5,3.9,+5.6,+1.44,+0.60
2024,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,1,36,36,1.1,0.4,0,,0,1,36,0,1.00,0,0,0,0.00,+0.53,0.3,1.0,-0.7,-1.78,-1.31
2025,Neal Maupay,fr FRA,"FW,MF",Brighton,eng Premier League,23,33,2512,76,73.5,27.9,29,83,17,4,23,1,1.09,32,34,-2,-0.07,+0.32,40.4,24.7,+15.8,+0.57,+0.58
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2026,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,26,502,19,14.7,5.6,2,68,0,24,15,8,1.54,8,14,-6,-1.08,-1.29,8.8,7.3,+1.5,+0.26,+0.01
2027,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,22,35,2030,58,59.4,22.6,23,79,4,12,19,0,1.51,37,30,+7,+0.31,+0.89,32.5,36.4,-3.8,-0.17,+0.51
2028,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,21,1463,70,47.8,16.3,19,74,8,2,31,4,1.48,24,22,+2,+0.12,+0.18,19.2,23.7,-4.5,-0.28,-0.49
2029,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,31,22,820,37,26.8,9.1,8,78,4,14,14,7,2.36,20,9,+11,+1.21,-0.56,18.3,9.3,+9.0,+0.99,-0.09
2030,Borja Mayoral,es ESP,FW,Roma,it Serie A,23,31,1551,50,45.4,17.2,18,78,5,13,11,4,1.74,34,24,+10,+0.58,+0.58,30.7,22.1,+8.5,+0.50,-0.04
2031,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,23,2,23,12,0.7,0.3,0,,0,2,12,1,3.00,1,0,+1,+3.91,+2.91,1.5,0.1,+1.3,+5.27,+4.67
2032,Youssef Maziz,fr FRA,"MF,FW",Metz,fr Ligue 1,22,11,257,23,7.5,2.9,2,64,0,9,14,23,1.18,2,4,-2,-0.70,-0.64,1.8,2.8,-1.0,-0.36,-0.24
2033,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,2,56,28,1.6,0.6,1,45,0,1,11,4,1.50,1,4,-3,-4.82,-3.64,1.7,1.3,+0.4,+0.61,+1.43
