Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
170,André Ayew,gh GHA,"FW,MF",Nott'ham Forest,eng Premier League,33-172,3.5,1,0,0,3,8,1,1,0,3,0,0,0,9,14,22,38.9
171,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,31-269,30.2,5,0,0,48,90,4,43,15,41,0,0,0,166,50,92,35.2
172,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,28-209,6.1,1,0,0,4,8,0,0,5,4,0,0,0,28,2,7,22.2
173,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,31-286,22.8,3,0,0,15,35,1,62,26,37,0,1,0,152,47,57,45.2
174,Ayman Azhil,ma MAR,MF,Leverkusen,de Bundesliga,22-058,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,28-157,10.3,1,0,0,17,1,8,0,2,3,1,0,0,33,22,46,32.4
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
176,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,33-283,17.0,3,0,0,27,7,2,26,19,25,0,0,1,59,29,19,60.4
177,Sanoussy Ba,de GER,DF,RB Leipzig,de Bundesliga,19-153,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,Iddrisu Baba,gh GHA,"MF,DF",Mallorca,es La Liga,27-136,18.9,5,0,0,31,30,0,0,11,17,0,0,0,122,37,28,56.9
179,Srđan Babić,rs SRB,DF,Almería,es La Liga,27-046,33.3,5,0,0,24,9,2,2,29,18,0,0,0,136,71,46,60.7
180,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,23-057,16.1,4,0,0,13,4,0,4,23,20,0,0,0,97,34,27,55.7
181,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,23-057,1.0,1,0,0,3,1,0,0,1,1,0,0,0,4,2,2,50.0
182,Édgar Badía,es ESP,GK,Elche,es La Liga,31-115,36.0,2,0,0,1,6,0,0,0,0,0,1,0,33,8,1,88.9
183,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,22-073,10.1,2,0,0,9,6,0,2,16,8,0,0,0,76,35,14,71.4
184,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,22-073,9.3,3,0,0,10,4,0,0,17,8,0,0,0,67,21,7,75.0
185,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,21-322,21.6,13,1,1,58,56,3,26,7,17,1,1,0,100,1,26,3.7
186,Jaime Báez,uy URU,DF,Cremonese,it Serie A,28-043,1.1,0,0,0,1,1,1,9,0,2,0,0,0,5,1,0,100.0
187,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,25-302,21.9,4,0,0,29,22,9,96,6,6,0,1,0,72,24,46,34.3
188,Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,29-056,6.0,1,0,0,10,5,0,0,12,10,0,0,0,42,15,15,50.0
189,Dénys Bain,fr FRA,DF,Auxerre,fr Ligue 1,29-340,1.4,0,0,0,2,1,0,0,2,3,0,0,0,5,3,1,75.0
190,Brandon Baiye,be BEL,MF,Clermont Foot,fr Ligue 1,22-162,0.6,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0.0
191,Stefan Bajcetic,es ESP,MF,Liverpool,eng Premier League,18-228,5.8,2,0,0,7,9,0,5,9,6,0,0,0,40,9,5,64.3
192,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,24-099,10.4,1,0,0,6,6,3,35,7,4,0,0,0,49,2,7,22.2
193,Nedim Bajrami,al ALB,"FW,MF",Sassuolo,it Serie A,24-099,9.1,0,0,0,6,9,6,57,7,7,0,0,0,44,2,4,33.3
194,Cédric Bakambu,cd COD,MF,Marseille,fr Ligue 1,32-057,0.7,0,0,0,2,1,0,1,0,1,0,0,0,5,4,3,57.1
195,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,28-294,0.5,0,0,0,3,1,0,0,0,5,0,0,0,6,1,1,50.0
196,Mitchel Bakker,nl NED,"DF,MF",Leverkusen,de Bundesliga,22-352,18.4,6,1,1,18,14,2,26,15,8,0,0,0,114,12,13,48.0
197,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,25-060,28.7,6,0,0,27,32,4,70,21,26,0,0,0,156,22,31,41.5
198,Tommaso Baldanzi,it ITA,MF,Empoli,it Serie A,20-076,19.7,2,0,0,12,37,1,21,2,12,0,0,0,69,3,9,25.0
199,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,19-232,27.5,4,0,0,27,29,5,67,12,30,0,0,0,145,19,18,51.4
200,Thierno Balde,fr FRA,"DF,MF",Troyes,fr Ligue 1,20-362,23.9,1,0,0,8,34,2,37,23,14,1,0,0,143,7,20,25.9
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
201,Carlos Baleba,cm CMR,MF,Lille,fr Ligue 1,19-155,5.3,3,1,0,13,18,0,1,1,11,2,0,0,38,7,8,46.7
202,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,35-098,1.3,0,0,0,3,0,0,3,1,4,0,0,0,6,0,0,
203,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,24-132,29.3,9,1,0,53,21,0,6,63,37,0,1,1,204,70,41,63.1
204,Dominic Ballard,eng ENG,"FW,MF",Southampton,eng Premier League,18-067,0.3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,20.0
205,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,31-157,35.9,6,0,0,42,34,7,105,25,29,0,2,2,145,29,37,43.9
206,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,26-155,5.8,0,0,0,5,13,0,17,2,9,0,0,0,33,13,5,72.2
207,Folarin Balogun,us USA,FW,Reims,fr Ligue 1,21-339,33.3,5,0,0,38,54,29,23,3,5,3,0,0,86,14,57,19.7
208,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,33-043,15.2,2,0,0,10,13,4,19,18,12,0,0,0,68,17,14,54.8
209,Jonathan Bamba,fr FRA,FW,Lille,fr Ligue 1,27-073,30.9,6,0,0,33,59,12,79,22,17,0,1,0,200,20,35,36.4
210,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,29-275,16.8,3,0,0,25,27,18,5,5,6,0,0,0,50,36,42,46.2
211,Lameck Banda,zm ZAM,"FW,MF",Lecce,it Serie A,22-129,18.2,6,0,0,31,37,11,51,8,20,0,0,0,82,7,32,17.9
212,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,28-070,25.2,10,0,0,53,37,0,91,18,34,0,1,0,138,10,19,34.5
213,Léo Baptistão,br BRA,"FW,MF",Almería,es La Liga,30-285,19.2,7,0,0,30,23,10,18,19,20,0,0,0,104,27,40,40.3
214,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,25-060,6.9,3,1,1,11,12,1,11,7,9,0,0,0,45,6,7,46.2
215,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,28-186,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
216,Antonín Barák,cz CZE,MF,Fiorentina,it Serie A,28-186,20.0,4,0,0,13,17,3,14,3,9,0,1,0,76,18,31,36.7
217,Andrea Barberis,it ITA,MF,Monza,it Serie A,29-178,3.8,0,0,0,1,2,0,4,8,2,0,0,0,16,2,2,50.0
218,Tommaso Barbieri,it ITA,DF,Juventus,it Serie A,20-285,1.2,0,0,0,5,4,0,7,0,3,0,0,0,2,0,2,0.0
219,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,20-278,16.0,3,0,0,24,7,7,21,19,16,0,0,0,60,16,32,33.3
220,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,22-213,27.3,6,0,0,30,20,2,70,64,60,0,1,0,180,33,23,58.9
221,Francesco Bardi,it ITA,GK,Bologna,it Serie A,31-140,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
222,Keidi Bare,al ALB,MF,Espanyol,es La Liga,25-283,5.6,0,0,0,11,13,0,6,11,8,0,0,0,25,5,9,35.7
223,Nicolò Barella,it ITA,MF,Inter,it Serie A,26-120,29.0,6,0,0,32,45,9,84,12,25,0,0,0,178,20,15,57.1
224,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,26-067,14.6,1,0,0,18,15,7,110,4,9,0,0,0,65,8,11,42.1
225,Ross Barkley,eng ENG,"MF,FW",Nice,fr Ligue 1,29-184,10.7,1,0,0,14,15,1,46,8,9,0,0,0,58,4,12,25.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
226,Aymen Barkok,ma MAR,MF,Mainz 05,de Bundesliga,25-017,6.5,1,0,0,17,4,0,12,3,8,0,0,0,52,15,14,51.7
227,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,25-180,30.1,3,0,0,38,37,9,44,8,14,0,0,0,101,29,57,33.7
228,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,23-155,23.8,5,0,0,48,33,3,6,41,38,1,2,0,142,39,43,47.6
229,Enzo Barrenechea,ar ARG,MF,Juventus,it Serie A,22-016,1.8,0,0,0,3,1,0,0,2,3,0,0,0,9,1,1,50.0
230,Ander Barrenetxea,es ESP,"FW,DF",Real Sociedad,es La Liga,21-162,9.8,4,0,0,23,14,0,13,5,15,0,0,0,74,11,15,42.3
231,Mickaël Barreto,fr FRA,MF,Ajaccio,fr Ligue 1,32-140,14.7,1,0,0,20,8,0,76,18,20,0,0,0,100,9,7,56.3
232,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,19-357,8.0,4,0,0,7,12,0,6,9,10,0,0,0,49,6,9,40.0
233,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,24-205,21.8,3,0,0,20,19,5,103,1,4,0,0,0,80,12,34,26.1
234,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,26-260,37.0,6,0,0,37,11,0,14,36,30,0,1,0,204,91,64,58.7
235,Toma Bašić,hr CRO,MF,Lazio,it Serie A,26-194,5.7,2,0,0,12,17,1,20,7,4,0,0,0,32,14,6,70.0
236,Alberto Basso,it ITA,MF,Cremonese,it Serie A,18-343,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
237,Gil Bastião Dias,pt POR,FW,Stuttgart,de Bundesliga,26-252,4.4,0,0,0,6,5,2,6,2,6,0,0,0,30,7,8,46.7
238,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,24-055,24.0,3,0,0,19,15,1,49,24,20,0,0,0,117,39,23,62.9
239,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,26-214,13.2,7,0,0,29,12,2,103,8,24,0,0,0,87,12,9,57.1
240,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,31-330,7.6,5,0,0,11,11,0,1,5,5,0,2,0,29,11,8,57.9
241,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,23-118,20.5,8,0,0,24,23,1,2,23,17,0,1,0,105,71,51,58.2
242,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,33-005,34.0,2,0,0,0,0,0,0,0,0,0,0,0,71,16,0,100.0
243,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,27-095,6.2,2,0,0,11,6,0,6,2,6,0,0,0,41,19,10,65.5
244,Julian Baumgartlinger,at AUT,MF,Augsburg,de Bundesliga,35-156,6.2,1,0,0,5,9,0,2,4,4,0,0,0,39,7,9,43.8
245,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,23-310,28.5,7,0,0,66,49,9,29,15,19,5,0,0,142,72,75,49.0
246,Cyrille Bayala,bf BFA,MF,Ajaccio,fr Ligue 1,27-014,22.3,3,1,0,29,28,7,44,25,37,0,0,0,150,41,57,41.8
247,Brian Bayeye,fr FRA,DF,Torino,it Serie A,22-342,0.7,0,0,0,1,1,0,2,1,0,0,0,0,12,0,1,0.0
248,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,26-290,0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0
249,Gavin Bazunu,ie IRL,GK,Southampton,eng Premier League,21-107,32.0,0,0,0,1,2,0,0,1,0,0,1,0,39,13,0,100.0
250,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,32-330,0.7,1,0,0,2,2,0,16,0,0,0,0,0,6,0,1,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
251,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,29-045,15.7,2,0,0,22,9,8,11,7,16,1,1,0,65,28,54,34.1
252,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,27-139,27.6,11,1,0,38,32,6,19,26,36,0,0,1,157,63,28,69.2
253,Mads Bech Sørensen,dk DEN,"DF,MF",Brentford,eng Premier League,24-151,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0
254,Julius Beck,dk DEN,MF,Spezia,it Serie A,18-041,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0
255,Sheraldo Becker,sr SUR,FW,Union Berlin,de Bundesliga,28-118,28.4,4,0,0,29,26,25,139,3,5,1,0,0,86,16,49,24.6
256,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,27-056,18.6,5,0,0,15,7,0,1,49,21,0,0,1,98,40,16,71.4
257,Jan Bednarek,pl POL,DF,Aston Villa,eng Premier League,27-056,1.1,0,0,0,1,1,0,0,2,3,0,0,0,4,0,0,
258,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,26-050,1.9,0,0,0,4,2,1,0,1,0,0,0,0,3,3,3,50.0
259,Asmir Begović,ba BIH,GK,Everton,eng Premier League,35-352,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
260,Yanis Begraoui,fr FRA,"FW,MF",Toulouse,fr Ligue 1,21-338,0.7,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,
261,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,32-124,17.1,6,0,0,35,26,12,8,5,7,0,0,0,43,176,145,54.8
262,Alexis Beka Beka,fr FRA,"MF,DF",Nice,fr Ligue 1,22-070,6.1,2,0,0,11,7,0,17,12,5,0,0,0,44,3,4,42.9
263,Jérémie Bela,ao ANG,"DF,MF",Clermont Foot,fr Ligue 1,30-060,8.3,0,0,0,7,17,0,34,9,4,0,0,0,29,2,0,100.0
264,Reda Belahyane,fr FRA,MF,Nice,fr Ligue 1,19-006,2.0,0,0,0,5,1,0,0,2,6,0,0,0,23,0,0,
265,Youcef Belaïli,dz ALG,"MF,FW",Ajaccio,fr Ligue 1,31-085,12.8,2,0,0,25,24,4,42,5,10,2,0,0,75,7,9,43.8
266,Youcef Belaïli,dz ALG,"FW,MF",Brest,fr Ligue 1,31-085,4.0,3,0,0,11,8,2,21,1,2,0,0,0,19,2,1,66.7
267,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,29-130,29.5,3,0,0,33,50,0,11,52,48,0,0,0,197,20,30,40.0
268,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,31-287,26.6,9,0,0,47,11,4,15,44,28,0,0,0,191,103,65,61.3
269,Armel Bella Kotchap,de GER,DF,Southampton,eng Premier League,21-178,20.9,4,0,0,9,33,0,4,44,17,0,0,0,145,40,28,58.8
270,Raoul Bellanova,it ITA,DF,Inter,it Serie A,23-021,5.5,0,0,0,4,9,2,32,4,6,0,0,0,25,3,3,50.0
271,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,33-060,0.9,0,0,0,2,0,2,8,0,0,0,0,0,4,0,0,
272,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,24-345,26.9,5,0,0,36,73,1,123,26,25,3,1,0,157,20,30,40.0
273,Héctor Bellerín,es ESP,DF,Barcelona,es La Liga,28-080,1.6,0,0,0,2,0,0,3,3,0,0,0,0,10,3,0,100.0
274,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,19-343,29.9,8,0,0,41,73,3,33,35,42,2,0,0,198,34,33,50.7
275,Jeanöel Belocian,fr FRA,DF,Rennes,fr Ligue 1,18-110,5.6,1,0,0,6,1,0,3,6,7,0,0,0,28,7,2,77.8
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
276,Andrea Belotti,it ITA,FW,Roma,it Serie A,29-169,12.7,0,0,0,21,36,7,6,3,5,0,0,0,24,36,61,37.1
277,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,24-124,31.7,4,0,0,26,16,2,51,53,22,0,1,0,196,18,48,27.3
278,Eliesse Ben Seghir,fr FRA,"FW,MF",Monaco,fr Ligue 1,18-111,11.7,1,0,0,17,34,3,7,4,10,0,0,0,49,9,16,36.0
279,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,20-103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
280,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,32-299,23.5,4,0,0,18,21,22,17,4,9,2,0,0,58,15,27,35.7
281,Marco Benassi,it ITA,DF,Fiorentina,it Serie A,28-272,1.0,0,0,0,1,1,0,7,1,3,0,0,0,10,3,2,60.0
282,Marco Benassi,it ITA,MF,Cremonese,it Serie A,28-272,11.1,1,0,0,10,6,0,24,12,15,0,0,0,71,5,15,25.0
283,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,20-301,2.0,0,0,0,2,2,1,6,2,3,0,0,0,14,1,4,20.0
284,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,25-188,22.3,5,0,0,36,25,1,79,26,33,0,0,0,186,22,22,50.0
285,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,27-301,23.0,0,0,0,16,15,7,83,9,15,0,0,0,113,5,11,31.3
286,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,28-052,27.6,7,1,1,25,44,3,31,36,21,1,0,1,174,68,41,62.4
287,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,28-195,27.7,7,1,1,39,54,0,96,44,40,0,0,0,231,29,18,61.7
288,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,25-347,16.7,8,0,0,24,8,0,16,20,28,0,0,0,128,15,16,48.4
289,Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,29-329,2.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0
290,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,35-170,22.6,1,0,0,10,6,22,3,2,5,2,0,0,35,14,13,51.9
291,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,28-310,20.7,7,0,0,33,49,8,83,19,14,2,0,0,84,13,21,38.2
292,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,33-117,26.7,9,1,1,31,33,5,66,40,32,1,1,0,173,51,26,66.2
293,Álex Berenguer,es ESP,FW,Athletic Club,es La Liga,27-338,25.5,2,0,0,48,25,19,162,10,37,0,0,0,114,35,42,45.5
294,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,30-330,13.3,1,0,0,13,10,0,31,21,18,0,0,0,68,18,11,62.1
295,Bartosz Bereszyński,pl POL,DF,Napoli,it Serie A,30-330,1.8,1,0,0,2,2,0,0,3,2,0,0,0,14,2,1,66.7
296,Patrick Berg,no NOR,"MF,FW",Lens,fr Ligue 1,25-195,0.3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
297,Mitchell van Bergen,nl NED,"FW,DF",Reims,fr Ligue 1,23-284,10.1,1,0,0,10,7,3,59,6,8,1,1,0,56,5,8,38.5
298,Mergim Berisha,de GER,FW,Augsburg,de Bundesliga,25-027,18.7,9,1,1,28,31,16,77,0,6,0,0,0,47,39,64,37.9
299,Quentin Bernard,fr FRA,DF,Auxerre,fr Ligue 1,33-335,7.0,0,0,0,6,3,0,14,15,7,0,0,0,39,3,8,27.3
300,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,26-050,27.0,0,0,0,1,2,0,0,1,0,0,1,0,17,6,1,85.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
301,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,30-098,18.3,1,0,0,7,8,0,16,9,16,0,0,0,86,6,10,37.5
302,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,eng Premier League,20-173,9.9,2,0,0,17,9,0,29,3,23,0,0,0,53,9,15,37.5
303,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,33-152,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
304,Marco Bertini,it ITA,MF,Lazio,it Serie A,20-304,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,Beto,gw GNB,FW,Udinese,it Serie A,25-127,23.6,2,0,0,36,26,9,9,6,9,0,0,0,31,70,64,52.2
306,Owen Bevan,wls WAL,DF,Bournemouth,eng Premier League,19-224,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
307,Matteo Bianchetti,it ITA,DF,Cremonese,it Serie A,30-082,23.7,5,0,0,18,10,0,3,20,19,0,1,0,137,63,40,61.2
308,Alessandro Bianco,it ITA,MF,Fiorentina,it Serie A,20-249,1.7,1,0,0,7,4,0,1,0,2,0,0,0,8,2,2,50.0
309,Giulian Biancone,fr FRA,DF,Nott'ham Forest,eng Premier League,23-068,0.2,0,0,0,0,0,0,1,1,1,0,0,0,5,2,0,100.0
310,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,33-134,2.9,0,0,0,1,1,1,1,5,4,0,0,0,10,9,11,45.0
311,Pedro Bigas,es ESP,DF,Elche,es La Liga,32-265,22.4,4,2,0,17,16,0,5,33,20,1,1,0,123,42,19,68.9
312,Jaka Bijol,si SVN,DF,Udinese,it Serie A,24-122,30.3,10,0,0,29,7,0,1,29,23,0,1,0,144,87,47,64.9
313,El Bilal Touré,ml MLI,FW,Almería,es La Liga,21-247,14.0,0,0,0,25,7,13,4,1,3,0,0,0,46,44,46,48.9
314,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,21-247,1.0,0,0,0,3,1,0,0,0,0,0,0,0,3,3,6,33.3
315,Philip Billing,dk DEN,"MF,FW",Bournemouth,eng Premier League,26-361,30.7,5,0,0,30,35,3,38,31,36,0,0,0,146,52,35,59.8
316,Jean-Claude Billong,cm CMR,MF,Clermont Foot,fr Ligue 1,29-161,0.3,0,0,0,0,0,0,1,1,0,0,0,0,3,2,2,50.0
317,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,30-279,28.3,1,0,0,29,38,1,300,14,38,0,0,1,137,19,25,43.2
318,Samuele Birindelli,it ITA,DF,Monza,it Serie A,23-323,15.6,8,0,0,15,14,2,70,16,19,0,0,0,69,6,9,40.0
319,Veljko Birmančević,rs SRB,"FW,MF",Toulouse,fr Ligue 1,25-094,4.9,0,0,0,5,8,0,5,7,7,1,0,0,25,3,12,20.0
320,Tom Bischof,de GER,"MF,FW",Hoffenheim,de Bundesliga,17-344,3.5,0,0,0,9,5,0,7,1,10,0,0,0,16,2,5,28.6
321,Yves Bissouma,ml MLI,MF,Tottenham,eng Premier League,26-281,11.2,6,0,0,17,10,1,2,12,13,0,0,0,68,6,12,33.3
322,Kristijan Bistrović,hr CRO,MF,Lecce,it Serie A,25-059,5.1,0,0,0,2,4,1,21,0,1,0,0,0,15,2,5,28.6
323,Leonardo Bittencourt,de GER,"MF,DF",Werder Bremen,de Bundesliga,29-170,18.1,10,0,0,43,40,3,49,10,28,0,0,0,115,11,21,34.4
324,Marco Bizot,nl NED,GK,Brest,fr Ligue 1,32-089,37.0,4,0,0,0,4,0,0,0,0,0,0,0,29,5,1,83.3
325,Blanco,es ESP,MF,Cádiz,es La Liga,22-319,1.8,0,0,0,2,1,0,0,1,4,0,0,0,7,3,0,100.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
326,Lautaro Blanco,ar ARG,"DF,MF",Elche,es La Liga,24-108,9.7,2,0,0,7,2,2,86,2,9,0,0,0,49,0,8,0.0
327,Rubén Blanco,es ESP,GK,Marseille,fr Ligue 1,27-317,5.5,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,100.0
328,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,25-158,31.3,6,0,0,59,62,4,128,19,30,0,0,0,169,18,34,34.6
329,Janis Blaswich,de GER,GK,RB Leipzig,de Bundesliga,32-036,26.0,0,0,0,1,3,0,0,0,0,0,1,0,46,11,0,100.0
330,Miha Blažič,si SVN,DF,Angers,fr Ligue 1,30-030,22.0,4,0,0,12,16,0,1,22,6,0,1,1,113,44,19,69.8
331,Joaquín Blázquez,ar ARG,GK,Brest,fr Ligue 1,22-130,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
332,Alexis Blin,fr FRA,MF,Lecce,it Serie A,26-264,26.4,8,0,0,47,31,1,28,34,39,1,0,0,133,55,69,44.4
333,Daley Blind,nl NED,"DF,MF",Bayern Munich,de Bundesliga,33-090,1.5,0,0,0,1,0,0,1,2,0,0,0,0,7,2,1,66.7
334,Myron Boadu,nl NED,FW,Monaco,fr Ligue 1,22-144,3.3,0,0,0,7,3,5,1,0,3,0,0,0,11,11,9,55.0
335,Jérôme Boateng,de GER,DF,Lyon,fr Ligue 1,34-277,4.8,0,0,0,1,0,0,1,6,0,0,0,1,18,7,1,87.5
336,Kevin-Prince Boateng,gh GHA,MF,Hertha BSC,de Bundesliga,36-093,5.2,3,0,0,23,8,0,7,3,6,0,0,0,27,19,16,54.3
337,Antonin Bobichon,fr FRA,MF,Angers,fr Ligue 1,27-266,0.2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0.0
338,Jean-Paul Boëtius,nl NED,MF,Hertha BSC,de Bundesliga,29-077,11.7,3,0,0,14,26,0,5,14,16,0,0,0,76,5,16,23.8
339,Jeremie Boga,ci CIV,"MF,FW",Atalanta,it Serie A,26-155,8.7,0,0,0,4,17,1,55,1,5,0,0,0,34,5,4,55.6
340,Emil Bohinen,no NOR,MF,Salernitana,it Serie A,24-087,9.2,0,0,0,15,13,1,3,17,13,0,1,0,78,12,15,44.4
341,Quentin Boisgard,fr FRA,MF,Lorient,fr Ligue 1,26-082,2.0,1,0,0,3,1,0,8,4,2,0,0,0,9,2,0,100.0
342,Willy Boly,ci CIV,DF,Nott'ham Forest,eng Premier League,32-124,7.6,2,0,0,5,5,3,0,12,6,0,0,0,40,15,9,62.5
343,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,33-289,21.2,4,1,0,24,40,2,48,16,23,1,0,0,140,14,22,38.9
