Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1662,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,22,35,23,2030,22.6,9,0,9,9,0,0,3,0,5.6,5.6,1.2,6.8,76,23,140,0.40,0.00,0.40,0.40,0.40,0.25,0.05,0.30,0.25,0.30
1663,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,21,19,1463,16.3,0,0,0,0,0,0,5,0,1.6,1.6,0.3,1.8,10,82,2,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.11,0.10,0.11
1664,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,31,22,8,820,9.1,3,0,3,3,0,0,2,0,4.7,4.7,1.5,6.1,9,19,63,0.33,0.00,0.33,0.33,0.33,0.51,0.16,0.67,0.51,0.67
1665,Borja Mayoral,es ESP,FW,Roma,it Serie A,23,31,18,1551,17.2,10,3,13,10,0,0,1,0,6.8,6.8,1.5,8.4,27,35,113,0.58,0.17,0.75,0.58,0.75,0.40,0.09,0.49,0.40,0.49
1666,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,23,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1667,Youssef Maziz,fr FRA,"MF,FW",Metz,fr Ligue 1,22,11,2,257,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.6,9,18,3,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.22,0.09,0.22
1668,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,2,1,56,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1669,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,22,19,1642,18.2,0,1,1,0,0,0,7,0,0.6,0.6,1.0,1.6,59,117,80,0.00,0.05,0.05,0.00,0.05,0.03,0.06,0.09,0.03,0.09
1670,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,31,27,2380,26.4,27,7,34,21,6,6,5,0,22.1,17.4,4.8,22.2,163,80,345,1.02,0.26,1.29,0.79,1.06,0.83,0.18,1.02,0.66,0.84
1671,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,8,5,428,4.8,1,0,1,1,0,0,2,0,0.6,0.0,0.0,0.0,3,11,4,0.21,0.00,0.21,0.21,0.21,0.12,0.01,0.13,0.00,0.01
1672,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,de Bundesliga,20,21,15,1160,12.9,0,1,1,0,0,0,7,0,0.3,0.3,0.4,0.8,14,21,44,0.00,0.08,0.08,0.00,0.08,0.02,0.03,0.06,0.02,0.06
1673,Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,18,32,28,2210,24.6,4,1,5,4,0,0,3,0,2.6,2.6,2.4,5.0,47,77,114,0.16,0.04,0.20,0.16,0.20,0.11,0.10,0.20,0.11,0.20
1674,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,18,17,1466,16.3,0,2,2,0,0,0,3,0,0.3,0.3,1.2,1.5,15,80,29,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.09,0.02,0.09
1675,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,23,12,1324,14.7,1,0,1,1,0,0,2,0,3.9,3.9,1.1,5.0,14,44,58,0.07,0.00,0.07,0.07,0.07,0.26,0.07,0.34,0.26,0.34
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1676,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30,30,30,2700,30.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1677,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,16,10,821,9.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,28,4,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04
1678,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,37,37,3330,37.0,3,5,8,3,0,0,12,0,2.5,2.5,3.6,6.1,33,221,79,0.08,0.14,0.22,0.08,0.22,0.07,0.10,0.17,0.07,0.17
1679,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,32,35,28,2397,26.6,8,1,9,8,0,0,7,0,6.9,6.9,1.1,8.0,42,94,162,0.30,0.04,0.34,0.30,0.34,0.26,0.04,0.30,0.26,0.30
1680,Weston McKennie,us USA,MF,Juventus,it Serie A,21,34,18,1702,18.9,5,2,7,5,0,0,5,0,4.9,4.9,3.3,8.3,35,79,110,0.26,0.11,0.37,0.26,0.37,0.26,0.18,0.44,0.26,0.44
1681,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,36,34,3069,34.1,2,5,7,2,0,0,1,0,1.1,1.1,6.2,7.2,102,101,102,0.06,0.15,0.21,0.06,0.21,0.03,0.18,0.21,0.03,0.21
1682,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,32,24,2129,23.7,4,1,5,4,0,0,3,0,2.1,2.1,1.7,3.8,57,118,26,0.17,0.04,0.21,0.17,0.21,0.09,0.07,0.16,0.09,0.16
1683,Gary Medel,cl CHI,"DF,MF",Bologna,it Serie A,32,11,6,511,5.7,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,2,26,2,0.00,0.18,0.18,0.00,0.18,0.00,0.02,0.02,0.00,0.02
1684,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,24,23,2007,22.3,2,0,2,2,0,0,11,0,1.2,1.2,0.5,1.7,24,133,6,0.09,0.00,0.09,0.09,0.09,0.05,0.02,0.08,0.05,0.08
1685,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,16,7,639,7.1,0,1,1,0,0,0,5,1,0.0,0.0,0.5,0.5,4,13,8,0.00,0.14,0.14,0.00,0.14,0.00,0.07,0.07,0.00,0.07
1686,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,30,30,2693,29.9,2,0,2,2,0,0,3,0,2.3,2.3,0.3,2.6,0,54,3,0.07,0.00,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09
1687,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,1,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,2.41,0.00,2.41,2.41,2.41
1688,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,29,18,8,820,9.1,0,2,2,0,0,0,0,0,0.6,0.6,2.4,3.0,17,71,60,0.00,0.22,0.22,0.00,0.22,0.07,0.27,0.33,0.07,0.33
1689,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,26,14,11,920,10.2,1,1,2,1,0,0,0,0,0.7,0.7,0.3,1.0,11,35,22,0.10,0.10,0.20,0.10,0.20,0.07,0.03,0.10,0.07,0.10
1690,Soualiho Meïté,fr FRA,MF,Milan,it Serie A,26,16,4,588,6.5,0,0,0,0,0,0,2,0,0.3,0.3,0.5,0.8,12,28,11,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
1691,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1692,Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,23,17,4,414,4.6,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,16,13,49,0.22,0.00,0.22,0.22,0.22,0.26,0.02,0.28,0.26,0.28
1693,Filippo Melegoni,it ITA,"MF,DF",Genoa,it Serie A,21,14,3,389,4.3,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.8,11,16,26,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.19,0.08,0.19
1694,Gonzalo Melero,es ESP,"MF,FW",Levante,es La Liga,26,29,21,1853,20.6,7,1,8,7,0,0,4,0,3.7,3.7,1.5,5.2,32,112,56,0.34,0.05,0.39,0.34,0.39,0.18,0.07,0.25,0.18,0.25
1695,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,26,26,2328,25.9,2,3,5,2,0,0,4,0,0.6,0.6,1.9,2.5,53,107,98,0.08,0.12,0.19,0.08,0.19,0.02,0.07,0.10,0.02,0.10
1696,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,22,13,1157,12.9,1,0,1,1,0,0,3,0,0.1,0.1,1.0,1.2,9,79,13,0.08,0.00,0.08,0.08,0.08,0.01,0.08,0.09,0.01,0.09
1697,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,37,33,2923,32.5,20,12,32,12,8,8,4,0,16.6,10.3,14.0,24.3,95,131,329,0.62,0.37,0.99,0.37,0.74,0.51,0.43,0.94,0.32,0.75
1698,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,22,17,15,1297,14.4,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,27,37,76,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
1699,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,22,19,1626,18.1,2,0,2,2,0,0,5,0,1.3,1.3,0.6,1.9,8,48,1,0.11,0.00,0.11,0.11,0.11,0.07,0.03,0.10,0.07,0.10
1700,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,32,23,2243,24.9,0,1,1,0,0,0,5,1,1.0,1.0,1.3,2.4,20,179,26,0.00,0.04,0.04,0.00,0.04,0.04,0.05,0.10,0.04,0.10
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1701,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,23,34,30,2671,29.7,9,0,9,8,1,1,8,0,8.2,7.4,2.3,9.8,37,118,144,0.30,0.00,0.30,0.27,0.27,0.28,0.08,0.36,0.25,0.33
1702,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,30,33,26,2090,23.2,5,1,6,5,0,0,12,1,5.5,5.5,1.6,7.0,47,23,115,0.22,0.04,0.26,0.22,0.26,0.24,0.07,0.30,0.24,0.30
1703,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,1,1,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
1704,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1705,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,13,11,953,10.6,2,1,3,2,0,0,2,0,0.3,0.3,0.2,0.6,13,29,74,0.19,0.09,0.28,0.19,0.28,0.03,0.02,0.06,0.03,0.06
1706,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,28,31,31,2745,30.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1707,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,28,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
1708,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,26,24,2208,24.5,1,0,1,1,0,0,3,0,0.8,0.8,0.9,1.7,87,97,149,0.04,0.00,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07
1709,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,23,15,1459,16.2,0,1,1,0,0,0,5,0,0.1,0.1,0.2,0.2,16,66,3,0.00,0.06,0.06,0.00,0.06,0.00,0.01,0.01,0.00,0.01
1710,Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,de Bundesliga,22,3,1,95,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,4,8,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
1711,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1712,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,16,14,1300,14.4,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.3,2,28,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
1713,Alex Meret,it ITA,GK,Napoli,it Serie A,23,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1714,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,26,25,2154,23.9,2,4,6,2,0,0,5,0,3.6,3.6,3.4,7.0,28,181,75,0.08,0.17,0.25,0.08,0.25,0.15,0.14,0.29,0.15,0.29
1715,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,es La Liga,25,13,4,549,6.1,0,1,1,0,0,0,0,0,1.2,1.2,2.1,3.3,18,19,58,0.00,0.16,0.16,0.00,0.16,0.20,0.34,0.54,0.20,0.54
1716,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,6,4,418,4.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,9,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
1717,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,33,29,18,1459,16.2,9,8,17,9,0,0,2,0,5.0,5.0,4.2,9.2,28,67,93,0.56,0.49,1.05,0.56,1.05,0.31,0.26,0.57,0.31,0.57
1718,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,25,21,1761,19.6,1,0,1,0,1,1,4,1,1.7,0.9,0.8,1.7,44,106,45,0.05,0.00,0.05,0.00,0.00,0.08,0.04,0.13,0.04,0.09
1719,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1720,Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,33,35,33,3023,33.6,30,9,39,27,3,5,4,0,22.1,17.8,9.5,27.2,215,335,263,0.89,0.27,1.16,0.80,1.07,0.66,0.28,0.94,0.53,0.81
1721,Junior Messias,br BRA,"MF,FW",Crotone,it Serie A,29,36,36,3215,35.7,9,4,13,9,0,0,6,0,7.6,7.6,2.6,10.2,166,135,213,0.25,0.11,0.36,0.25,0.36,0.21,0.07,0.29,0.21,0.29
1722,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,21,17,1472,16.4,1,1,2,1,0,0,3,0,1.0,1.0,1.5,2.4,77,92,128,0.06,0.06,0.12,0.06,0.12,0.06,0.09,0.15,0.06,0.15
1723,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,9,8,712,7.9,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,1,22,2,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
1724,Max Meyer,de GER,MF,Köln,de Bundesliga,24,10,3,351,3.9,0,0,0,0,0,0,0,0,0.8,0.8,0.5,1.3,6,34,9,0.00,0.00,0.00,0.00,0.00,0.21,0.12,0.33,0.21,0.33
1725,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,20,9,789,8.8,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,3,18,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1726,Míchel,es ESP,MF,Valladolid,es La Liga,32,22,10,946,10.5,2,0,2,2,0,0,3,0,0.5,0.5,0.6,1.1,13,65,12,0.19,0.00,0.19,0.19,0.19,0.05,0.06,0.11,0.05,0.11
1727,Jonas Michel Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1728,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,2,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1729,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,26,13,1154,12.8,0,4,4,0,0,0,3,2,0.4,0.4,3.7,4.1,18,27,64,0.00,0.31,0.31,0.00,0.31,0.03,0.29,0.32,0.03,0.32
1730,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,17,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1731,Petar Mićin,rs SRB,MF,Udinese,it Serie A,21,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1732,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,23,21,18,1538,17.1,0,0,0,0,0,0,4,2,0.8,0.8,0.1,0.9,10,59,10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
1733,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,20,16,4,698,7.8,3,0,3,3,0,0,2,0,2.7,2.7,0.3,3.0,30,9,60,0.39,0.00,0.39,0.39,0.39,0.35,0.04,0.38,0.35,0.38
1734,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,22,34,34,3034,33.7,3,1,4,3,0,0,7,1,3.9,3.9,0.6,4.5,25,123,16,0.09,0.03,0.12,0.09,0.12,0.12,0.02,0.13,0.12,0.13
1735,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,26,15,14,1220,13.6,9,1,10,6,3,3,2,0,7.4,5.1,0.9,5.9,15,24,74,0.66,0.07,0.74,0.44,0.52,0.55,0.06,0.61,0.37,0.44
1736,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,25,32,32,2746,30.5,8,9,17,8,0,0,4,0,6.9,6.9,6.4,13.4,59,203,132,0.26,0.29,0.56,0.26,0.56,0.23,0.21,0.44,0.23,0.44
1737,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,23,5,5,450,5.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1738,Éder Militão,br BRA,DF,Real Madrid,es La Liga,22,14,13,1133,12.6,1,0,1,1,0,0,3,1,1.1,1.1,0.0,1.1,13,24,5,0.08,0.00,0.08,0.08,0.08,0.08,0.00,0.08,0.08,0.08
1739,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,29,31,27,2359,26.2,1,1,2,0,1,2,8,1,2.4,0.8,1.7,2.5,12,120,11,0.04,0.04,0.08,0.00,0.04,0.09,0.07,0.16,0.03,0.10
1740,Luis Milla,es ESP,MF,Granada,es La Liga,25,16,14,1253,13.9,1,1,2,1,0,0,1,0,0.6,0.6,2.3,2.9,11,56,21,0.07,0.07,0.14,0.07,0.14,0.04,0.17,0.21,0.04,0.21
1741,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,27,32,22,1981,22.0,4,3,7,4,0,0,6,0,5.0,5.0,2.1,7.1,27,46,79,0.18,0.14,0.32,0.18,0.32,0.23,0.10,0.32,0.23,0.32
1742,Álex Millán,es ESP,FW,Villarreal,es La Liga,20,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1743,Vincenzo Millico,it ITA,"FW,MF",Torino,it Serie A,19,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31
1744,Enzo Millot,fr FRA,MF,Monaco,fr Ligue 1,18,2,0,41,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,0,5,0.00,0.00,0.00,0.00,0.00,0.41,0.19,0.60,0.41,0.60
1745,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,34,26,11,1070,11.9,0,1,1,0,0,0,3,0,0.4,0.4,0.8,1.2,21,100,51,0.00,0.08,0.08,0.00,0.08,0.03,0.07,0.10,0.03,0.10
1746,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24,34,29,2412,26.8,12,3,15,11,1,1,4,0,9.2,8.4,1.9,10.3,17,40,135,0.45,0.11,0.56,0.41,0.52,0.34,0.07,0.41,0.31,0.38
1747,Yerry Mina,co COL,DF,Everton,eng Premier League,25,24,23,1937,21.5,2,0,2,2,0,0,2,0,1.6,1.6,0.0,1.6,9,48,2,0.09,0.00,0.09,0.09,0.09,0.07,0.00,0.08,0.07,0.08
1748,Takumi Minamino,jp JPN,MF,Southampton,eng Premier League,25,10,9,711,7.9,2,0,2,2,0,0,1,0,1.5,1.5,0.5,2.0,19,15,42,0.25,0.00,0.25,0.25,0.25,0.18,0.06,0.25,0.18,0.25
1749,Takumi Minamino,jp JPN,"MF,FW",Liverpool,eng Premier League,25,9,2,293,3.3,1,0,1,1,0,0,0,0,1.1,1.1,0.0,1.1,3,8,16,0.31,0.00,0.31,0.31,0.31,0.34,0.00,0.34,0.34,0.34
1750,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,36,36,3194,35.5,2,2,4,2,0,0,6,1,1.9,1.9,0.4,2.4,12,104,5,0.06,0.06,0.11,0.06,0.11,0.05,0.01,0.07,0.05,0.07
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1751,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,27,23,1901,21.1,2,2,4,2,0,0,4,0,1.0,1.0,0.9,1.9,23,99,33,0.09,0.09,0.19,0.09,0.19,0.05,0.04,0.09,0.05,0.09
1752,Rafa Mir,es ESP,FW,Huesca,es La Liga,23,38,32,2877,32.0,13,1,14,11,2,3,2,0,15.3,13.0,1.0,14.0,42,39,117,0.41,0.03,0.44,0.34,0.38,0.48,0.03,0.51,0.41,0.44
1753,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,26,19,1732,19.2,0,3,3,0,0,0,1,0,0.5,0.5,1.7,2.2,48,83,93,0.00,0.16,0.16,0.00,0.16,0.03,0.09,0.11,0.03,0.11
1754,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,24,25,4,675,7.5,4,2,6,4,0,0,0,0,1.2,1.2,1.7,2.9,26,47,68,0.53,0.27,0.80,0.53,0.80,0.16,0.22,0.39,0.16,0.39
1755,Juan Miranda,es ESP,DF,Betis,es La Liga,20,22,18,1652,18.4,1,2,3,1,0,0,4,0,0.7,0.7,1.5,2.2,21,68,89,0.05,0.11,0.16,0.05,0.16,0.04,0.08,0.12,0.04,0.12
1756,Antonio Mirante,it ITA,GK,Roma,it Serie A,37,13,13,1153,12.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1757,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,19,19,1710,19.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.1,15,77,30,0.05,0.05,0.11,0.05,0.11,0.04,0.01,0.06,0.04,0.06
1758,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,25,27,13,1402,15.6,3,3,6,2,1,2,3,0,6.2,4.6,2.7,7.3,10,27,88,0.19,0.19,0.39,0.13,0.32,0.40,0.18,0.57,0.29,0.47
1759,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30,32,31,2784,30.9,2,0,2,2,0,0,3,1,1.3,1.3,0.3,1.6,7,48,0,0.06,0.00,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05
1760,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,23,27,22,1797,20.0,0,2,2,0,0,0,3,0,0.5,0.5,2.0,2.5,49,89,74,0.00,0.10,0.10,0.00,0.10,0.03,0.10,0.13,0.03,0.13
1761,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,31,34,30,2745,30.5,13,10,23,12,1,1,2,0,10.9,10.1,7.6,17.7,103,138,225,0.43,0.33,0.75,0.39,0.72,0.37,0.26,0.63,0.34,0.60
1762,Jakub Moder,pl POL,"DF,MF",Brighton,eng Premier League,21,12,7,647,7.2,0,0,0,0,0,0,0,0,0.8,0.8,0.2,0.9,21,30,50,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13
1763,Anthony Modeste,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,32,7,3,293,3.3,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,3,4,14,0.00,0.00,0.00,0.00,0.00,0.23,0.06,0.29,0.23,0.29
1764,Anthony Modeste,fr FRA,FW,Köln,de Bundesliga,32,8,1,221,2.5,0,0,0,0,0,1,1,0,1.8,1.0,0.0,1.0,1,0,10,0.00,0.00,0.00,0.00,0.00,0.74,0.01,0.75,0.42,0.43
1765,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,34,35,32,2733,30.4,5,3,8,5,0,0,4,0,2.3,2.3,4.6,6.9,67,283,108,0.16,0.10,0.26,0.16,0.26,0.08,0.15,0.23,0.08,0.23
1766,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,21,32,26,2073,23.0,14,2,16,13,1,1,2,0,10.3,9.5,3.2,12.7,35,34,131,0.61,0.09,0.69,0.56,0.65,0.45,0.14,0.59,0.41,0.55
