Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2107,Nils Petersen,de GER,FW,Freiburg,de Bundesliga,32,6.4,5,3,2,3,0,1,13,7.7,12,7,0,7,2,7,17,0
2108,Danijel Petković,me MNE,GK,Angers,fr Ligue 1,28,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,5
2109,Léo Pétrot,fr FRA,DF,Lorient,fr Ligue 1,24,20.2,31,17,23,8,0,21,29,72.4,8,33,17,16,22,53,86,0
2110,Njegoš Petrović,rs SRB,MF,Granada,es La Liga,22,10.2,24,11,4,19,1,8,14,57.1,6,16,4,12,9,33,11,0
2111,Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,de Bundesliga,21,11.6,14,5,6,7,1,7,23,30.4,16,7,0,7,3,17,5,0
2112,Alex Petxa,es ESP,"DF,MF",Athletic Club,es La Liga,24,4.6,12,9,4,7,1,4,8,50.0,4,8,2,6,4,16,6,0
2113,Germán Pezzella,ar ARG,DF,Betis,es La Liga,30,22.1,21,9,16,5,0,16,29,55.2,13,29,18,11,39,60,106,0
2114,Giuseppe Pezzella,it ITA,"DF,MF",Atalanta,it Serie A,23,11.9,28,13,15,7,6,8,18,44.4,10,13,5,8,9,37,16,0
2115,Immanuel Pherai,nl NED,MF,Dortmund,de Bundesliga,20,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2116,Maximilian Philipp,de GER,MF,Wolfsburg,de Bundesliga,27,10.7,15,11,6,7,2,5,21,23.8,16,12,1,11,4,19,5,0
2117,Romain Philippoteaux,fr FRA,MF,Brest,fr Ligue 1,33,0.3,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
2118,Kalvin Phillips,eng ENG,MF,Leeds United,eng Premier League,25,17.7,54,25,24,25,5,24,57,42.1,33,37,9,28,24,78,18,0
2119,Jaden Philogene Bidace,eng ENG,FW,Aston Villa,eng Premier League,19,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2120,Jérôme Phojo,fr FRA,DF,Clermont Foot,fr Ligue 1,28,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2121,Krzysztof Piątek,pl POL,FW,Fiorentina,it Serie A,26,8.1,5,4,1,1,3,2,3,66.7,1,6,0,6,2,7,8,0
2122,Krzysztof Piątek,pl POL,FW,Hertha BSC,de Bundesliga,26,3.9,2,2,0,1,1,0,1,0.0,1,0,0,0,0,2,6,0
2123,Pablo Piatti,ar ARG,"MF,FW",Elche,es La Liga,32,3.5,9,4,5,3,1,3,8,37.5,5,5,1,4,2,11,3,0
2124,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,28,3.6,14,8,9,5,0,5,7,71.4,2,3,2,1,1,15,11,0
2125,Roberto Piccoli,it ITA,FW,Genoa,it Serie A,20,2.4,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2126,Roberto Piccoli,it ITA,FW,Atalanta,it Serie A,20,2.2,2,0,0,0,2,0,2,0.0,2,1,0,1,0,2,0,0
2127,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,27,35.0,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,14,1
2128,Jérémy Pied,fr FRA,"DF,FW",Lille,fr Ligue 1,32,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
2129,Amos Pieper,de GER,DF,Arminia,de Bundesliga,23,26.4,58,29,38,19,1,32,51,62.7,19,37,23,14,50,108,132,1
2130,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,fr Ligue 1,23,28.3,79,45,52,21,6,42,73,57.5,31,22,7,15,48,127,74,0
2131,Erik Pieters,nl NED,DF,Burnley,eng Premier League,32,8.1,28,15,15,11,2,17,28,60.7,11,18,7,11,10,38,38,0
2132,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,33,16.0,28,16,13,11,4,14,29,48.3,15,12,3,9,22,50,23,0
2133,Andrea Pinamonti,it ITA,FW,Empoli,it Serie A,22,31.9,11,6,0,7,4,2,18,11.1,16,24,3,21,7,18,23,0
2134,Orbelín Pineda,mx MEX,"MF,FW",Celta Vigo,es La Liga,25,1.1,4,1,4,0,0,1,2,50.0,1,0,0,0,0,4,1,0
2135,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,28,29.9,51,35,37,12,2,25,38,65.8,13,30,11,19,44,95,154,1
2136,Yeremi Pino,es ESP,"MF,FW",Villarreal,es La Liga,18,18.6,32,14,14,8,10,10,24,41.7,14,33,4,29,6,38,12,1
2137,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,31,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2138,Riccardo Pinzi,it ITA,FW,Udinese,it Serie A,17,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2139,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,34,23.2,22,12,18,4,0,11,14,78.6,3,19,16,3,34,56,86,1
2140,Marko Pjaca,hr CRO,MF,Torino,it Serie A,26,12.8,7,4,1,4,2,3,8,37.5,5,10,2,8,4,11,2,0
2141,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,29,18.2,25,11,18,6,1,15,27,55.6,12,18,3,15,17,42,52,0
2142,Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,de Bundesliga,28,23.0,18,14,6,9,3,7,20,35.0,13,9,1,8,4,22,9,0
2143,Tommaso Pobega,it ITA,MF,Torino,it Serie A,22,24.9,48,30,17,20,11,21,40,52.5,19,32,3,29,25,73,38,0
2144,Daniel Podence,pt POR,"FW,MF",Wolves,eng Premier League,25,16.5,18,11,10,5,3,4,17,23.5,13,8,1,7,10,28,1,0
2145,Suf Podgoreanu,il ISR,FW,Spezia,it Serie A,19,1.3,2,0,1,1,0,1,4,25.0,3,2,0,2,1,3,3,0
2146,Paul Pogba,fr FRA,"MF,FW",Manchester Utd,eng Premier League,28,15.0,13,9,5,7,1,6,28,21.4,22,11,0,11,13,26,16,0
2147,Joel Pohjanpalo,fi FIN,FW,Leverkusen,de Bundesliga,26,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2148,Matteo Politano,it ITA,FW,Napoli,it Serie A,27,18.3,24,12,8,11,5,15,54,27.8,39,11,2,9,13,37,5,0
2149,Julian Pollersbeck,de GER,GK,Lyon,fr Ligue 1,26,4.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
2150,Sebastian Polter,de GER,FW,Bochum,de Bundesliga,30,26.0,9,3,1,4,4,2,11,18.2,9,15,5,10,2,11,24,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2151,Ezequiel Ponce,ar ARG,FW,Elche,es La Liga,24,7.4,5,4,1,3,1,3,10,30.0,7,5,0,5,1,6,7,0
2152,Marin Pongračić,hr CRO,DF,Dortmund,de Bundesliga,23,9.2,17,10,13,4,0,6,10,60.0,4,11,5,6,17,34,32,2
2153,Pere Pons,es ESP,MF,Alavés,es La Liga,28,15.2,26,18,4,20,2,7,21,33.3,14,10,1,9,6,32,11,0
2154,Nick Pope,eng ENG,GK,Burnley,eng Premier League,29,36.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,30,3
2155,Manolo Portanova,it ITA,"FW,MF",Genoa,it Serie A,21,14.7,46,28,9,26,11,14,34,41.2,20,26,2,24,17,63,22,0
2156,Portu,es ESP,"FW,MF",Real Sociedad,es La Liga,29,17.7,16,7,2,6,8,3,19,15.8,16,21,3,18,7,23,8,0
2157,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,24,24.4,48,30,20,26,2,22,39,56.4,17,43,18,25,28,76,71,2
2158,Sergio Postigo,es ESP,DF,Levante,es La Liga,32,9.4,11,7,8,2,1,4,8,50.0,4,7,5,2,7,18,45,1
2159,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,de Bundesliga,27,12.0,13,4,3,6,4,3,13,23.1,10,13,0,13,3,16,9,0
2160,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,22,13.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,15,1
2161,Darío Poveda,es ESP,"FW,MF",Getafe,es La Liga,24,4.2,2,0,1,0,1,0,5,0.0,5,7,1,6,1,3,1,0
2162,José Pozo,es ESP,"MF,DF",Rayo Vallecano,es La Liga,25,0.8,2,2,0,2,0,2,3,66.7,1,1,0,1,0,2,1,0
2163,Dennis Praet,be BEL,MF,Torino,it Serie A,27,17.1,19,10,6,8,5,8,22,36.4,14,12,1,11,3,22,4,0
2164,Mateusz Praszelik,pl POL,MF,Hellas Verona,it Serie A,20,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2165,Abdón Prats,es ESP,FW,Mallorca,es La Liga,28,7.1,2,2,1,0,1,1,5,20.0,4,5,0,5,1,3,6,0
2166,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,27,24.3,47,28,14,27,6,14,29,48.3,15,18,3,15,47,94,19,0
2167,Nicolas de Préville,fr FRA,"FW,MF",Metz,fr Ligue 1,30,21.9,17,8,7,8,2,3,19,15.8,16,12,4,8,5,22,11,0
2168,Isaac Price,nir NIR,MF,Everton,eng Premier League,17,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2169,Manuel Prietl,at AUT,MF,Arminia,de Bundesliga,29,23.6,59,26,23,31,5,23,60,38.3,37,28,3,25,39,98,33,0
2170,Alejandro Primo,es ESP,GK,Levante,es La Liga,17,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2171,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,26,26.9,36,22,14,17,5,22,52,42.3,30,18,3,15,23,59,22,0
2172,Nick Proschwitz,de GER,FW,Hoffenheim,de Bundesliga,34,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2173,Ivan Provedel,it ITA,GK,Spezia,it Serie A,27,30.7,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,10,2
2174,Javi Puado,es ESP,"MF,FW",Espanyol,es La Liga,23,24.9,24,14,18,5,1,12,37,32.4,25,18,2,16,11,35,24,0
2175,Pubill,es ESP,"DF,MF",Levante,es La Liga,18,5.7,12,6,10,2,0,4,8,50.0,4,7,2,5,4,16,8,2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2176,Antonio Puertas,es ESP,"MF,FW",Granada,es La Liga,29,25.1,34,20,18,12,4,17,44,38.6,27,33,3,30,11,45,36,0
2177,Riqui Puig,es ESP,MF,Barcelona,es La Liga,21,5.4,6,3,2,4,0,2,14,14.3,12,5,0,5,3,9,0,0
2178,Teemu Pukki,fi FIN,FW,Norwich City,eng Premier League,31,36.1,23,11,2,14,7,6,29,20.7,23,21,1,20,4,27,3,0
2179,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,27,3.8,6,6,4,2,0,4,9,44.4,5,5,1,4,5,11,2,1
2180,Christian Pulisic,us USA,"MF,FW",Chelsea,eng Premier League,22,14.3,10,7,6,3,1,3,17,17.6,14,12,0,12,5,15,10,0
2181,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,de Bundesliga,22,0.8,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0
2182,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,25,13.4,17,9,2,9,6,2,10,20.0,8,18,2,16,4,21,13,0
2183,Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,17,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2184,Przemysław Płacheta,pl POL,"FW,MF",Norwich City,eng Premier League,23,5.6,4,3,3,1,0,2,7,28.6,5,3,1,2,2,6,5,1
2185,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,es La Liga,30,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2186,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,38,18.5,6,2,2,2,2,2,15,13.3,13,14,1,13,3,9,12,0
2187,Quini,es ESP,DF,Granada,es La Liga,31,25.6,73,34,48,21,4,42,79,53.2,37,28,10,18,36,109,62,0
2188,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,25,1.0,1,0,0,1,0,1,2,50.0,1,2,0,2,0,1,2,0
2189,Dani Raba,es ESP,"MF,FW",Granada,es La Liga,25,0.3,2,2,1,0,1,2,3,66.7,1,0,0,0,1,3,0,0
2190,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,26,25.4,64,43,32,24,8,15,34,44.1,19,34,8,26,20,84,41,1
2191,Uroš Račić,rs SRB,MF,Valencia,es La Liga,23,13.4,32,18,9,19,4,12,33,36.4,21,16,6,10,16,48,21,0
2192,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,28,13.5,25,8,9,13,3,8,20,40.0,12,16,9,7,22,47,16,2
2193,Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,25,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2194,Ivan Radovanović,rs SRB,"DF,MF",Salernitana,it Serie A,32,11.7,11,7,8,3,0,7,19,36.8,12,14,7,7,7,18,29,0
2195,Ionuț Radu,ro ROU,GK,Inter,it Serie A,24,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
2196,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,34,6.2,9,6,3,6,0,5,9,55.6,4,7,2,5,5,14,15,0
2197,Boris Radunović,rs SRB,GK,Cagliari,it Serie A,25,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2198,Sidney Raebiger,de GER,MF,RB Leipzig,de Bundesliga,16,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2199,Rafinha,br BRA,MF,Real Sociedad,es La Liga,28,11.7,43,27,17,20,6,16,28,57.1,12,21,2,19,12,55,4,0
2200,Rafinha,br BRA,"FW,MF",Paris S-G,fr Ligue 1,28,2.4,14,8,3,9,2,7,11,63.6,4,3,0,3,4,18,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2201,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,29,17.0,16,7,10,4,2,5,6,83.3,1,17,14,3,18,34,81,0
2202,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,17,0.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
2203,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,25,38.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,21,1
2204,Jesuran Rak Sakyi,eng ENG,"FW,MF",Crystal Palace,eng Premier League,18,0.9,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,0,0
2205,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,33,24.2,40,22,12,23,5,13,40,32.5,27,31,8,23,23,63,35,0
2206,Diant Ramaj,de GER,GK,Eint Frankfurt,de Bundesliga,19,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
2207,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,28,2.7,4,2,2,2,0,2,3,66.7,1,4,1,3,3,7,9,0
2208,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,35,13.0,10,9,6,4,0,7,8,87.5,1,17,9,8,16,26,43,0
2209,Sandro Ramírez,es ESP,FW,Getafe,es La Liga,26,16.2,7,3,1,3,3,1,12,8.3,11,14,3,11,2,9,3,0
2210,Guilherme Ramos,pt POR,DF,Arminia,de Bundesliga,23,10.1,25,15,17,8,0,12,19,63.2,7,21,8,13,27,52,52,0
2211,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,35,8.9,12,5,6,6,0,8,15,53.3,7,4,2,2,8,20,27,0
2212,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,23,34.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,26,3
2213,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,30,1.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
2214,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,20,27.4,67,44,31,28,8,30,69,43.5,39,36,7,29,24,91,28,0
2215,Luca Ranieri,it ITA,DF,Salernitana,it Serie A,22,23.4,38,21,23,11,4,19,33,57.6,14,18,8,10,22,60,67,0
2216,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,33,3.8,8,4,5,1,2,1,3,33.3,2,4,3,1,4,12,16,0
2217,Raphinha,br BRA,"FW,MF",Leeds United,eng Premier League,24,32.4,51,29,25,14,12,22,71,31.0,49,43,0,43,29,80,28,1
2218,Tobias Raschl,de GER,MF,Greuther Fürth,de Bundesliga,21,6.6,12,9,4,8,0,5,7,71.4,2,10,1,9,3,15,1,0
2219,Elba Rashani,xk KVX,"FW,MF",Clermont Foot,fr Ligue 1,28,19.5,40,21,15,21,4,17,55,30.9,38,34,3,31,11,51,20,0
2220,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,23,13.7,6,5,1,4,1,2,13,15.4,11,10,1,9,5,11,5,1
2221,Milot Rashica,xk KVX,"FW,MF",Norwich City,eng Premier League,25,24.8,31,19,12,12,7,11,30,36.7,19,22,3,19,15,46,23,0
2222,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,21,30.4,29,18,5,15,9,11,38,28.9,27,29,3,26,9,38,11,0
2223,Raúl,es ESP,"FW,DF",Betis,es La Liga,20,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2224,David Raum,de GER,"DF,FW",Hoffenheim,de Bundesliga,23,30.6,52,29,30,10,12,30,64,46.9,34,38,5,33,27,79,39,1
2225,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,32,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2226,David Raya,es ESP,GK,Brentford,eng Premier League,25,24.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,10,1
2227,Ante Rebić,hr CRO,FW,Milan,it Serie A,27,9.9,14,8,3,6,5,7,20,35.0,13,14,0,14,3,17,3,1
2228,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,19.7,31,19,21,3,7,20,30,66.7,10,20,7,13,32,63,47,2
2229,Lluís Recasens,es ESP,DF,Espanyol,es La Liga,19,0.5,2,0,2,0,0,1,1,100.0,0,0,0,0,2,4,2,0
2230,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,27,20.4,22,14,9,9,4,7,30,23.3,23,21,2,19,8,30,16,0
2231,Sergio Reguilón,es ESP,"DF,MF",Tottenham,eng Premier League,24,21.3,40,24,15,18,7,22,43,51.2,21,20,8,12,31,71,45,1
2232,Manolo Reina,es ESP,GK,Mallorca,es La Liga,36,21.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,2
2233,Pepe Reina,es ESP,GK,Lazio,it Serie A,38,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1
2234,Jeff Reine-Adélaïde,fr FRA,"MF,DF",Lyon,fr Ligue 1,23,2.2,5,3,4,1,0,4,5,80.0,1,2,0,2,0,5,0,1
2235,Reinier,br BRA,"FW,MF",Dortmund,de Bundesliga,19,1.8,5,3,4,0,1,1,1,100.0,0,3,0,3,0,5,0,0
2236,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,12.2,11,8,4,6,1,2,9,22.2,7,11,6,5,9,20,19,0
2237,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,26,35.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,24,2
2238,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,22,0.6,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,3,0
2239,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,de Bundesliga,22,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
2240,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,32,27.8,45,30,13,21,11,16,42,38.1,26,23,6,17,12,57,41,1
2241,Elvis Rexhbeçaj,de GER,MF,Bochum,de Bundesliga,23,28.2,41,20,17,19,5,19,40,47.5,21,41,6,35,27,68,15,0
2242,Gio Reyna,us USA,MF,Dortmund,de Bundesliga,18,4.9,7,4,2,4,1,3,9,33.3,6,6,0,6,1,8,3,0
2243,Bryan Reynolds,us USA,DF,Roma,it Serie A,20,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
2244,Nico Ribaudo,es ESP,"MF,FW",Espanyol,es La Liga,20,12.4,15,6,9,5,1,11,34,32.4,23,14,2,12,7,22,3,0
2245,Tiago Ribeiro,pt POR,FW,Monaco,fr Ligue 1,19,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2246,Franck Ribéry,fr FRA,"MF,FW",Salernitana,it Serie A,38,15.8,17,10,6,6,5,8,13,61.5,5,12,0,12,3,20,1,0
2247,Samuele Ricci,it ITA,MF,Torino,it Serie A,19,8.0,8,4,4,2,2,2,5,40.0,3,7,1,6,14,22,9,0
2248,Samuele Ricci,it ITA,MF,Empoli,it Serie A,19,17.0,33,19,17,13,3,20,34,58.8,14,24,5,19,31,64,18,0
2249,Declan Rice,eng ENG,MF,West Ham,eng Premier League,22,35.3,80,42,45,32,3,38,71,53.5,33,45,21,24,63,143,52,1
2250,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,14.5,26,15,10,15,1,11,18,61.1,7,21,9,12,22,48,50,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2251,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,21,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2252,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,4.9,19,12,11,5,3,11,16,68.8,5,7,1,6,4,23,7,0
2253,Taylor Richards,eng ENG,MF,Brighton,eng Premier League,20,0.3,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
2254,Richarlison,br BRA,FW,Everton,eng Premier League,24,28.0,40,23,18,15,7,15,31,48.4,16,42,4,38,12,52,34,0
2255,Marco Richter,de GER,"FW,MF",Hertha BSC,de Bundesliga,23,18.9,30,16,14,10,6,13,36,36.1,23,30,4,26,16,46,24,0
2256,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,18.3,41,20,19,17,5,22,45,48.9,23,29,4,25,30,71,54,0
2257,Sergio Rico,es ESP,GK,Mallorca,es La Liga,27,14.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2
2258,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,27,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2259,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,24,1.3,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,2,0
2260,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,32,31.0,1,0,1,0,0,1,4,25.0,3,0,0,0,1,2,12,3
2261,Tomás Rincón,ve VEN,MF,Torino,it Serie A,33,1.8,2,2,2,0,0,0,3,0.0,3,3,1,2,2,4,4,0
2262,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,33,13.0,22,13,9,10,3,13,34,38.2,21,15,2,13,18,40,11,0
2263,Luis Rioja,es ESP,"MF,FW",Alavés,es La Liga,27,34.6,28,15,11,10,7,14,58,24.1,44,22,1,21,25,53,20,0
2264,Renaud Ripart,fr FRA,"MF,FW",Troyes,fr Ligue 1,28,21.0,38,21,18,15,5,18,50,36.0,32,21,1,20,19,57,21,1
2265,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,20.0,44,32,26,16,2,25,43,58.1,18,16,6,10,17,61,48,0
2266,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,14.9,22,15,10,10,2,10,27,37.0,17,10,2,8,13,35,26,0
2267,Maxence Rivera,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2268,Rober,es ESP,DF,Levante,es La Liga,26,22.3,36,20,27,7,2,23,39,59.0,16,25,15,10,30,66,90,1
2269,Sergi Roberto,es ESP,"MF,DF",Barcelona,es La Liga,29,4.4,5,1,2,3,0,3,5,60.0,2,2,0,2,4,9,6,0
2270,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,18.8,20,13,10,7,3,10,15,66.7,5,25,5,20,22,42,62,1
2271,Patrick Roberts,eng ENG,MF,Troyes,fr Ligue 1,24,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2272,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,22,11.0,16,7,6,7,3,9,16,56.3,7,11,1,10,5,21,11,0
2273,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,28.2,36,21,16,15,5,20,35,57.1,15,24,3,21,23,59,61,0
2274,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,24,4.2,9,7,2,4,3,2,8,25.0,6,6,0,6,6,15,4,0
2275,Rubén Rochina,es ESP,"MF,FW",Granada,es La Liga,30,8.3,21,13,7,8,6,8,28,28.6,20,11,1,10,6,27,5,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2276,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,0.2,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
2277,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,28.4,36,20,24,11,1,15,24,62.5,9,38,27,11,28,64,110,3
2278,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,21.7,39,26,23,12,4,18,33,54.5,15,26,16,10,38,77,103,2
2279,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,30,8.4,15,7,5,8,2,5,17,29.4,12,11,1,10,13,28,8,0
2280,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1.0,0,0,0,0,0,0,0,,0,2,1,1,0,0,7,0
2281,Rodri,es ESP,MF,Manchester City,eng Premier League,25,32.0,72,43,24,38,10,32,59,54.2,27,28,5,23,28,100,45,0
2282,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,30,25.2,20,9,7,6,7,4,32,12.5,28,12,0,12,11,31,27,1
2283,Rodrigo,es ESP,FW,Betis,es La Liga,21,9.8,10,7,4,5,1,5,22,22.7,17,11,0,11,3,13,4,0
