Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2725,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,22,19,1082,57,31.6,12.0,13,74,6,6,21,12,1.32,19,23,-4,-0.33,+0.01,19.1,19.8,-0.7,-0.06,-0.17
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2726,Markus Schubert,de GER,GK,Schalke 04,de Bundesliga,21,9,742,82,24.2,8.2,8,90,8,1,22,20,1.00,7,18,-11,-1.33,-0.98,9.3,15.7,-6.4,-0.78,-0.49
2727,Nico Schulz,de GER,"DF,MF",Dortmund,de Bundesliga,26,11,594,54,19.4,6.6,7,79,5,4,10,14,1.55,12,11,+1,+0.15,-1.38,11.0,11.3,-0.3,-0.04,-0.79
2728,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,27,24,2091,87,68.3,23.2,24,87,23,0,,1,1.38,32,32,0,0.00,-0.09,31.5,39.1,-7.5,-0.32,+0.63
2729,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,31,16,920,58,26.9,10.2,12,70,3,4,19,8,1.63,18,12,+6,+0.59,+0.84,12.3,16.6,-4.3,-0.42,0.00
2730,Andrea Seculin,it ITA,GK,Sampdoria,it Serie A,29,0,,,,,0,,0,0,,22,,,,,,,,,,,
2731,Aleksandar Sedlar,rs SRB,DF,Mallorca,es La Liga,27,12,814,68,23.8,9.0,9,87,8,3,11,9,0.67,4,17,-13,-1.44,-1.02,7.1,15.1,-7.9,-0.88,-0.38
2732,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,24,19,960,51,31.4,10.7,10,82,6,9,16,0,1.16,10,20,-10,-0.94,-0.89,12.4,17.7,-5.3,-0.50,-0.23
2733,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,24,11,463,42,15.1,5.1,5,76,2,6,14,2,0.91,3,9,-6,-1.17,-0.44,4.0,6.9,-2.9,-0.56,-0.10
2734,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,27,27,2430,90,100.0,27.0,27,90,27,0,,0,1.41,32,32,0,0.00,,34.2,32.2,+2.0,+0.07,
2735,Ken Sema,se SWE,"DF,FW",Watford,eng Premier League,25,0,,,,,0,,0,0,,1,,,,,,,,,,,
2736,Ken Sema,se SWE,"DF,MF",Udinese,it Serie A,25,32,2453,77,71.7,27.3,30,81,15,2,6,1,1.19,22,33,-11,-0.40,-0.12,29.7,36.4,-6.7,-0.24,+0.23
2737,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,25,32,2097,66,61.3,23.3,24,79,18,8,24,3,2.09,49,25,+24,+1.03,-0.60,41.3,23.8,+17.6,+0.75,+0.04
2738,Alessandro Semprini,it ITA,DF,Brescia,it Serie A,21,12,629,52,18.4,7.0,6,84,3,6,21,11,0.75,10,20,-10,-1.43,-0.33,7.9,17.0,-9.1,-1.30,-0.59
2739,Josep Señé,es ESP,MF,Mallorca,es La Liga,27,6,150,25,4.4,1.7,1,73,0,5,15,17,0.67,0,4,-4,-2.40,-1.82,1.4,3.1,-1.7,-1.00,-0.43
2740,Stefano Sensi,it ITA,MF,Inter,it Serie A,23,12,723,60,21.1,8.0,9,72,2,3,24,3,2.25,14,5,+9,+1.12,-0.08,14.3,7.1,+7.2,+0.90,+0.18
2741,Luigi Sepe,it ITA,GK,Parma,it Serie A,28,34,3060,90,89.5,34.0,34,90,34,0,,0,1.32,53,53,0,0.00,+0.25,43.0,57.4,-14.3,-0.42,-0.04
2742,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,22,20,1599,80,52.3,17.8,19,83,12,1,27,0,1.65,28,28,0,0.00,+1.23,23.3,29.4,-6.1,-0.34,+0.13
2743,Ryan Sessegnon,eng ENG,"DF,FW",Tottenham,eng Premier League,19,6,342,57,10.0,3.8,4,81,3,2,9,13,1.83,5,5,0,0.00,-0.41,5.4,3.9,+1.5,+0.40,+0.63
2744,Salva Sevilla,es ESP,MF,Mallorca,es La Liga,35,35,2568,73,75.1,28.5,31,79,17,4,30,0,0.77,29,43,-14,-0.49,+0.67,32.7,44.5,-11.8,-0.41,+0.76
2745,Yevhen Shakhov,ua UKR,"MF,FW",Lecce,it Serie A,28,24,1085,45,31.7,12.1,9,71,3,15,30,12,1.04,16,26,-10,-0.83,+0.06,15.7,27.4,-11.7,-0.97,-0.23
2746,Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,eng Premier League,27,7,185,26,5.4,2.1,2,80,1,5,5,10,2.57,6,2,+4,+1.95,+0.61,3.5,3.1,+0.4,+0.19,-0.67
2747,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,33,25,1051,42,30.7,11.7,10,68,0,15,25,11,1.16,11,10,+1,+0.09,+0.12,12.2,14.4,-2.2,-0.19,+0.03
2748,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,24,1733,72,50.7,19.3,20,85,15,4,10,0,1.79,38,15,+23,+1.19,+0.82,32.0,18.4,+13.6,+0.71,+0.13
2749,Khiry Shelton,us USA,FW,Paderborn 07,de Bundesliga,26,2,34,17,1.1,0.4,0,,0,2,17,7,0.00,0,0,0,0.00,+1.10,1.2,0.8,+0.4,+1.02,+1.86
2750,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,27,26,2119,82,62.0,23.5,25,85,19,1,6,6,1.31,29,34,-5,-0.21,+0.83,25.4,41.9,-16.5,-0.70,+0.24
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2751,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,1,45,45,1.8,0.5,1,45,0,0,,1,0.00,0,0,0,0.00,+1.31,0.1,0.4,-0.3,-0.56,-0.06
2752,Djibril Sidibé,fr FRA,"DF,MF",Everton,eng Premier League,27,25,1824,73,53.3,20.3,18,85,15,7,41,6,1.32,27,30,-3,-0.15,+0.36,29.9,23.4,+6.5,+0.32,+0.55
2753,Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,20,4,91,23,3.6,1.0,0,,0,4,22,3,1.75,0,1,-1,-0.99,+0.31,1.3,1.2,+0.1,+0.10,+0.61
2754,Sidnei,br BRA,DF,Betis,es La Liga,29,14,1175,84,34.4,13.1,14,84,11,0,,10,0.80,14,25,-11,-0.84,-0.80,14.9,19.5,-4.6,-0.36,-0.39
2755,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,21,1,12,12,0.5,0.1,1,12,0,0,,0,1.00,0,0,0,0.00,-0.18,0.1,0.1,+0.1,+0.45,+0.38
2756,Francisco Sierralta,cl CHI,DF,Udinese,it Serie A,22,0,,,,,0,,0,0,,18,,,,,,,,,,,
2757,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,29,35,2560,73,74.9,28.4,28,84,19,7,31,0,1.31,35,45,-10,-0.35,-0.14,38.7,36.9,+1.8,+0.06,-0.01
2758,Luca Siligardi,it ITA,"MF,FW",Parma,it Serie A,31,12,337,28,9.9,3.7,3,63,0,9,17,7,1.08,6,6,0,0.00,+0.03,6.4,9.4,-3.0,-0.81,-0.43
2759,Sillero,es ESP,DF,Athletic Club,es La Liga,21,0,,,,,0,,0,0,,1,,,,,,,,,,,
2760,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,30,22,1221,56,48.5,13.6,13,86,9,9,12,1,1.64,21,15,+6,+0.44,+0.86,23.5,19.6,+3.9,+0.29,+0.14
2761,André Silva,pt POR,FW,Milan,it Serie A,23,1,60,60,1.8,0.7,1,60,0,0,,1,3.00,1,0,+1,+1.50,+1.07,0.6,0.6,0.0,+0.05,-0.42
2762,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,23,25,1575,63,51.5,17.5,16,83,7,9,28,4,1.20,33,35,-2,-0.11,-0.17,33.5,27.8,+5.7,+0.32,+0.09
2763,Bernardo Silva,pt POR,"FW,MF",Manchester City,eng Premier League,24,34,2030,60,59.4,22.6,23,80,13,11,18,3,2.03,57,24,+33,+1.46,-0.74,57.0,20.3,+36.7,+1.63,+0.39
2764,David Silva,es ESP,MF,Manchester City,eng Premier League,33,27,1826,68,53.4,20.3,22,79,10,5,18,6,2.22,59,15,+44,+2.17,+0.87,49.5,18.9,+30.7,+1.51,+0.09
2765,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,4,231,58,9.2,2.6,3,75,2,1,5,5,1.00,2,6,-4,-1.56,-1.09,2.7,4.8,-2.1,-0.82,-0.61
2766,Jonathan Silva,ar ARG,DF,Leganés,es La Liga,25,33,2785,84,81.4,30.9,32,86,28,1,30,2,0.88,22,45,-23,-0.74,-1.03,31.3,36.2,-4.9,-0.16,-0.45
2767,Jorge Silva,pt POR,DF,Lazio,it Serie A,20,0,,,,,0,,0,0,,11,,,,,,,,,,,
2768,Matheus Pereira da Silva,br BRA,"MF,FW",Dijon,fr Ligue 1,21,10,465,47,18.5,5.2,6,71,1,4,10,5,1.30,2,5,-3,-0.58,-0.27,4.7,5.3,-0.6,-0.11,+0.21
2769,Rui Silva,pt POR,GK,Granada,es La Liga,25,35,3150,90,92.1,35.0,35,90,35,0,,1,1.51,49,42,+7,+0.20,+0.20,41.2,39.1,+2.0,+0.06,-0.04
2770,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,21,1571,75,64.7,17.5,20,76,13,1,50,0,2.67,45,11,+34,+1.95,+0.17,45.3,13.2,+32.0,+1.84,-0.16
2771,Xande Silva,pt POR,"FW,MF",West Ham,eng Premier League,22,0,,,,,0,,0,0,,5,,,,,,,,,,,
2772,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,35,3150,90,92.1,35.0,35,90,35,0,,3,1.31,43,43,0,0.00,+1.33,45.7,50.0,-4.2,-0.12,-0.47
2773,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,19,1503,79,61.9,16.7,17,88,15,2,7,3,1.32,18,21,-3,-0.18,-0.47,20.6,20.3,+0.3,+0.02,-0.15
2774,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,24,0,,,,,0,,0,0,,1,,,,,,,,,,,
2775,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,24,37,2924,79,85.5,32.5,34,83,18,3,38,0,1.22,44,41,+3,+0.09,+1.36,37.3,45.6,-8.3,-0.26,+1.36
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2776,Ellis Simms,eng ENG,FW,Everton,eng Premier League,18,0,,,,,0,,0,0,,2,,,,,,,,,,,
2777,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,24,26,2177,84,86.4,24.2,25,86,19,1,17,0,1.38,25,26,-1,-0.04,+0.48,27.2,27.3,-0.1,0.00,+0.29
2778,Unai Simón,es ESP,GK,Athletic Club,es La Liga,22,34,2991,88,87.5,33.2,34,88,33,0,,1,1.41,38,29,+9,+0.27,+1.53,34.6,43.6,-9.0,-0.27,-0.62
2779,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,4,241,60,7.0,2.7,1,90,1,3,50,17,0.25,1,6,-5,-1.87,-1.30,3.1,5.7,-2.6,-0.97,-0.55
2780,Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,de Bundesliga,20,2,72,36,2.4,0.8,1,63,0,1,9,8,3.00,3,1,+2,+2.50,+0.51,2.1,1.1,+1.0,+1.23,-0.29
2781,Wilfried Singo,ci CIV,DF,Torino,it Serie A,18,4,132,33,3.9,1.5,1,87,0,3,15,15,0.75,2,3,-1,-0.68,-0.11,1.6,3.2,-1.6,-1.11,-0.72
2782,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,24,13,909,70,29.7,10.1,11,78,5,2,24,12,2.23,23,9,+14,+1.39,+1.26,19.6,14.7,+4.9,+0.49,+0.37
2783,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30,24,1918,80,56.1,21.3,23,83,18,1,16,3,0.84,17,27,-10,-0.47,+0.19,23.0,22.9,+0.1,+0.01,+0.19
2784,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,31,0,,,,,0,,0,0,,30,,,,,,,,,,,
2785,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,32,36,3240,90,94.7,36.0,36,90,36,0,,2,1.08,43,64,-21,-0.58,-0.08,42.0,57.7,-15.7,-0.44,-0.31
2786,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,21,23,1598,69,65.8,17.8,18,86,14,5,10,1,1.57,22,20,+2,+0.11,+0.33,20.8,21.4,-0.6,-0.03,-0.32
2787,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,29,29,2452,85,71.7,27.2,28,87,23,1,9,0,1.62,44,31,+13,+0.48,+0.38,30.7,34.9,-4.2,-0.15,+0.05
2788,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,0,,,,,0,,0,0,,1,,,,,,,,,,,
2789,Sambou Sissoko,fr FRA,"MF,FW",Reims,fr Ligue 1,20,3,32,11,1.3,0.4,0,,0,3,10,10,2.33,1,0,+1,+2.81,+2.67,0.4,0.2,+0.2,+0.42,+0.35
2790,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,24,21,891,42,26.1,9.9,8,76,2,13,22,7,0.76,13,14,-1,-0.10,+0.29,10.6,11.6,-1.0,-0.10,+0.08
2791,Antonio Sivera,es ESP,GK,Alavés,es La Liga,22,3,270,90,7.9,3.0,3,90,3,0,,16,1.33,4,3,+1,+0.33,+1.08,4.8,2.5,+2.3,+0.78,+1.37
2792,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,24,32,2672,84,87.3,29.7,31,85,26,1,35,2,1.09,47,61,-14,-0.47,+0.46,44.5,45.9,-1.4,-0.05,+0.64
2793,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,18,7,77,11,2.3,0.9,1,45,0,6,5,17,2.14,0,1,-1,-1.17,-1.57,0.3,2.2,-1.9,-2.20,-2.08
2794,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,28,37,3330,90,97.4,37.0,37,90,37,0,,0,1.24,51,64,-13,-0.35,-0.35,55.6,54.2,+1.4,+0.04,-0.65
2795,Andreas Skov Olsen,dk DEN,"FW,MF",Bologna,it Serie A,19,26,760,29,22.2,8.4,7,61,0,19,18,8,1.12,11,14,-3,-0.36,-0.02,10.6,13.4,-2.7,-0.33,-0.49
2796,Robert Skov,dk DEN,"DF,FW",Hoffenheim,de Bundesliga,23,31,2608,84,85.2,29.0,29,88,23,2,33,1,1.55,48,45,+3,+0.10,+0.70,50.3,52.9,-2.6,-0.09,+0.09
2797,Simon Skrabb,fi FIN,"FW,MF",Brescia,it Serie A,24,10,257,26,7.5,2.9,3,48,0,7,16,3,0.50,1,7,-6,-2.10,-1.02,3.3,6.6,-3.2,-1.14,-0.34
2798,Milan Škriniar,sk SVK,DF,Inter,it Serie A,24,32,2627,82,76.8,29.2,30,87,27,2,15,2,2.22,61,30,+31,+1.06,-0.53,52.4,30.9,+21.5,+0.74,-0.08
2799,Martin Škrtel,sk SVK,DF,Atalanta,it Serie A,34,0,,,,,0,,0,0,,1,,,,,,,,,,,
2800,Steven Skrzybski,de GER,"FW,MF",Düsseldorf,de Bundesliga,26,11,530,48,17.3,5.9,6,76,3,5,15,3,0.64,4,14,-10,-1.70,-0.95,5.3,9.6,-4.3,-0.73,0.00
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2801,Steven Skrzybski,de GER,"FW,MF",Schalke 04,de Bundesliga,26,0,,,,,0,,0,0,,8,,,,,,,,,,,
2802,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,29,5,106,21,4.2,1.2,1,64,0,4,11,12,0.20,1,2,-1,-0.85,-0.92,2.3,1.3,+1.0,+0.87,+0.89
2803,Islam Slimani,dz ALG,FW,Monaco,fr Ligue 1,31,18,1285,71,51.0,14.3,14,86,10,4,19,1,1.67,28,19,+9,+0.63,+1.29,28.0,21.1,+6.9,+0.48,+0.54
2804,William Smallbone,ie IRL,MF,Southampton,eng Premier League,19,9,393,44,11.5,4.4,4,74,0,5,19,5,2.00,8,4,+4,+0.92,+1.30,8.0,4.4,+3.6,+0.83,+0.84
2805,Chris Smalling,eng ENG,DF,Roma,it Serie A,29,30,2566,86,75.0,28.5,29,88,28,1,17,1,1.67,54,38,+16,+0.56,-0.49,52.0,36.4,+15.6,+0.55,-0.33
2806,Dennis Smarsch,de GER,GK,Hertha BSC,de Bundesliga,20,2,151,76,4.9,1.7,1,90,1,1,61,11,0.00,1,4,-3,-1.79,-1.54,1.3,4.1,-2.8,-1.66,-1.40
2807,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,28,24,2055,86,60.1,22.8,24,86,19,0,,0,0.83,23,40,-17,-0.74,-0.22,27.6,36.7,-9.1,-0.40,+0.15
2808,Matthew Smith,eng ENG,MF,Arsenal,eng Premier League,18,0,,,,,0,,0,0,,3,,,,,,,,,,,
2809,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,19,2,97,49,2.8,1.1,1,65,0,1,32,2,0.50,0,0,0,0.00,-0.22,0.6,0.9,-0.3,-0.31,-0.09
2810,Fyodor Smolov,ru RUS,FW,Celta Vigo,es La Liga,29,14,743,53,21.7,8.3,10,67,1,4,19,0,1.36,13,8,+5,+0.61,+1.18,8.1,9.4,-1.4,-0.16,0.00
2811,Robert Snodgrass,sct SCO,"MF,FW",West Ham,eng Premier League,31,24,1509,63,44.1,16.8,17,82,7,7,17,4,0.92,20,33,-13,-0.78,-0.78,17.1,32.4,-15.2,-0.91,-0.91
2812,Cédric Soares,pt POR,"MF,DF",Arsenal,eng Premier League,27,5,249,50,7.3,2.8,3,76,0,2,11,1,1.80,4,2,+2,+0.72,+0.55,1.8,3.6,-1.9,-0.67,-0.49
2813,Cédric Soares,pt POR,DF,Southampton,eng Premier League,27,16,1306,82,38.2,14.5,16,82,12,0,,3,1.69,19,18,+1,+0.07,+0.49,21.4,16.4,+5.0,+0.34,+0.41
2814,Rafa Soares,pt POR,DF,Eibar,es La Liga,24,6,435,73,12.7,4.8,6,73,3,0,,6,1.50,6,6,0,0.00,+0.51,7.8,7.2,+0.6,+0.13,+0.48
2815,Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28,1,90,90,2.9,1.0,1,90,1,0,,8,0.00,0,2,-2,-2.00,-1.52,1.2,1.9,-0.7,-0.70,-0.59
2816,Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,25,18,701,39,22.9,7.8,8,71,2,10,13,9,1.11,4,15,-11,-1.41,-0.65,6.0,14.4,-8.4,-1.07,-0.44
2817,Rubén Sobrino,es ESP,"FW,MF",Valencia,es La Liga,27,13,170,13,5.0,1.9,1,59,0,12,9,12,1.62,4,2,+2,+1.06,+1.31,3.2,1.8,+1.3,+0.71,+1.10
2818,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,21,32,1651,52,48.3,18.3,17,81,10,15,18,6,0.78,22,39,-17,-0.93,-0.52,21.8,29.2,-7.4,-0.41,+0.11
2819,Roberto Soldado,es ESP,FW,Granada,es La Liga,34,33,2347,71,68.6,26.1,30,76,13,3,26,3,1.58,34,33,+1,+0.04,-0.46,30.1,29.9,+0.2,+0.01,-0.17
2820,Carlos Soler,es ESP,MF,Valencia,es La Liga,22,28,2066,74,60.4,23.0,24,81,12,4,34,1,1.29,26,31,-5,-0.22,-0.08,23.5,32.6,-9.1,-0.40,-0.16
2821,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,1,9,9,0.4,0.1,0,,0,1,8,0,1.00,0,1,-1,-10.00,-10.57,0.0,0.2,-0.2,-2.01,-2.40
2822,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,34,3060,90,100.0,34.0,34,90,34,0,,0,1.91,66,40,+26,+0.76,,72.0,45.9,+26.1,+0.77,
2823,Matteo Soncin,it ITA,GK,Milan,it Serie A,18,0,,,,,0,,0,0,,4,,,,,,,,,,,
2824,Kévin Soni,cm CMR,FW,Espanyol,es La Liga,21,1,4,4,0.1,0.0,0,,0,1,4,0,1.00,0,0,0,0.00,+0.82,0.0,0.0,0.0,-1.01,-0.69
2825,David Soria,es ESP,GK,Getafe,es La Liga,26,38,3420,90,100.0,38.0,38,90,38,0,,0,1.42,43,37,+6,+0.16,,41.6,41.4,+0.2,0.00,
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2826,Bruno Soriano,es ESP,"MF,FW",Villarreal,es La Liga,35,7,263,38,7.7,2.9,1,87,0,6,29,2,1.43,4,3,+1,+0.34,-0.03,5.0,3.7,+1.2,+0.43,-0.03
2827,Juan Soriano,es ESP,GK,Leganés,es La Liga,21,11,990,90,28.9,11.0,11,90,11,0,,27,0.55,5,18,-13,-1.18,-0.89,10.2,14.6,-4.4,-0.40,-0.46
2828,Roberto Soriano,it ITA,MF,Bologna,it Serie A,28,29,2469,85,72.2,27.4,29,85,18,0,,0,1.31,35,40,-5,-0.18,+0.57,42.5,36.0,+6.5,+0.24,+0.66
2829,Riccardo Sottil,it ITA,"FW,DF",Fiorentina,it Serie A,20,18,514,29,15.0,5.7,4,63,0,14,19,20,1.00,9,16,-7,-1.23,-1.54,8.8,9.5,-0.7,-0.13,-0.29
2830,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,24,13,1040,80,30.4,11.6,12,86,10,1,10,0,1.00,18,18,0,0.00,+0.49,15.5,15.5,0.0,0.00,+0.58
2831,Mazire Soula,fr FRA,FW,Angers,fr Ligue 1,21,0,,,,,0,,0,0,,1,,,,,,,,,,,
2832,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,8,637,80,18.6,7.1,7,85,6,1,45,4,1.38,13,14,-1,-0.14,+0.67,10.5,9.0,+1.5,+0.22,+0.63
2833,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,6,415,69,16.5,4.6,4,90,4,2,27,7,1.67,7,5,+2,+0.43,+0.18,7.8,4.5,+3.3,+0.72,+0.48
2834,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,20,20,1213,61,48.1,13.5,15,77,7,5,11,6,1.40,12,19,-7,-0.52,-1.55,16.1,17.0,-0.9,-0.07,-0.75
2835,Bryan Soumaré,fr FRA,"MF,FW",Dijon,fr Ligue 1,20,12,384,32,15.2,4.3,4,69,1,8,13,9,0.58,3,3,0,0.00,+0.42,5.9,3.6,+2.2,+0.52,+0.95
2836,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,27,24,2016,84,80.0,22.4,22,89,21,2,27,1,1.42,26,24,+2,+0.09,+0.27,24.5,26.9,-2.3,-0.10,-0.61
2837,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,29,1746,60,57.1,19.4,18,84,13,11,22,2,1.31,34,32,+2,+0.10,+0.31,35.4,27.5,+7.9,+0.41,+0.29
2838,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,34,3036,89,88.8,33.7,34,89,33,0,,1,1.65,63,33,+30,+0.89,+1.83,54.6,40.3,+14.2,+0.42,-0.16
2839,Nikolas Špalek,sk SVK,"MF,FW",Brescia,it Serie A,22,25,1579,63,46.2,17.5,20,71,3,5,33,11,0.84,18,32,-14,-0.80,+0.67,20.1,33.8,-13.7,-0.78,+0.07
2840,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,24,1548,65,45.3,17.2,18,78,12,6,23,10,1.83,26,22,+4,+0.23,-0.83,29.1,23.4,+5.7,+0.33,-0.54
2841,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,27,6,525,88,15.4,5.8,5,88,4,1,86,31,2.00,17,5,+12,+2.06,+0.88,13.0,3.7,+9.3,+1.59,+0.57
2842,Mattia Sprocati,it ITA,"FW,MF",Parma,it Serie A,26,20,590,30,17.3,6.6,4,70,1,16,20,18,0.90,8,9,-1,-0.15,-0.15,5.9,11.7,-5.8,-0.89,-0.57
2843,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,22,3,133,44,5.3,1.5,1,76,0,2,29,5,2.00,2,2,0,0.00,-0.11,1.8,1.5,+0.3,+0.18,+0.50
2844,Dennis Srbeny,de GER,"MF,FW",Norwich City,eng Premier League,25,8,47,6,1.4,0.5,0,,0,8,6,10,0.88,2,2,0,0.00,+1.31,1.6,1.3,+0.3,+0.61,+1.40
2845,Dennis Srbeny,de GER,"FW,MF",Paderborn 07,de Bundesliga,25,17,1119,66,36.6,12.4,14,73,3,3,30,0,0.47,12,26,-14,-1.13,-0.06,12.2,24.8,-12.6,-1.02,-0.30
2846,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,25,2113,85,69.1,23.5,24,88,20,1,8,1,1.16,30,43,-13,-0.55,+0.21,32.7,41.1,-8.4,-0.36,-0.07
2847,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,19,1549,82,45.3,17.2,17,89,14,2,21,9,0.84,20,27,-7,-0.41,+0.46,20.1,27.6,-7.5,-0.44,+0.04
2848,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,7,398,57,13.0,4.4,4,85,3,3,20,14,1.43,7,10,-3,-0.68,-0.78,4.8,8.4,-3.6,-0.82,-0.83
2849,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,9,810,90,26.5,9.0,9,90,9,0,,0,1.67,14,9,+5,+0.56,+1.56,12.8,9.0,+3.8,+0.43,+1.13
2850,Jozo Stanić,hr CRO,DF,Augsburg,de Bundesliga,20,0,,,,,0,,0,0,,5,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2851,Adrian Stanilewicz,pl POL,"DF,MF",Leverkusen,de Bundesliga,19,0,,,,,0,,0,0,,11,,,,,,,,,,,
2852,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,29,15,712,47,20.8,7.9,7,69,1,8,28,4,0.53,9,17,-8,-1.01,-0.45,11.8,11.0,+0.7,+0.09,+0.70
2853,Filip Stankovic,rs SRB,GK,Inter,it Serie A,17,0,,,,,0,,0,0,,3,,,,,,,,,,,
2854,Leonardo Stanzani,it ITA,FW,Bologna,it Serie A,19,0,,,,,0,,0,0,,3,,,,,,,,,,,
