Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2217,Raphinha,br BRA,"FW,MF",Leeds United,eng Premier League,24,32.4,7,0,0,40,47,14,162,29,29,1,1,0,166,22,31,41.5
2218,Tobias Raschl,de GER,MF,Greuther Fürth,de Bundesliga,21,6.6,0,0,0,7,8,1,1,3,9,0,1,0,47,1,4,20.0
2219,Elba Rashani,xk KVX,"FW,MF",Clermont Foot,fr Ligue 1,28,19.5,3,0,0,39,30,5,38,11,21,0,0,0,117,20,44,31.3
2220,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,23,13.7,2,0,0,13,18,15,22,5,5,0,0,0,44,10,27,27.0
2221,Milot Rashica,xk KVX,"FW,MF",Norwich City,eng Premier League,25,24.8,0,0,0,23,47,13,128,15,19,0,0,0,110,12,28,30.0
2222,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,21,30.4,9,1,1,29,33,4,63,9,18,1,0,0,126,9,18,33.3
2223,Raúl,es ESP,"FW,DF",Betis,es La Liga,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2224,David Raum,de GER,"DF,FW",Hoffenheim,de Bundesliga,23,30.6,5,0,0,27,32,7,311,27,29,0,0,1,201,28,36,43.8
2225,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,32,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2226,David Raya,es ESP,GK,Brentford,eng Premier League,25,24.0,1,0,0,1,2,0,0,0,0,0,1,0,29,9,2,81.8
2227,Ante Rebić,hr CRO,FW,Milan,it Serie A,27,9.9,2,0,0,18,9,8,28,3,8,0,0,0,25,13,22,37.1
2228,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,19.7,3,0,0,23,13,0,37,32,19,0,1,0,98,18,28,39.1
2229,Lluís Recasens,es ESP,DF,Espanyol,es La Liga,19,0.5,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,100.0
2230,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,27,20.4,0,0,0,16,15,3,60,8,14,0,0,0,102,13,32,28.9
2231,Sergio Reguilón,es ESP,"DF,MF",Tottenham,eng Premier League,24,21.3,4,0,0,22,24,1,84,31,24,0,0,0,99,31,22,58.5
2232,Manolo Reina,es ESP,GK,Mallorca,es La Liga,36,21.0,5,1,0,0,5,0,0,1,0,0,0,1,15,5,1,83.3
2233,Pepe Reina,es ESP,GK,Lazio,it Serie A,38,15.0,3,0,0,1,1,0,0,0,0,0,1,0,7,5,0,100.0
2234,Jeff Reine-Adélaïde,fr FRA,"MF,DF",Lyon,fr Ligue 1,23,2.2,0,0,0,4,3,1,1,0,3,0,0,0,20,0,2,0.0
2235,Reinier,br BRA,"FW,MF",Dortmund,de Bundesliga,19,1.8,0,0,0,2,2,0,0,0,3,0,0,0,14,1,3,25.0
2236,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,12.2,2,0,0,16,8,1,6,9,8,0,0,0,65,23,22,51.1
2237,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,26,35.0,1,0,0,0,3,0,0,1,0,0,0,0,51,4,0,100.0
2238,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,22,0.6,0,0,0,1,1,0,1,2,0,0,0,0,3,0,0,
2239,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,de Bundesliga,22,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,100.0
2240,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,32,27.8,2,0,0,22,44,10,40,12,30,3,0,0,112,8,24,25.0
2241,Elvis Rexhbeçaj,de GER,MF,Bochum,de Bundesliga,23,28.2,5,0,0,34,60,2,41,27,20,0,1,0,175,27,39,40.9
2242,Gio Reyna,us USA,MF,Dortmund,de Bundesliga,18,4.9,0,0,0,7,11,1,20,1,4,0,0,0,27,5,7,41.7
2243,Bryan Reynolds,us USA,DF,Roma,it Serie A,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2244,Nico Ribaudo,es ESP,"MF,FW",Espanyol,es La Liga,20,12.4,5,1,1,26,36,3,16,7,6,0,0,0,49,9,36,20.0
2245,Tiago Ribeiro,pt POR,FW,Monaco,fr Ligue 1,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2246,Franck Ribéry,fr FRA,"MF,FW",Salernitana,it Serie A,38,15.8,3,1,0,31,39,2,43,3,10,0,0,0,82,4,13,23.5
2247,Samuele Ricci,it ITA,MF,Torino,it Serie A,19,8.0,1,0,0,14,13,2,0,14,4,0,0,0,40,1,5,16.7
2248,Samuele Ricci,it ITA,MF,Empoli,it Serie A,19,17.0,1,1,0,17,42,0,6,31,19,0,0,0,121,3,4,42.9
2249,Declan Rice,eng ENG,MF,West Ham,eng Premier League,22,35.3,8,0,0,28,11,0,30,63,42,0,0,0,286,42,27,60.9
2250,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,14.5,1,0,0,8,2,0,0,22,15,0,0,0,68,56,38,59.6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2251,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2252,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,4.9,1,0,0,15,22,0,8,4,12,0,0,0,28,2,5,28.6
2253,Taylor Richards,eng ENG,MF,Brighton,eng Premier League,20,0.3,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,100.0
2254,Richarlison,br BRA,FW,Everton,eng Premier League,24,28.0,9,0,0,36,68,21,38,12,23,1,0,0,114,66,155,29.9
2255,Marco Richter,de GER,"FW,MF",Hertha BSC,de Bundesliga,23,18.9,6,0,0,30,45,5,57,16,16,0,0,0,95,9,33,21.4
2256,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,18.3,4,0,0,16,17,4,57,30,20,0,1,0,111,26,13,66.7
2257,Sergio Rico,es ESP,GK,Mallorca,es La Liga,27,14.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,66.7
2258,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2259,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,24,1.3,0,0,0,1,0,0,2,1,1,0,0,0,10,0,2,0.0
2260,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,32,31.0,2,0,0,0,5,0,0,1,0,0,0,0,61,8,1,88.9
2261,Tomás Rincón,ve VEN,MF,Torino,it Serie A,33,1.8,2,0,0,5,2,0,1,2,2,0,0,0,11,3,5,37.5
2262,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,33,13.0,3,0,0,22,31,0,5,18,13,0,0,0,75,14,11,56.0
2263,Luis Rioja,es ESP,"MF,FW",Alavés,es La Liga,27,34.6,3,0,0,17,39,12,170,25,15,0,0,0,191,17,27,38.6
2264,Renaud Ripart,fr FRA,"MF,FW",Troyes,fr Ligue 1,28,21.0,2,0,0,24,41,5,48,19,21,1,0,0,97,37,55,40.2
2265,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,20.0,3,1,0,26,27,0,61,17,32,0,0,0,115,21,14,60.0
2266,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,14.9,5,0,0,13,9,0,104,13,15,0,0,0,70,14,17,45.2
2267,Maxence Rivera,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2268,Rober,es ESP,DF,Levante,es La Liga,26,22.3,5,1,1,35,10,0,6,30,20,0,1,0,150,28,31,47.5
2269,Sergi Roberto,es ESP,"MF,DF",Barcelona,es La Liga,29,4.4,1,0,0,1,4,1,9,4,1,0,0,0,25,2,2,50.0
2270,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,18.8,2,0,0,7,29,1,29,22,13,0,0,0,82,13,17,43.3
2271,Patrick Roberts,eng ENG,MF,Troyes,fr Ligue 1,24,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
2272,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,22,11.0,5,0,0,14,20,3,14,5,7,0,0,0,47,8,23,25.8
2273,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,28.2,5,1,0,19,9,4,195,23,21,0,0,0,180,26,14,65.0
2274,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,24,4.2,0,0,0,10,4,0,5,6,7,0,0,0,31,0,5,0.0
2275,Rubén Rochina,es ESP,"MF,FW",Granada,es La Liga,30,8.3,3,0,0,11,16,1,36,6,13,0,0,0,45,6,9,40.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2276,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,0.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0
2277,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,28.4,10,0,0,37,7,1,1,28,20,0,2,0,149,61,27,69.3
2278,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,21.7,7,0,0,25,23,1,6,38,26,0,2,0,125,34,33,50.7
2279,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,30,8.4,1,0,0,6,9,0,3,13,7,0,0,0,68,9,22,29.0
2280,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,50.0
2281,Rodri,es ESP,MF,Manchester City,eng Premier League,25,32.0,5,0,0,43,20,0,9,28,43,0,0,0,292,85,33,72.0
2282,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,30,25.2,9,0,0,21,30,4,29,11,9,0,0,0,103,17,48,26.2
2283,Rodrigo,es ESP,FW,Betis,es La Liga,21,9.8,1,0,0,2,15,1,10,3,7,0,0,0,54,0,8,0.0
2284,Gerson Rodrigues,lu LUX,"FW,MF",Troyes,fr Ligue 1,26,9.4,6,0,0,28,16,6,10,0,9,0,0,0,27,16,18,47.1
2285,Kévin Rodrigues,pt POR,"DF,FW",Rayo Vallecano,es La Liga,27,4.8,0,0,0,5,7,0,10,7,11,0,0,0,33,10,8,55.6
2286,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,es La Liga,34,17.2,4,0,0,37,23,17,10,3,9,1,0,0,47,19,30,38.8
2287,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,es La Liga,23,10.5,2,0,0,8,11,1,43,11,11,0,0,0,53,9,15,37.5
2288,Óscar Rodríguez Arnaiz,es ESP,"FW,MF",Sevilla,es La Liga,23,4.6,1,0,0,5,6,1,15,5,3,0,0,0,18,3,5,37.5
2289,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,33,31.5,7,0,0,65,69,3,55,20,31,0,0,0,175,39,59,39.8
2290,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,27,28.1,9,1,1,47,50,2,4,31,53,0,0,0,206,33,17,66.0
2291,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,32,15.4,3,0,0,31,16,17,7,4,12,0,0,0,37,55,67,45.1
2292,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,27.5,3,0,0,26,11,0,65,41,21,0,1,0,163,53,34,60.9
2293,Rodrygo,br BRA,FW,Real Madrid,es La Liga,20,16.9,4,0,0,20,29,13,41,11,14,3,0,0,72,14,25,35.9
2294,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,13.8,1,0,0,18,8,2,35,16,12,0,1,0,54,12,25,32.4
2295,Marko Rog,hr CRO,MF,Cagliari,it Serie A,26,3.5,0,0,0,11,14,0,3,1,3,0,0,0,19,4,5,44.4
2296,Rogério,br BRA,DF,Sassuolo,it Serie A,23,19.2,5,0,0,15,34,1,82,18,13,0,0,0,95,10,15,40.0
2297,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,15.7,4,1,0,17,13,3,1,19,14,0,1,0,79,46,19,70.8
2298,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,16.6,3,0,0,17,5,0,1,9,12,0,1,1,103,54,33,62.1
2299,Leonardo Román,es ESP,GK,Mallorca,es La Liga,21,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2300,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,20.5,8,0,0,28,15,2,0,33,39,0,1,0,148,43,30,58.9
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2301,Iván Romero,es ESP,FW,Sevilla,es La Liga,20,2.0,0,0,0,4,6,1,0,2,2,0,0,0,3,1,10,9.1
2302,Luka Romero,ar ARG,FW,Lazio,it Serie A,16,0.9,0,0,0,2,3,0,1,1,1,0,0,0,4,0,1,0.0
2303,Sergio Romero,ar ARG,GK,Venezia,it Serie A,34,16.0,2,0,0,1,1,0,0,1,2,0,1,0,13,6,1,85.7
2304,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,29,32.1,9,0,0,46,24,0,13,51,39,0,0,0,259,67,47,58.8
2305,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,36,27.3,8,0,0,16,18,33,15,2,6,2,0,0,52,42,68,38.2
2306,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,36,0.3,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,
2307,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,31,8.8,3,1,0,12,4,5,6,0,1,0,0,0,20,38,56,40.4
2308,Valentin Rongier,fr FRA,"MF,DF",Marseille,fr Ligue 1,26,24.4,3,0,0,34,28,0,7,33,51,0,1,0,152,19,27,41.3
2309,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,30,28.3,7,1,1,50,15,0,7,45,42,0,0,0,212,52,34,60.5
2310,Unai Ropero,es ESP,MF,Alavés,es La Liga,19,0.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
2311,Pablo Rosario,nl NED,MF,Nice,fr Ligue 1,24,30.3,7,0,0,36,22,2,15,38,37,0,0,0,175,43,31,58.1
2312,Romario Rösch,de GER,MF,Mainz 05,de Bundesliga,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2313,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,7.7,4,0,0,10,14,1,24,14,10,0,1,0,41,4,7,36.4
2314,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,30,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2315,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,1.0,1,0,0,3,1,3,5,2,3,0,0,0,5,0,0,
2316,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,19.7,5,0,0,10,24,5,50,14,9,0,0,0,97,13,9,59.1
2317,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,19,16.3,5,0,0,26,24,3,110,20,26,0,0,0,118,5,15,25.0
2318,Jon Rowe,eng ENG,"FW,MF",Norwich City,eng Premier League,18,2.5,0,0,0,3,7,1,4,3,2,0,0,0,13,1,8,11.1
2319,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,27,32.5,5,0,0,23,23,0,0,19,11,0,0,0,174,78,50,60.9
2320,Ruan,br BRA,DF,Sassuolo,it Serie A,22,2.4,1,0,0,4,8,0,1,2,4,0,1,0,22,7,8,46.7
2321,Rubén,es ESP,DF,Espanyol,es La Liga,20,1.7,0,0,0,4,1,0,9,2,1,0,0,0,4,5,2,71.4
2322,John Ruddy,eng ENG,GK,Wolves,eng Premier League,34,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2323,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,33.7,9,0,0,35,12,0,15,28,28,2,0,0,183,56,20,73.7
2324,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,31,8.6,5,0,0,12,6,0,15,11,12,0,0,0,46,6,12,33.3
2325,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,9.8,2,0,0,11,1,0,0,11,5,0,0,0,43,16,14,53.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2326,Matteo Ruggeri,it ITA,DF,Salernitana,it Serie A,19,7.5,1,0,0,1,2,1,29,2,4,0,0,0,40,9,7,56.3
2327,Mário Rui,pt POR,DF,Napoli,it Serie A,30,33.2,7,0,0,31,60,4,80,40,43,0,0,0,173,14,31,31.1
2328,Aitor Ruibal,es ESP,"FW,DF",Betis,es La Liga,25,9.5,6,0,0,23,15,1,17,8,15,0,0,0,41,5,14,26.3
2329,Isma Ruiz,es ESP,MF,Granada,es La Liga,20,3.1,1,0,0,2,3,1,1,3,1,0,0,0,18,3,6,33.3
2330,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25,26.5,2,0,0,21,18,1,17,22,33,0,0,0,203,8,12,40.0
2331,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,15.8,2,0,0,12,2,2,0,29,9,0,0,0,96,46,29,61.3
2332,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,32.0,2,0,0,0,3,0,0,1,0,0,0,0,37,11,0,100.0
2333,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,30,8.5,0,0,0,7,8,0,3,9,4,0,0,0,55,5,10,33.3
2334,Alessandro Russo,it ITA,MF,Salernitana,it Serie A,17,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
2335,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,16.3,7,2,2,26,11,1,1,27,10,0,2,1,82,29,33,46.8
2336,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,de Bundesliga,19,17.9,2,0,0,37,37,21,20,6,13,0,0,0,56,40,46,46.5
2337,Mathew Ryan,au AUS,GK,Real Sociedad,es La Liga,29,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2338,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,15.9,3,0,0,12,14,0,51,16,15,0,0,0,113,18,29,38.3
2339,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,28,7.0,1,0,0,0,1,0,0,0,0,0,0,0,8,4,0,100.0
2340,José Sá,pt POR,GK,Wolves,eng Premier League,28,36.5,3,0,0,3,12,0,0,2,1,0,3,1,57,12,0,100.0
2341,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,24,6.4,1,0,0,8,5,1,6,6,4,0,0,0,47,6,5,54.5
2342,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,8.8,1,0,0,5,9,1,17,13,10,0,0,0,37,10,9,52.6
2343,Mathys Saban,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,0.8,1,0,0,2,0,0,2,0,2,0,0,0,1,0,3,0.0
2344,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,3.9,3,0,0,6,8,0,9,3,3,0,1,0,19,3,4,42.9
2345,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,24,9.9,3,0,0,21,34,1,15,7,18,0,0,0,39,26,26,50.0
2346,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,27,0.5,1,0,0,1,0,0,1,1,1,0,0,0,4,0,1,0.0
2347,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,de Bundesliga,27,10.1,0,0,0,16,15,0,16,9,7,0,0,0,67,11,9,55.0
2348,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,7.4,0,0,0,9,2,0,8,4,10,0,0,0,53,6,2,75.0
2349,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,22,20.7,2,0,0,29,37,1,63,15,22,0,0,0,120,9,14,39.1
2350,Rafiki Said Ahamada,km COM,"MF,FW",Brest,fr Ligue 1,21,1.4,1,0,0,6,3,1,5,0,3,0,0,0,14,4,0,100.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2351,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,26,7.3,2,0,0,17,6,3,10,2,5,1,0,0,17,6,7,46.2
2352,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,24,31.2,6,0,0,22,48,13,60,11,8,0,0,0,110,18,18,50.0
2353,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,31,30.1,6,0,0,30,15,3,9,58,27,0,2,0,157,72,50,59.0
2354,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,19,33.1,6,0,0,39,59,17,110,22,21,2,0,0,141,23,43,34.8
2355,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,31,28.6,3,0,0,8,9,0,0,41,22,0,1,0,183,47,31,60.3
2356,Bakary Sako,ml MLI,"FW,MF",Saint-Étienne,fr Ligue 1,33,1.7,0,0,0,3,2,1,4,0,0,0,0,0,3,4,6,40.0
2357,Jacopo Sala,it ITA,MF,Spezia,it Serie A,29,9.8,3,0,0,11,12,1,6,14,11,0,1,0,71,4,4,50.0
2358,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,29,30.7,1,0,0,12,23,12,41,6,8,2,0,0,86,7,33,17.5
2359,Eddie Salcedo,it ITA,"MF,FW",Spezia,it Serie A,19,4.8,1,0,0,8,6,2,13,0,1,0,0,0,14,11,10,52.4
2360,William Saliba,fr FRA,DF,Marseille,fr Ligue 1,20,36.0,5,0,0,17,11,1,4,48,32,0,0,0,260,46,29,61.3
2361,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,37,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
2362,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,22,33.0,10,1,1,38,7,2,13,78,47,0,1,1,244,101,60,62.7
2363,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,24,17.2,1,0,0,29,42,4,58,11,16,1,0,0,74,21,28,42.9
2364,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,28,29.6,5,0,0,33,28,1,11,40,33,0,3,1,183,46,25,64.8
2365,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,30,15.5,3,1,1,9,16,1,65,6,10,0,0,0,78,15,18,45.5
2366,Lazar Samardzic,rs SRB,"MF,FW",Udinese,it Serie A,19,5.4,0,0,0,11,3,0,32,2,9,0,0,0,33,6,5,54.5
2367,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,25,18.4,7,0,0,30,25,0,7,28,26,0,0,0,121,32,23,58.2
2368,Mama Samba Baldé,gw GNB,"MF,FW",Troyes,fr Ligue 1,25,19.1,1,1,0,41,26,4,16,5,28,1,1,0,75,25,40,38.5
2369,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,21,12.6,5,0,0,12,15,0,2,13,18,0,0,0,72,15,20,42.9
2370,Junior Sambia,fr FRA,"DF,FW",Montpellier,fr Ligue 1,24,17.0,5,1,1,18,26,0,50,21,13,0,0,0,86,25,19,56.8
2371,Luigi Samele,it ITA,FW,Sassuolo,it Serie A,19,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2372,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,24,9.2,3,0,0,26,10,0,0,8,5,0,0,0,46,11,5,68.8
2373,Antonio Sanabria,py PAR,FW,Torino,it Serie A,25,20.0,3,0,0,26,34,21,3,2,2,2,0,0,52,78,124,38.6
2374,Oihan Sancet,es ESP,FW,Athletic Club,es La Liga,21,15.8,2,0,0,20,27,5,10,5,7,0,0,0,48,17,31,35.4
2375,Renato Sanches,pt POR,"MF,FW",Lille,fr Ligue 1,23,18.3,8,1,1,29,27,1,65,14,7,0,0,0,124,11,11,50.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2376,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,32,9.8,0,0,0,10,21,8,35,2,8,0,0,0,36,10,16,38.5
2377,Antonio Sánchez,es ESP,"MF,FW",Mallorca,es La Liga,24,18.0,3,1,0,40,27,3,16,32,24,0,0,0,148,11,10,52.4
2378,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,25,18.1,4,0,0,16,11,1,2,30,22,0,0,0,103,45,36,55.6
2379,Germán Sánchez,es ESP,DF,Granada,es La Liga,34,25.5,11,1,1,23,25,1,1,28,19,0,1,0,114,62,45,57.9
2380,Juan Sánchez,es ESP,,Sevilla,es La Liga,17,0.1,1,0,0,1,0,0,0,0,0,,,0,,,,
2381,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,20,25.1,6,0,0,32,16,0,70,18,34,0,1,0,132,9,36,20.0
2382,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,23,37.0,3,1,0,1,2,0,0,0,1,0,0,0,61,17,0,100.0
2383,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,21,21.1,0,0,0,4,7,7,28,15,8,0,0,0,112,2,11,15.4
2384,Philippe Sandler,nl NED,DF,Troyes,fr Ligue 1,24,0.8,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,100.0
2385,Alex Sandro,br BRA,DF,Juventus,it Serie A,30,19.8,3,0,0,31,34,1,35,27,16,1,0,1,113,31,20,60.8
2386,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,25,22.0,3,0,0,25,24,7,38,12,16,0,0,0,106,2,7,22.2
2387,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,35,8.4,3,0,0,17,6,2,11,1,6,0,0,0,54,21,16,56.8
2388,Mohamed Sankoh,nl NED,FW,Stuttgart,de Bundesliga,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2389,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,26,4.0,0,0,0,3,13,0,8,10,8,0,0,0,33,3,6,33.3
2390,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,29,10.0,6,0,0,16,21,6,52,4,7,2,0,0,52,7,18,28.0
2391,Baptiste Santamaria,fr FRA,"MF,DF",Rennes,fr Ligue 1,26,28.0,7,0,0,35,21,0,15,33,27,0,1,0,156,74,41,64.3
2392,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,26,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2393,Federico Santander,py PAR,"FW,DF",Bologna,it Serie A,30,0.7,1,0,0,2,5,0,1,0,1,0,0,0,3,8,7,53.3
2394,Jesús Santiago,es ESP,MF,Valencia,es La Liga,17,0.9,0,0,0,1,1,0,0,0,2,0,0,0,9,0,0,
