Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
603,Tanguy Coulibaly,fr FRA,"FW,DF",Stuttgart,de Bundesliga,22-108,3.6,4,11,6,54.5,3.04,1.66,0.27,0.50,19.4,0,1,1,2.3,1.5,0.14,+1.7,+1.5
604,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,31-026,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
605,Mathieu Coutadeur,fr FRA,MF,Ajaccio,fr Ligue 1,37-078,21.6,0,4,0,0.0,0.18,0.00,0.00,,29.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
606,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,eng Premier League,30-359,8.8,1,21,8,38.1,2.40,0.91,0.05,0.13,21.6,2,0,0,1.4,1.4,0.07,-0.4,-0.4
607,Yan Couto,br BRA,"DF,MF",Girona,es La Liga,21-003,12.9,1,8,1,12.5,0.62,0.08,0.13,1.00,20.2,0,0,0,0.5,0.5,0.07,+0.5,+0.5
608,Conor Coventry,ie IRL,"MF,FW",West Ham,eng Premier League,23-073,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
609,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,24-149,14.2,2,7,4,57.1,0.49,0.28,0.29,0.50,10.0,0,0,0,1.4,1.4,0.20,+0.6,+0.6
610,Nicolas Cozza,fr FRA,DF,Wolfsburg,de Bundesliga,24-149,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
611,Alessio Cragno,it ITA,GK,Monza,it Serie A,28-343,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
612,Matthew Craig,sct SCO,MF,Tottenham,eng Premier League,20-051,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
613,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,33-173,24.8,0,9,1,11.1,0.36,0.04,0.00,0.00,22.5,4,0,0,0.3,0.3,0.04,-0.3,-0.3
614,Bryan Cristante,it ITA,"MF,DF",Roma,it Serie A,28-095,32.6,1,28,5,17.9,0.86,0.15,0.04,0.20,16.8,0,0,1,2.6,1.9,0.07,-1.6,-0.9
615,Domen Črnigoj,si SVN,MF,Salernitana,it Serie A,27-200,3.3,0,1,0,0.0,0.30,0.00,0.00,,6.9,0,0,0,0.1,0.1,0.10,-0.1,-0.1
616,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,30-313,22.9,0,2,0,0.0,0.09,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.12,-0.2,-0.2
617,Juan Cruz,es ESP,FW,Betis,es La Liga,23-042,2.0,1,5,2,40.0,2.53,1.01,0.20,0.50,16.4,0,0,0,0.5,0.5,0.09,+0.5,+0.5
618,Juan Cuadrado,co COL,"DF,FW",Juventus,it Serie A,35-011,23.1,1,32,10,31.3,1.39,0.43,0.03,0.10,21.0,6,0,0,1.4,1.4,0.04,-0.4,-0.4
619,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,24-319,18.6,0,7,0,0.0,0.38,0.00,0.00,,19.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4
620,Jorge Cuenca,es ESP,DF,Villarreal,es La Liga,23-201,5.6,0,4,0,0.0,0.71,0.00,0.00,,10.9,0,0,0,0.4,0.4,0.11,-0.4,-0.4
621,Braian Cufré,ar ARG,DF,Mallorca,es La Liga,26-173,2.4,0,3,0,0.0,1.23,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
622,Mickaël Cuisance,fr FRA,MF,Sampdoria,it Serie A,23-294,6.9,0,10,2,20.0,1.46,0.29,0.00,0.00,21.5,1,0,0,0.5,0.5,0.05,-0.5,-0.5
623,Matheus Cunha,br BRA,FW,Wolves,eng Premier League,24-010,10.7,2,26,7,26.9,2.42,0.65,0.08,0.29,19.4,0,0,0,2.0,2.0,0.08,0.0,0.0
624,Matheus Cunha,br BRA,"FW,MF",Atlético Madrid,es La Liga,24-010,4.2,0,12,8,66.7,2.86,1.91,0.00,0.00,16.1,0,0,0,1.4,1.4,0.12,-1.4,-1.4
625,Curro,es ESP,MF,Almería,es La Liga,27-154,0.5,0,1,1,100.0,2.09,2.09,0.00,0.00,15.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
626,Marco D'Alessandro,it ITA,"DF,FW",Monza,it Serie A,32-109,3.2,0,4,1,25.0,1.24,0.31,0.00,0.00,16.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3
627,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,34-270,8.1,0,3,2,66.7,0.37,0.25,0.00,0.00,8.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3
628,Luca D'Andrea,it ITA,FW,Sassuolo,it Serie A,18-273,3.5,0,7,3,42.9,1.99,0.85,0.00,0.00,17.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
629,Damien Da Silva,fr FRA,DF,Lyon,fr Ligue 1,35-020,3.8,0,2,0,0.0,0.53,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
630,Moanes Dabbur,il ISR,FW,Hoffenheim,de Bundesliga,31-023,10.4,6,22,14,63.6,2.12,1.35,0.27,0.43,15.0,0,0,0,3.5,3.5,0.16,+2.5,+2.5
631,Andréa Dacourt,fr FRA,MF,Nice,fr Ligue 1,17-311,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
632,Colin Dagba,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,24-270,10.6,0,5,0,0.0,0.47,0.00,0.00,,16.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
633,Finn Dahmen,de GER,GK,Mainz 05,de Bundesliga,25-071,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
634,Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,27-156,3.7,0,6,1,16.7,1.60,0.27,0.00,0.00,26.2,1,0,0,0.4,0.4,0.07,-0.4,-0.4
635,Patson Daka,zm ZAM,FW,Leicester City,eng Premier League,24-240,13.2,4,30,16,53.3,2.27,1.21,0.13,0.25,14.6,0,0,0,3.5,3.5,0.12,+0.5,+0.5
636,Thijs Dallinga,nl NED,FW,Toulouse,fr Ligue 1,22-307,26.1,12,61,30,49.2,2.33,1.15,0.20,0.40,12.1,0,0,0,9.8,9.8,0.16,+2.2,+2.2
637,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,24-080,23.9,1,22,7,31.8,0.92,0.29,0.05,0.14,19.9,0,0,0,2.5,2.5,0.11,-1.5,-1.5
638,Muhammed Damar,de GER,MF,Hoffenheim,de Bundesliga,19-058,1.8,0,1,0,0.0,0.57,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.11,-0.1,-0.1
639,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,eng Premier League,22-338,11.0,0,12,5,41.7,1.09,0.46,0.00,0.00,15.0,0,0,0,2.6,2.6,0.22,-2.6,-2.6
640,Flavius Daniliuc,at AUT,DF,Salernitana,it Serie A,22-040,24.4,0,10,4,40.0,0.41,0.16,0.00,0.00,13.1,1,0,0,0.6,0.6,0.07,-0.6,-0.6
641,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,22-040,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
642,Danilo,br BRA,MF,Nott'ham Forest,eng Premier League,22-038,10.8,3,15,4,26.7,1.38,0.37,0.20,0.75,20.4,0,0,0,1.5,1.5,0.10,+1.5,+1.5
643,Danilo,br BRA,DF,Juventus,it Serie A,31-326,35.4,3,32,5,15.6,0.90,0.14,0.09,0.60,15.0,1,0,0,2.8,2.8,0.09,+0.2,+0.2
644,Arnaut Danjuma,nl NED,"FW,MF",Tottenham,eng Premier League,26-126,1.9,1,6,3,50.0,3.20,1.60,0.17,0.33,14.2,0,0,0,0.8,0.8,0.13,+0.2,+0.2
645,Arnaut Danjuma,nl NED,FW,Villarreal,es La Liga,26-126,5.3,2,11,4,36.4,2.07,0.75,0.09,0.25,16.7,0,1,1,2.7,1.9,0.17,-0.7,-0.9
646,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,18-343,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
647,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,24-260,35.9,1,24,4,16.7,0.67,0.11,0.04,0.25,14.9,0,0,0,2.5,2.4,0.10,-1.5,-1.4
648,Dante,br BRA,DF,Nice,fr Ligue 1,39-231,36.7,1,23,5,21.7,0.63,0.14,0.04,0.20,13.8,0,0,0,1.5,1.5,0.07,-0.5,-0.5
649,Márton Dárdai,de GER,"DF,MF",Hertha BSC,de Bundesliga,21-114,10.5,1,2,1,50.0,0.19,0.10,0.50,1.00,22.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9
650,Sergi Darder,es ESP,MF,Espanyol,es La Liga,29-166,36.9,6,39,13,33.3,1.06,0.35,0.15,0.46,22.6,0,0,0,3.5,3.5,0.09,+2.5,+2.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
651,Achraf Dari,ma MAR,DF,Brest,fr Ligue 1,24-031,14.6,1,4,2,50.0,0.27,0.14,0.25,0.50,15.4,0,0,0,0.4,0.4,0.09,+0.6,+0.6
652,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,32-302,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
653,Matteo Darmian,it ITA,DF,Inter,it Serie A,33-186,22.5,1,7,1,14.3,0.31,0.04,0.14,1.00,20.5,0,0,0,1.0,1.0,0.14,0.0,0.0
654,Josh Dasilva,eng ENG,MF,Brentford,eng Premier League,24-226,15.4,4,18,6,33.3,1.17,0.39,0.22,0.67,19.8,0,0,0,1.5,1.5,0.09,+2.5,+2.5
655,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,23-143,35.2,24,95,44,46.3,2.70,1.25,0.15,0.32,15.8,0,10,11,23.6,15.1,0.16,+0.4,-1.1
656,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,22-216,22.7,1,19,8,42.1,0.84,0.35,0.05,0.13,18.6,0,0,0,1.7,1.7,0.09,-0.7,-0.7
657,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,30-043,25.4,2,14,5,35.7,0.55,0.20,0.14,0.40,16.7,0,0,0,1.0,1.0,0.07,+1.0,+1.0
658,Tom Davies,eng ENG,MF,Everton,eng Premier League,24-341,6.0,0,9,2,22.2,1.51,0.33,0.00,0.00,15.7,0,0,0,1.2,1.2,0.13,-1.2,-1.2
659,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,28-017,18.1,1,11,2,18.2,0.61,0.11,0.09,0.50,10.7,0,0,0,1.1,1.1,0.10,-0.1,-0.1
660,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,33-031,8.0,0,6,1,16.7,0.75,0.12,0.00,0.00,15.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
661,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,33-031,15.7,1,11,2,18.2,0.70,0.13,0.09,0.50,11.5,0,0,0,1.0,1.0,0.09,0.0,0.0
662,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,31-343,26.9,7,65,21,32.3,2.42,0.78,0.11,0.33,23.0,7,0,0,5.6,5.6,0.09,+1.4,+1.4
663,Charles De Ketelaere,be BEL,"MF,FW",Milan,it Serie A,22-088,12.4,0,19,3,15.8,1.53,0.24,0.00,0.00,12.5,0,0,0,2.0,2.0,0.11,-2.0,-2.0
664,Manuel De Luca,it ITA,"FW,MF",Sampdoria,it Serie A,24-324,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
665,Tommaso De Nipoti,it ITA,MF,Atalanta,it Serie A,19-318,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
666,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,29-013,21.4,2,21,5,23.8,0.98,0.23,0.10,0.40,24.5,1,0,0,1.6,1.6,0.07,+0.4,+0.4
667,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,30-229,11.6,0,4,0,0.0,0.35,0.00,0.00,,27.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
668,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,35-014,7.5,1,5,3,60.0,0.67,0.40,0.20,0.33,12.0,0,0,0,0.6,0.6,0.13,+0.4,+0.4
669,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,25-001,19.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
670,Koni De Winter,be BEL,DF,Empoli,it Serie A,20-359,11.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
671,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,31-354,13.0,2,16,10,62.5,1.23,0.77,0.13,0.20,11.8,0,0,0,3.5,3.5,0.22,-1.5,-1.5
672,Duccio Degl'Innocenti,it ITA,MF,Empoli,it Serie A,20-039,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
673,Brecht Dejaegere,be BEL,MF,Toulouse,fr Ligue 1,32-008,20.1,4,23,7,30.4,1.14,0.35,0.17,0.57,14.6,0,0,0,2.6,2.6,0.11,+1.4,+1.4
674,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,27-069,15.8,6,31,11,35.5,1.96,0.70,0.03,0.09,20.7,3,5,5,6.2,2.3,0.07,-0.2,-1.3
675,Alberto Del Moral,es ESP,MF,Villarreal,es La Liga,22-321,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
676,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,31-074,11.9,0,6,4,66.7,0.51,0.34,0.00,0.00,18.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4
677,Thomas Delaney,dk DEN,MF,Sevilla,es La Liga,31-276,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
678,Thomas Delaney,dk DEN,MF,Hoffenheim,de Bundesliga,31-276,3.3,0,1,0,0.0,0.30,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1
679,Sacha Delaye,fr FRA,"FW,MF",Montpellier,fr Ligue 1,21-044,0.2,1,2,1,50.0,9.00,4.50,0.50,1.00,20.4,0,0,0,0.1,0.1,0.03,+0.9,+0.9
680,Fran Delgado,es ESP,DF,Betis,es La Liga,21-330,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
681,Andy Delort,dz ALG,FW,Nice,fr Ligue 1,31-240,8.7,6,23,8,34.8,2.65,0.92,0.13,0.38,16.4,1,3,3,5.4,3.0,0.13,+0.6,0.0
682,Andy Delort,dz ALG,FW,Nantes,fr Ligue 1,31-240,5.2,0,18,10,55.6,3.45,1.92,0.00,0.00,16.1,2,0,0,2.5,2.5,0.14,-2.5,-2.5
683,Karamoko Dembele,sct SCO,"FW,MF",Brest,fr Ligue 1,20-104,2.0,0,4,2,50.0,2.01,1.01,0.00,0.00,16.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
684,Moussa Dembélé,fr FRA,"FW,MF",Lyon,fr Ligue 1,26-329,9.7,3,28,13,46.4,2.87,1.33,0.11,0.23,13.3,0,0,0,3.8,3.8,0.14,-0.8,-0.8
685,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,26-022,15.7,5,49,16,32.7,3.13,1.02,0.10,0.31,16.7,0,0,0,3.9,3.9,0.08,+1.1,+1.1
686,Siriki Dembélé,ci CIV,"FW,MF",Bournemouth,eng Premier League,26-272,1.2,0,2,2,100.0,1.64,1.64,0.00,0.00,16.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2
687,Siriki Dembélé,ci CIV,"MF,FW",Auxerre,fr Ligue 1,26-272,4.1,0,5,2,40.0,1.21,0.48,0.00,0.00,21.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3
688,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,25-093,17.0,1,6,1,16.7,0.35,0.06,0.17,1.00,13.7,0,0,0,0.7,0.7,0.12,+0.3,+0.3
689,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,29-338,17.2,4,31,6,19.4,1.81,0.35,0.13,0.67,24.3,8,0,0,2.2,2.2,0.07,+1.8,+1.8
690,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,de Bundesliga,25-073,26.3,8,63,23,36.5,2.40,0.87,0.11,0.30,15.2,0,1,1,7.5,6.8,0.11,+0.5,+0.2
691,Diego Demme,de GER,MF,Napoli,it Serie A,31-197,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
692,Sepp van den Berg,nl NED,DF,Schalke 04,de Bundesliga,21-168,7.7,1,5,1,20.0,0.65,0.13,0.20,1.00,13.0,0,0,0,0.6,0.6,0.12,+0.4,+0.4
693,Branco van den Boomen,nl NED,MF,Toulouse,fr Ligue 1,27-320,32.1,5,48,20,41.7,1.50,0.62,0.02,0.05,25.1,16,4,4,6.0,2.9,0.06,-1.0,-1.9
694,Leander Dendoncker,be BEL,MF,Aston Villa,eng Premier League,28-052,7.7,0,2,0,0.0,0.26,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
695,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,28-052,2.4,0,3,2,66.7,1.26,0.84,0.00,0.00,16.7,0,0,0,0.7,0.7,0.22,-0.7,-0.7
696,Emmanuel Dennis,ng NGA,"FW,MF",Nott'ham Forest,eng Premier League,25-203,8.0,2,21,7,33.3,2.62,0.87,0.10,0.29,13.2,2,0,0,1.9,1.9,0.09,+0.1,+0.1
697,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,26-043,24.1,2,19,4,21.1,0.79,0.17,0.11,0.50,16.0,0,0,0,1.7,1.7,0.09,+0.3,+0.3
698,Fabio Depaoli,it ITA,"DF,MF",Sampdoria,it Serie A,26-043,1.5,0,2,0,0.0,1.32,0.00,0.00,,13.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2
699,Kastriot Dermaku,al ALB,DF,Lecce,it Serie A,31-142,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
700,Halil Dervişoğlu,tr TUR,MF,Brentford,eng Premier League,23-180,0.1,0,1,0,0.0,11.25,0.00,0.00,,31.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
701,Rémy Descamps,fr FRA,GK,Nantes,fr Ligue 1,26-346,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
702,Mikkel Desler,dk DEN,DF,Toulouse,fr Ligue 1,28-107,25.1,1,11,4,36.4,0.44,0.16,0.09,0.25,17.6,0,0,0,0.8,0.8,0.07,+0.2,+0.2
703,Cyriel Dessers,ng NGA,FW,Cremonese,it Serie A,28-180,17.6,6,49,12,24.5,2.78,0.68,0.12,0.50,13.6,0,0,1,7.1,6.4,0.13,-1.1,-0.4
704,Sergiño Dest,us USA,DF,Milan,it Serie A,22-215,3.7,0,2,1,50.0,0.55,0.27,0.00,0.00,20.3,0,0,0,0.3,0.3,0.15,-0.3,-0.3
705,Mattia Destro,it ITA,"FW,MF",Empoli,it Serie A,32-078,6.3,1,20,7,35.0,3.16,1.11,0.05,0.14,14.8,0,0,0,1.4,1.4,0.07,-0.4,-0.4
706,Gerard Deulofeu,es ESP,FW,Udinese,it Serie A,29-085,13.5,2,44,12,27.3,3.27,0.89,0.05,0.17,17.4,10,0,0,5.1,5.1,0.11,-3.1,-3.1
707,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,24-273,25.6,2,26,6,23.1,1.01,0.23,0.08,0.33,21.3,0,0,0,2.4,2.4,0.09,-0.4,-0.4
708,Samuel Di Carmine,it ITA,"FW,MF",Cremonese,it Serie A,34-250,0.3,0,1,0,0.0,3.21,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1
709,Federico Di Francesco,it ITA,"FW,MF",Lecce,it Serie A,28-357,22.6,2,39,16,41.0,1.73,0.71,0.05,0.13,17.4,1,0,0,3.3,3.3,0.08,-1.3,-1.3
710,Michele Di Gregorio,it ITA,GK,Monza,it Serie A,25-314,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
711,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,29-306,36.2,3,31,13,41.9,0.86,0.36,0.10,0.23,11.8,0,0,0,2.7,2.7,0.09,+0.3,+0.3
712,Ángel Di María,ar ARG,"FW,MF",Juventus,it Serie A,35-112,15.1,4,37,12,32.4,2.44,0.79,0.08,0.25,21.5,1,1,1,3.1,2.3,0.06,+0.9,+0.7
713,Boulaye Dia,sn SEN,"FW,MF",Salernitana,it Serie A,26-202,28.0,16,47,21,44.7,1.68,0.75,0.32,0.71,15.0,0,1,1,8.8,8.0,0.17,+7.2,+7.0
714,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,23-334,30.0,9,79,34,43.0,2.63,1.13,0.11,0.26,17.8,0,0,1,11.0,10.3,0.13,-2.0,-1.3
715,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,26-169,27.2,3,21,7,33.3,0.77,0.26,0.14,0.43,10.9,0,0,0,2.7,2.7,0.13,+0.3,+0.3
716,Mamadou Diakhon,fr FRA,FW,Reims,fr Ligue 1,17-257,0.2,0,1,0,0.0,4.29,0.00,0.00,,18.9,0,0,0,0.0,0.0,0.03,0.0,0.0
717,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,22-151,29.5,3,19,6,31.6,0.64,0.20,0.16,0.50,11.4,0,0,0,1.7,1.7,0.09,+1.3,+1.3
718,Ibrahim Diakité,gn GUI,DF,Reims,fr Ligue 1,19-218,1.5,0,1,1,100.0,0.69,0.69,0.00,0.00,7.5,0,0,0,0.2,0.2,0.20,-0.2,-0.2
719,Abdou Diallo,sn SEN,"DF,MF",RB Leipzig,de Bundesliga,27-033,5.3,1,4,1,25.0,0.75,0.19,0.25,1.00,8.0,0,0,0,0.4,0.4,0.10,+0.6,+0.6
720,Baila Diallo,fr FRA,"DF,MF",Clermont Foot,fr Ligue 1,21-347,1.0,0,1,0,0.0,1.01,0.00,0.00,,31.4,0,0,0,0.0,0.0,0.02,0.0,0.0
721,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,27-353,32.0,20,90,36,40.0,2.81,1.13,0.19,0.47,13.0,1,3,4,17.8,14.5,0.17,+2.2,+2.5
722,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,24-090,9.1,0,6,0,0.0,0.66,0.00,0.00,,28.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
723,Ismael Diallo,ci CIV,DF,Ajaccio,fr Ligue 1,26-128,24.2,0,3,0,0.0,0.12,0.00,0.00,,17.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3
724,Mamady Diarra,ml MLI,"MF,DF",Cádiz,es La Liga,22-345,0.7,0,3,0,0.0,4.09,0.00,0.00,,16.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
725,Mouhamadou Diarra,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,19-154,18.1,3,23,9,39.1,1.27,0.50,0.13,0.33,20.1,0,0,0,1.8,1.8,0.08,+1.2,+1.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
726,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,22-208,13.6,0,1,0,0.0,0.07,0.00,0.00,,6.4,0,0,0,0.2,0.2,0.16,-0.2,-0.2
727,Stéphane Diarra,fr FRA,"FW,MF",Lorient,fr Ligue 1,24-179,11.8,2,20,8,40.0,1.69,0.68,0.10,0.25,16.2,0,0,0,2.2,2.2,0.11,-0.2,-0.2
728,Youba Diarra,ml MLI,MF,Cádiz,es La Liga,25-074,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
729,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,26-023,22.2,0,10,2,20.0,0.45,0.09,0.00,0.00,9.1,0,0,0,1.3,1.3,0.13,-1.3,-1.3
730,Krépin Diatta,sn SEN,"MF,FW",Monaco,fr Ligue 1,24-101,23.0,4,40,18,45.0,1.74,0.78,0.10,0.22,15.2,0,0,0,4.6,4.6,0.12,-0.6,-0.6
731,Mory Diaw,sn SEN,GK,Clermont Foot,fr Ligue 1,29-349,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
732,Brahim Díaz,es ESP,"MF,FW",Milan,it Serie A,23-307,21.4,6,35,16,45.7,1.63,0.75,0.17,0.38,14.5,1,0,0,6.0,6.0,0.17,0.0,0.0
733,Luis Díaz,co COL,FW,Liverpool,eng Premier League,26-144,11.1,4,27,8,29.6,2.44,0.72,0.15,0.50,15.1,0,0,0,2.5,2.5,0.09,+1.5,+1.5
734,Justin Diehl,de GER,"MF,FW",Köln,de Bundesliga,18-191,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
735,Bamba Dieng,sn SEN,"FW,MF",Marseille,fr Ligue 1,23-075,2.2,1,11,5,45.5,5.10,2.32,0.09,0.20,12.5,0,0,0,1.5,1.5,0.14,-0.5,-0.5
736,Bamba Dieng,sn SEN,FW,Lorient,fr Ligue 1,23-075,8.3,3,21,7,33.3,2.53,0.84,0.10,0.29,16.0,0,1,1,4.9,4.1,0.23,-1.9,-2.1
737,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,29-142,31.3,2,17,4,23.5,0.54,0.13,0.12,0.50,11.8,2,0,0,1.6,1.6,0.10,+0.4,+0.4
738,Florian Dietz,de GER,FW,Köln,de Bundesliga,24-307,4.4,1,17,6,35.3,3.87,1.37,0.06,0.17,11.9,0,0,0,2.5,2.5,0.15,-1.5,-1.5
739,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,29-321,16.7,1,8,3,37.5,0.48,0.18,0.13,0.33,20.5,4,0,0,0.4,0.4,0.05,+0.6,+0.6
740,Federico Dimarco,it ITA,DF,Inter,it Serie A,25-208,23.0,4,49,15,30.6,2.13,0.65,0.08,0.27,20.7,7,0,0,3.1,3.1,0.06,+0.9,+0.9
