Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2396,Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,de Bundesliga,20,17.5,31,1.77,28,1,1,1,0,0,4,0.23,4,0,0,0,0,0
2397,Nils Seufert,de GER,"MF,FW",Arminia,de Bundesliga,23,3.8,8,2.10,6,1,0,0,1,0,1,0.26,1,0,0,0,0,0
2398,Edgar Sevikyan,ru RUS,MF,Levante,es La Liga,18,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2399,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,27,6.4,30,4.72,24,0,3,1,2,0,1,0.16,1,0,0,0,0,0
2400,Jamie Shackleton,eng ENG,"MF,DF",Leeds United,eng Premier League,20,5.1,8,1.56,8,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2401,Xherdan Shaqiri,ch SUI,"MF,FW",Liverpool,eng Premier League,28,6.2,32,5.18,29,2,0,0,0,1,2,0.32,2,0,0,0,0,0
2402,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,8.2,6,0.73,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2403,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,29.5,115,3.90,75,33,2,1,4,0,9,0.31,6,2,0,0,1,0
2404,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,29.1,72,2.48,39,25,1,6,1,0,8,0.28,4,4,0,0,0,0
2405,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,18.6,48,2.58,32,0,4,8,2,2,6,0.32,4,0,1,1,0,0
2406,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2407,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2408,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2409,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,22.0,55,2.50,34,19,0,0,1,1,3,0.14,1,2,0,0,0,0
2410,Sidnei,br BRA,DF,Betis,es La Liga,30,7.7,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2411,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,22,7.2,18,2.48,15,0,1,1,1,0,1,0.14,1,0,0,0,0,0
2412,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2413,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,30,25.0,75,2.99,42,23,2,6,2,0,7,0.28,4,2,0,1,0,0
2414,Luca Siligardi,it ITA,"MF,FW",Crotone,it Serie A,32,0.5,5,9.57,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2415,Luca Siligardi,it ITA,"FW,MF",Parma,it Serie A,32,0.4,3,7.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2416,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,17.8,32,1.80,29,2,0,0,0,1,3,0.17,2,1,0,0,0,0
2417,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,30.7,88,2.87,60,2,8,11,6,1,15,0.49,7,0,1,3,4,0
2418,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,25,22.9,84,3.66,69,3,6,4,2,0,12,0.52,11,0,0,1,0,0
2419,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,26.3,57,2.17,44,5,1,2,3,2,10,0.38,8,0,0,0,1,1
2420,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,15.5,70,4.51,52,7,4,3,3,1,13,0.84,11,1,1,0,0,0
2421,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,15.2,29,1.91,17,0,2,7,3,0,3,0.20,2,0,0,0,1,0
2422,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2423,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,3.9,7,1.77,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2424,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,6.7,6,0.90,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2425,Rui Silva,pt POR,GK,Granada,es La Liga,26,32.0,7,0.22,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2426,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,21.5,25,1.16,24,0,0,1,0,0,1,0.05,1,0,0,0,0,0
2427,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,34.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2428,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,17.9,18,1.00,13,0,2,1,2,0,3,0.17,3,0,0,0,0,0
2429,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,19.3,32,1.66,21,0,4,4,3,0,5,0.26,4,0,0,1,0,0
2430,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,25,25.8,68,2.63,46,10,6,4,2,0,7,0.27,5,1,1,0,0,0
2431,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,37.0,7,0.19,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2432,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2433,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2434,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,20.6,41,1.99,31,2,2,2,4,0,4,0.19,3,0,0,0,1,0
2435,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,17.4,33,1.89,27,3,1,0,1,1,2,0.11,1,0,0,0,1,0
2436,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,34.1,25,0.73,18,0,0,5,2,0,1,0.03,0,0,0,1,0,0
2437,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2438,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,32.0,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2439,Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,fr Ligue 1,18,0.9,1,1.15,1,0,0,0,0,0,1,1.15,1,0,0,0,0,0
2440,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,28.7,34,1.19,27,0,0,2,2,3,2,0.07,2,0,0,0,0,0
2441,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,17.6,17,0.97,16,0,1,0,0,0,2,0.11,2,0,0,0,0,0
2442,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,5.3,6,1.14,4,1,0,0,0,1,0,0.00,0,0,0,0,0,0
2443,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2444,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,1.9,5,2.66,2,0,0,1,2,0,1,0.53,1,0,0,0,0,0
2445,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,30.9,49,1.58,36,4,2,4,1,2,5,0.16,2,0,2,1,0,0
2446,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,28.0,3,0.11,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2447,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,20,13.1,40,3.05,30,6,3,0,1,0,2,0.15,2,0,0,0,0,0
2448,Robert Skov,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,12.9,36,2.78,22,10,2,2,0,0,2,0.15,1,0,0,1,0,0
2449,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,30.9,25,0.81,21,0,0,3,1,0,1,0.03,1,0,0,0,0,0
2450,Steven Skrzybski,de GER,"FW,DF",Schalke 04,de Bundesliga,27,4.7,10,2.15,4,2,0,2,2,0,1,0.21,0,0,0,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2451,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,30,2.6,6,2.30,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2452,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2453,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,6.4,15,2.33,13,0,0,2,0,0,1,0.16,1,0,0,0,0,0
2454,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,1.9,4,2.09,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2455,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,12.3,5,0.41,4,0,1,0,0,0,1,0.08,1,0,0,0,0,0
2456,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,20,16.0,49,3.06,40,0,4,2,3,0,7,0.44,6,0,0,1,0,0
2457,Robert Snodgrass,sct SCO,"MF,FW",West Brom,eng Premier League,32,5.8,5,0.86,5,0,0,0,0,0,1,0.17,1,0,0,0,0,0
2458,Robert Snodgrass,sct SCO,"FW,MF",West Ham,eng Premier League,32,0.1,2,36.00,1,0,0,0,1,0,1,18.00,0,0,0,0,1,0
2459,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,8.3,15,1.81,10,2,2,0,1,0,2,0.24,2,0,0,0,0,0
2460,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,12.6,28,2.22,24,4,0,0,0,0,2,0.16,2,0,0,0,0,0
2461,Rubén Sobrino,es ESP,"MF,FW",Valencia,es La Liga,28,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2462,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,28,12.4,26,2.10,17,0,2,2,5,0,3,0.24,1,0,0,0,2,0
2463,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,10.0,11,1.10,7,0,3,0,0,1,1,0.10,0,0,1,0,0,0
2464,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,5.4,15,2.78,14,1,0,0,0,0,3,0.56,3,0,0,0,0,0
2465,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,16.0,22,1.38,16,1,0,2,3,0,3,0.19,1,0,0,1,1,0
2466,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,30.4,83,2.73,36,35,4,3,5,0,14,0.46,3,8,1,1,1,0
2467,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,30.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2468,Son,es ESP,"DF,MF",Levante,es La Liga,26,12.3,35,2.85,28,4,1,0,2,0,1,0.08,0,1,0,0,0,0
2469,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,6.2,11,1.77,5,1,1,1,3,0,0,0.00,0,0,0,0,0,0
2470,David Soria,es ESP,GK,Getafe,es La Liga,27,28.0,7,0.25,5,2,0,0,0,0,1,0.04,1,0,0,0,0,0
2471,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,36.1,110,3.05,93,0,3,5,7,2,14,0.39,10,0,0,2,1,1
2472,Alberto Soro,es ESP,"FW,MF",Granada,es La Liga,21,4.4,9,2.06,8,0,0,1,0,0,2,0.46,2,0,0,0,0,0
2473,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,22,22.7,85,3.75,58,20,1,2,3,1,12,0.53,9,3,0,0,0,0
2474,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2475,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,26.8,68,2.54,50,0,3,4,10,1,7,0.26,6,0,0,0,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2476,Riccardo Sottil,it ITA,"FW,MF",Cagliari,it Serie A,21,13.2,40,3.04,29,1,3,4,3,0,4,0.30,3,0,0,1,0,0
2477,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2478,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,38.0,58,1.53,44,1,1,6,5,1,8,0.21,7,0,0,1,0,0
2479,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2480,Cebio Soukou,bj BEN,"FW,MF",Arminia,de Bundesliga,27,5.1,10,1.97,7,0,1,0,2,0,0,0.00,0,0,0,0,0,0
2481,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,28,19.5,12,0.62,11,0,0,0,0,1,1,0.05,1,0,0,0,0,0
2482,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1.6,2,1.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2483,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,21.3,35,1.64,31,0,3,0,0,1,5,0.23,5,0,0,0,0,0
2484,Yaya Soumaré,fr FRA,MF,Lyon,fr Ligue 1,20,0.0,,,,,,,,,,,,,,,,
2485,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,13.6,27,1.98,21,2,1,1,1,1,3,0.22,3,0,0,0,0,0
2486,Ansou Sow,fr FRA,MF,Lens,fr Ligue 1,20,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2487,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,24.2,46,1.90,40,1,0,0,5,0,6,0.25,5,0,0,0,1,0
2488,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,11.1,4,0.36,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2489,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,20.2,11,0.54,7,1,1,1,0,1,0,0.00,0,0,0,0,0,0
2490,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,23.6,71,3.14,55,2,12,1,1,0,9,0.40,8,0,1,0,0,0
2491,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2492,Mattia Sprocati,it ITA,"MF,FW",Parma,it Serie A,27,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2493,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,32.0,29,0.91,22,1,2,1,2,1,4,0.12,4,0,0,0,0,0
2494,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,29,21.7,23,1.06,17,3,0,0,2,1,3,0.14,3,0,0,0,0,0
2495,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2496,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,31.0,10,0.32,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0
2497,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,28,17.4,56,3.22,42,1,4,4,4,1,8,0.46,7,0,0,0,1,0
2498,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2499,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,14.2,15,1.06,12,1,0,2,0,0,1,0.07,0,0,0,1,0,0
2500,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,2.9,4,1.38,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2501,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,17.1,17,1.00,16,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2502,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,25,28.2,107,3.80,76,0,14,8,9,0,15,0.53,9,0,3,2,1,0
2503,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,30.0,39,1.30,36,0,0,1,2,0,4,0.13,3,0,0,0,1,0
2504,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,31,21.8,85,3.90,62,12,0,7,3,1,13,0.60,8,1,0,3,1,0
2505,Kevin Stöger,at AUT,"MF,FW",Mainz 05,de Bundesliga,26,6.0,25,4.17,19,5,0,1,0,0,0,0.00,0,0,0,0,0,0
2506,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,21.5,18,0.84,15,0,1,1,1,0,2,0.09,2,0,0,0,0,0
2507,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,25,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2508,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30,20.5,28,1.37,27,0,0,0,0,1,2,0.10,2,0,0,0,0,0
2509,Kevin Strootman,nl NED,MF,Genoa,it Serie A,30,14.6,36,2.47,32,3,0,0,0,1,4,0.27,3,0,0,0,0,1
2510,Kevin Strootman,nl NED,"MF,FW",Marseille,fr Ligue 1,30,2.6,4,1.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2511,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,20,23.1,15,0.65,14,0,0,1,0,0,2,0.09,2,0,0,0,0,0
2512,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29,29.3,33,1.13,27,0,3,1,1,1,1,0.03,1,0,0,0,0,0
2513,Stefano Sturaro,it ITA,MF,Hellas Verona,it Serie A,27,4.7,5,1.06,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0
2514,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,27,4.9,8,1.62,4,4,0,0,0,0,0,0.00,0,0,0,0,0,0
2515,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,27.0,38,1.41,20,11,1,1,4,1,2,0.07,1,0,1,0,0,0
2516,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26,31.7,89,2.81,56,23,3,2,4,1,15,0.47,10,4,0,0,0,1
2517,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33,27.9,64,2.30,39,0,3,13,9,0,8,0.29,4,0,0,1,3,0
2518,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,3.4,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2519,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24,16.7,26,1.55,23,0,1,2,0,0,3,0.18,3,0,0,0,0,0
2520,Suso,es ESP,FW,Sevilla,es La Liga,26,24.6,108,4.40,82,6,14,3,3,0,14,0.57,12,1,0,1,0,0
2521,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,20,2.6,4,1.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2522,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,21,20.6,49,2.38,34,1,4,5,3,2,6,0.29,5,0,1,0,0,0
2523,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2524,Issiaga Sylla,gn GUI,"DF,MF",Lens,fr Ligue 1,26,12.4,20,1.61,13,3,1,1,1,1,1,0.08,1,0,0,0,0,0
2525,Eddy Sylvestre,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1.1,2,1.86,1,0,0,0,1,0,1,0.93,0,0,0,0,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2526,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,8.1,15,1.84,11,0,0,2,1,1,0,0.00,0,0,0,0,0,0
2527,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30,29.7,3,0.10,3,0,0,0,0,0,2,0.07,2,0,0,0,0,0
2528,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1.1,1,0.89,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2529,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,16.0,58,3.62,46,0,3,6,2,1,4,0.25,3,0,0,1,0,0
2530,Tachi,es ESP,DF,Alavés,es La Liga,22,9.4,4,0.42,1,0,0,0,3,0,2,0.21,0,0,0,0,2,0
2531,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,24.7,7,0.28,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2532,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2533,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,27,15.2,52,3.42,37,3,5,3,4,0,4,0.26,3,0,1,0,0,0
2534,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,25.6,34,1.37,26,0,2,1,2,3,4,0.16,2,0,1,0,0,1
2535,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,5.4,3,0.55,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2536,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,30.0,26,0.87,21,0,0,1,2,2,3,0.10,3,0,0,0,0,0
2537,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,29.5,31,1.05,29,1,0,1,0,0,2,0.07,2,0,0,0,0,0
2538,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,37.8,82,2.17,58,19,0,0,3,2,9,0.24,6,2,0,0,1,0
2539,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,36.0,29,0.81,20,4,0,2,2,1,0,0.00,0,0,0,0,0,0
2540,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,34,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2541,Percy Tau,za RSA,FW,Brighton,eng Premier League,26,1.1,5,4.37,4,0,1,0,0,0,1,0.87,1,0,0,0,0,0
2542,Niklas Tauer,de GER,"MF,DF",Mainz 05,de Bundesliga,19,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2543,Heriberto Tavares,pt POR,"FW,MF",Brest,fr Ligue 1,23,0.5,1,2.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2544,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,0.9,1,1.06,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2545,Tomás Tavares,pt POR,"MF,DF",Alavés,es La Liga,19,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2546,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,27.0,31,1.15,21,0,2,2,6,0,3,0.11,2,0,0,0,1,0
2547,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2548,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2549,Warren Tchimbembé,cg CGO,"MF,FW",Metz,fr Ligue 1,22,5.5,11,2.00,10,0,0,1,0,0,2,0.36,1,0,0,1,0,0
2550,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,34.0,56,1.65,41,0,1,9,4,1,9,0.26,8,0,0,0,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2551,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1.2,4,3.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2552,Nathan Tella,eng ENG,"FW,MF",Southampton,eng Premier League,21,8.3,21,2.54,11,0,3,1,6,0,2,0.24,1,0,0,0,1,0
2553,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,7.7,24,3.13,10,10,0,2,1,1,3,0.39,2,1,0,0,0,0
2554,Andrés Tello,co COL,"DF,MF",Benevento,it Serie A,23,4.6,3,0.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2555,Cristian Tello,es ESP,"FW,MF",Betis,es La Liga,28,14.3,44,3.09,31,3,5,4,1,0,5,0.35,3,1,1,0,0,0
2556,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,3.0,4,1.33,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2557,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,3.9,4,1.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2558,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,28,31.0,4,0.13,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
2559,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2560,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,27.1,88,3.25,62,0,6,8,7,5,9,0.33,7,0,1,0,1,0
2561,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,20.8,13,0.63,10,1,1,1,0,0,2,0.10,2,0,0,0,0,0
2562,Kenny Tete,nl NED,"DF,MF",Fulham,eng Premier League,24,16.5,35,2.13,33,0,0,0,2,0,2,0.12,2,0,0,0,0,0
2563,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,24,0.2,1,4.29,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2564,Cedric Teuchert,de GER,"FW,MF",Union Berlin,de Bundesliga,23,8.4,20,2.39,11,2,1,4,2,0,2,0.24,0,2,0,0,0,0
2565,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,27,30.4,100,3.29,61,24,3,3,8,1,13,0.43,7,4,1,1,0,0
2566,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,16.1,6,0.37,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2567,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,18,11.4,19,1.66,16,0,0,2,1,0,3,0.26,2,0,0,1,0,0
