Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2299,Yevhen Shakhov,ua UKR,"MF,FW",Lecce,it Serie A,28,12.1,30,2.49,25,0,0,1,2,2,6,0.50,4,0,0,1,1,0
2300,Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,eng Premier League,27,2.1,5,2.43,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2301,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,33,11.7,31,2.65,22,0,5,1,3,0,2,0.17,2,0,0,0,0,0
2302,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,19.3,47,2.44,36,4,3,1,2,1,2,0.10,2,0,0,0,0,0
2303,Khiry Shelton,us USA,FW,Paderborn 07,de Bundesliga,26,0.4,2,5.45,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2304,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,27,23.5,82,3.48,56,18,4,4,0,0,6,0.25,3,2,1,0,0,0
2305,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2306,Djibril Sidibé,fr FRA,"DF,MF",Everton,eng Premier League,27,20.3,45,2.22,37,3,0,0,2,3,5,0.25,5,0,0,0,0,0
2307,Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,20,1.0,2,1.98,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2308,Sidnei,br BRA,DF,Betis,es La Liga,29,13.1,11,0.84,8,1,0,1,0,1,2,0.15,2,0,0,0,0,0
2309,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,21,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2310,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,29,28.4,91,3.20,39,32,3,12,2,3,7,0.25,3,2,1,1,0,0
2311,Luca Siligardi,it ITA,"MF,FW",Parma,it Serie A,31,3.7,8,2.14,8,0,0,0,0,0,2,0.53,2,0,0,0,0,0
2312,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,30,13.6,37,2.73,24,8,3,0,1,1,3,0.22,1,2,0,0,0,0
2313,André Silva,pt POR,FW,Milan,it Serie A,23,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2314,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,23,17.5,62,3.54,47,0,6,3,5,1,5,0.29,2,0,1,1,1,0
2315,Bernardo Silva,pt POR,"FW,MF",Manchester City,eng Premier League,24,22.6,110,4.87,86,3,7,11,2,1,14,0.62,11,0,1,2,0,0
2316,David Silva,es ESP,MF,Manchester City,eng Premier League,33,20.3,119,5.87,100,1,7,6,4,1,19,0.94,14,1,1,1,1,1
2317,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,2.6,3,1.17,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2318,Jonathan Silva,ar ARG,DF,Leganés,es La Liga,25,30.9,62,2.00,47,9,2,1,3,0,3,0.10,2,1,0,0,0,0
2319,Matheus Pereira da Silva,br BRA,"MF,FW",Dijon,fr Ligue 1,21,5.2,17,3.29,12,3,0,2,0,0,1,0.19,0,0,0,1,0,0
2320,Rui Silva,pt POR,GK,Granada,es La Liga,25,35.0,9,0.26,5,4,0,0,0,0,3,0.09,1,2,0,0,0,0
2321,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,17.5,18,1.03,17,0,0,0,0,1,2,0.11,2,0,0,0,0,0
2322,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,35.0,2,0.06,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2323,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,16.7,27,1.62,17,1,3,1,4,1,2,0.12,2,0,0,0,0,0
2324,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,24,32.5,40,1.23,22,0,7,5,5,1,4,0.12,2,0,0,0,1,1
2325,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,24,24.2,76,3.14,56,2,9,5,3,1,7,0.29,6,0,1,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2326,Unai Simón,es ESP,GK,Athletic Club,es La Liga,22,33.2,7,0.21,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2327,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,2.7,1,0.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2328,Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,de Bundesliga,20,0.8,2,2.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2329,Wilfried Singo,ci CIV,DF,Torino,it Serie A,18,1.5,6,4.09,5,0,1,0,0,0,1,0.68,0,0,1,0,0,0
2330,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,24,10.1,18,1.78,16,1,1,0,0,0,1,0.10,1,0,0,0,0,0
2331,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30,21.3,16,0.75,11,2,1,2,0,0,1,0.05,0,0,0,1,0,0
2332,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,32,36.0,7,0.19,4,3,0,0,0,0,1,0.03,1,0,0,0,0,0
2333,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,21,17.8,36,2.03,29,0,4,1,1,1,3,0.17,3,0,0,0,0,0
2334,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,29,27.2,37,1.36,33,0,3,1,0,0,4,0.15,3,0,1,0,0,0
2335,Sambou Sissoko,fr FRA,"MF,FW",Reims,fr Ligue 1,20,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2336,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,24,9.9,27,2.73,19,3,3,0,2,0,2,0.20,1,1,0,0,0,0
2337,Antonio Sivera,es ESP,GK,Alavés,es La Liga,22,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2338,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,24,29.7,62,2.09,49,0,3,5,0,5,10,0.34,7,0,1,2,0,0
2339,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,18,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2340,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,28,37.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2341,Andreas Skov Olsen,dk DEN,"FW,MF",Bologna,it Serie A,19,8.4,21,2.49,12,3,1,2,2,1,3,0.36,2,0,0,1,0,0
2342,Robert Skov,dk DEN,"DF,FW",Hoffenheim,de Bundesliga,23,29.0,98,3.38,45,32,8,7,5,1,10,0.35,4,1,1,3,0,1
2343,Simon Skrabb,fi FIN,"FW,MF",Brescia,it Serie A,24,2.9,5,1.76,4,0,1,0,0,0,1,0.35,1,0,0,0,0,0
2344,Milan Škriniar,sk SVK,DF,Inter,it Serie A,24,29.2,33,1.13,24,1,1,3,2,2,2,0.07,0,0,0,1,1,0
2345,Steven Skrzybski,de GER,"FW,MF",Düsseldorf,de Bundesliga,26,5.9,12,2.04,8,0,0,0,2,2,2,0.34,2,0,0,0,0,0
2346,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,29,1.2,4,3.43,2,0,0,0,1,1,0,0.00,0,0,0,0,0,0
2347,Islam Slimani,dz ALG,FW,Monaco,fr Ligue 1,31,14.3,53,3.71,41,0,3,7,1,1,11,0.77,8,0,2,1,0,0
2348,William Smallbone,ie IRL,MF,Southampton,eng Premier League,19,4.4,9,2.06,7,0,0,2,0,0,2,0.46,2,0,0,0,0,0
2349,Chris Smalling,eng ENG,DF,Roma,it Serie A,29,28.5,30,1.05,27,1,0,1,1,0,4,0.14,3,0,0,1,0,0
2350,Dennis Smarsch,de GER,GK,Hertha BSC,de Bundesliga,20,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2351,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,28,22.8,31,1.36,28,0,1,0,2,0,1,0.04,1,0,0,0,0,0
2352,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,19,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2353,Fyodor Smolov,ru RUS,FW,Celta Vigo,es La Liga,29,8.3,16,1.94,11,0,2,2,0,1,1,0.12,1,0,0,0,0,0
2354,Robert Snodgrass,sct SCO,"MF,FW",West Ham,eng Premier League,31,16.8,55,3.28,18,26,4,1,6,0,8,0.48,4,4,0,0,0,0
2355,Cédric Soares,pt POR,"MF,DF",Arsenal,eng Premier League,27,2.8,5,1.81,3,1,0,0,0,1,3,1.08,2,0,0,0,0,1
2356,Cédric Soares,pt POR,DF,Southampton,eng Premier League,27,14.5,25,1.72,23,2,0,0,0,0,2,0.14,2,0,0,0,0,0
2357,Rafa Soares,pt POR,DF,Eibar,es La Liga,24,4.8,12,2.48,8,4,0,0,0,0,1,0.21,1,0,0,0,0,0
2358,Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2359,Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,25,7.8,5,0.64,3,0,0,1,1,0,1,0.13,0,0,0,1,0,0
2360,Rubén Sobrino,es ESP,"FW,MF",Valencia,es La Liga,27,1.9,5,2.65,2,0,2,0,0,1,0,0.00,0,0,0,0,0,0
2361,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,21,18.3,43,2.34,31,0,3,4,5,0,5,0.27,2,0,1,1,1,0
2362,Roberto Soldado,es ESP,FW,Granada,es La Liga,34,26.1,49,1.88,38,0,2,2,7,0,7,0.27,5,0,1,0,1,0
2363,Carlos Soler,es ESP,MF,Valencia,es La Liga,22,23.0,42,1.83,30,5,0,1,6,0,8,0.35,4,0,0,0,4,0
2364,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2365,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,34.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2366,Kévin Soni,cm CMR,FW,Espanyol,es La Liga,21,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2367,David Soria,es ESP,GK,Getafe,es La Liga,26,38.0,8,0.21,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2368,Bruno Soriano,es ESP,"MF,FW",Villarreal,es La Liga,35,2.9,4,1.37,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
2369,Juan Soriano,es ESP,GK,Leganés,es La Liga,21,11.0,1,0.09,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2370,Roberto Soriano,it ITA,MF,Bologna,it Serie A,28,27.4,116,4.23,99,0,4,3,8,2,13,0.47,9,0,1,0,3,0
2371,Riccardo Sottil,it ITA,"FW,DF",Fiorentina,it Serie A,20,5.7,27,4.72,14,0,5,3,5,0,4,0.70,2,0,0,2,0,0
2372,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,24,11.6,14,1.21,12,0,0,1,1,0,2,0.17,2,0,0,0,0,0
2373,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,7.1,1,0.14,1,0,0,0,0,0,1,0.14,1,0,0,0,0,0
2374,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,4.6,4,0.87,3,0,0,1,0,0,1,0.22,0,0,0,1,0,0
2375,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,20,13.5,25,1.85,21,0,3,0,0,1,1,0.07,0,0,0,0,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2376,Bryan Soumaré,fr FRA,"MF,FW",Dijon,fr Ligue 1,20,4.3,14,3.28,8,3,3,0,0,0,0,0.00,0,0,0,0,0,0
2377,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,27,22.4,43,1.92,30,3,2,1,7,0,3,0.13,3,0,0,0,0,0
2378,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,19.4,53,2.73,42,3,2,1,4,1,5,0.26,3,0,0,1,1,0
2379,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,33.7,21,0.62,17,1,0,2,1,0,1,0.03,1,0,0,0,0,0
2380,Nikolas Špalek,sk SVK,"MF,FW",Brescia,it Serie A,22,17.5,34,1.94,25,2,0,2,5,0,2,0.11,1,0,0,0,1,0
2381,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,17.2,55,3.20,47,2,4,2,0,0,3,0.17,2,0,0,1,0,0
2382,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,27,5.8,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2383,Mattia Sprocati,it ITA,"FW,MF",Parma,it Serie A,26,6.6,20,3.06,10,2,0,2,6,0,0,0.00,0,0,0,0,0,0
2384,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,22,1.5,2,1.35,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2385,Dennis Srbeny,de GER,"MF,FW",Norwich City,eng Premier League,25,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2386,Dennis Srbeny,de GER,"FW,MF",Paderborn 07,de Bundesliga,25,12.4,32,2.57,20,1,5,1,5,0,1,0.08,1,0,0,0,0,0
2387,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,23.5,15,0.64,12,0,0,2,1,0,2,0.09,1,0,0,1,0,0
2388,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,17.2,19,1.11,16,1,2,0,0,0,2,0.12,2,0,0,0,0,0
2389,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,4.4,14,3.17,11,1,0,2,0,0,1,0.23,1,0,0,0,0,0
2390,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,9.0,5,0.56,3,0,0,0,0,2,0,0.00,0,0,0,0,0,0
2391,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,29,7.9,25,3.16,16,7,2,0,0,0,2,0.25,1,0,1,0,0,0
2392,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,19.2,15,0.78,12,0,0,2,0,1,0,0.00,0,0,0,0,0,0
2393,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,26,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2394,Renato Steffen,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,27,17.6,48,2.72,34,2,4,2,4,2,6,0.34,4,0,2,0,0,0
2395,Zack Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,17.0,6,0.35,2,4,0,0,0,0,1,0.06,0,1,0,0,0,0
2396,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,30,28.1,50,1.78,46,0,0,2,0,2,3,0.11,3,0,0,0,0,0
2397,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,27.2,17,0.62,15,0,1,0,0,1,3,0.11,3,0,0,0,0,0
2398,Mariusz Stępiński,pl POL,"FW,MF",Hellas Verona,it Serie A,24,7.8,8,1.02,4,0,0,2,2,0,0,0.00,0,0,0,0,0,0
2399,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,24,29.5,125,4.24,91,1,10,11,11,1,12,0.41,6,0,0,3,3,0
2400,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,37.2,77,2.07,63,5,5,2,2,0,9,0.24,8,0,1,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2401,Marco Stiepermann,de GER,MF,Norwich City,eng Premier League,28,13.1,32,2.44,28,0,2,1,1,0,3,0.23,3,0,0,0,0,0
2402,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,30,15.9,69,4.33,56,1,5,1,5,1,14,0.88,11,0,2,0,1,0
2403,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,25,14.1,66,4.68,42,14,3,2,5,0,8,0.57,6,1,0,1,0,0
2404,Vlatko Stojanovski,mk MKD,FW,Nîmes,fr Ligue 1,22,1.4,5,3.66,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
2405,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,12.5,13,1.04,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0
2406,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,24,38.0,10,0.26,8,2,0,0,0,0,2,0.05,2,0,0,0,0,0
2407,Gabriel Strefezza,br BRA,"DF,MF",SPAL,it Serie A,22,23.4,75,3.19,49,1,10,7,6,2,5,0.21,2,0,1,2,0,0
2408,Tobias Strobl,de GER,"MF,DF",M'Gladbach,de Bundesliga,29,6.8,6,0.88,5,0,0,0,0,1,1,0.15,0,0,0,0,0,1
2409,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,15.1,19,1.25,14,2,0,2,0,1,2,0.13,1,0,0,1,0,0
2410,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,29,15.7,28,1.78,25,1,0,2,0,0,5,0.32,5,0,0,0,0,0
2411,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,31.0,55,1.77,50,3,2,0,0,0,4,0.13,4,0,0,0,0,0
2412,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,26,13.9,29,2.08,15,2,1,4,6,1,4,0.29,2,0,0,0,2,0
2413,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,28.8,85,2.95,52,21,4,2,5,1,8,0.28,6,0,1,1,0,0
2414,Denis Suárez,es ESP,"MF,FW",Celta Vigo,es La Liga,25,18.1,64,3.54,41,14,3,3,2,1,8,0.44,8,0,0,0,0,0
2415,Luis Suárez,uy URU,FW,Barcelona,es La Liga,32,22.2,68,3.06,45,0,14,6,3,0,13,0.59,10,0,1,1,1,0
2416,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2417,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,21.8,17,0.78,14,0,0,2,0,1,3,0.14,3,0,0,0,0,0
2418,Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,23,0.8,5,6.43,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2419,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,4.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2420,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,7.1,6,0.84,6,0,0,0,0,0,2,0.28,2,0,0,0,0,0
2421,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,1.5,4,2.63,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2422,Ki Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2423,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,15.0,5,0.33,4,0,0,1,0,0,1,0.07,0,0,0,1,0,0
2424,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,32,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2425,Sam Surridge,eng ENG,"FW,MF",Bournemouth,eng Premier League,21,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2426,Suso,es ESP,"FW,MF",Milan,it Serie A,25,15.1,87,5.76,63,13,5,2,4,0,5,0.33,4,0,1,0,0,0
2427,Suso,es ESP,"FW,MF",Sevilla,es La Liga,25,8.7,42,4.81,27,6,7,1,1,0,4,0.46,2,1,1,0,0,0
2428,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,3.1,4,1.29,2,0,0,1,0,1,0,0.00,0,0,0,0,0,0
2429,Markus Suttner,at AUT,DF,Düsseldorf,de Bundesliga,32,14.9,40,2.69,26,8,0,4,1,1,4,0.27,4,0,0,0,0,0
2430,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,20,11.7,42,3.60,30,4,3,3,2,0,3,0.26,2,0,0,1,0,0
2431,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,28.0,51,1.82,39,3,1,1,2,5,2,0.07,2,0,0,0,0,0
2432,Moussa Sylla,fr FRA,FW,Monaco,fr Ligue 1,19,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2433,Eddy Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2434,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,12.7,32,2.52,23,0,3,4,2,0,3,0.24,2,0,0,1,0,0
2435,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,29,28.8,3,0.10,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2436,Andrea Tabanelli,it ITA,MF,Lecce,it Serie A,29,10.7,16,1.49,10,2,0,0,3,1,1,0.09,1,0,0,0,0,0
2437,Tachi,es ESP,DF,Alavés,es La Liga,21,2.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2438,Panagiotis Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,22.3,68,3.06,55,4,0,3,4,2,6,0.27,5,0,0,0,0,1
2439,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,23.2,19,0.82,17,1,0,1,0,0,3,0.13,3,0,0,0,0,0
2440,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,9.8,42,4.27,30,0,7,1,4,0,4,0.41,4,0,0,0,0,0
2441,Mahdi Talal,fr FRA,FW,Amiens,fr Ligue 1,21,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2442,Adrien Tameze,cm CMR,MF,Atalanta,it Serie A,25,2.3,10,4.27,8,0,1,0,0,1,3,1.28,2,0,0,0,0,1
2443,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,25,5.8,10,1.73,10,0,0,0,0,0,1,0.17,1,0,0,0,0,0
2444,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,5.8,5,0.86,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2445,Adil Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2446,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,11.8,8,0.68,6,0,0,0,0,2,0,0.00,0,0,0,0,0,0
2447,Matt Targett,eng ENG,"DF,MF",Aston Villa,eng Premier League,23,25.5,60,2.36,48,8,0,1,1,2,5,0.20,4,0,0,1,0,0
2448,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,10.6,2,0.19,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2449,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,38.0,33,0.87,27,1,0,4,0,1,8,0.21,5,1,0,2,0,0
2450,Ciprian Tătărușanu,ro ROU,GK,Lyon,fr Ligue 1,33,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
2451,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,22.2,53,2.39,45,1,3,2,1,1,3,0.14,3,0,0,0,0,0
2452,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,21.6,27,1.25,23,2,0,0,2,0,2,0.09,1,1,0,0,0,0
2453,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,30,12.1,9,0.74,9,0,0,0,0,0,2,0.16,2,0,0,0,0,0
2454,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,19,12.3,17,1.38,14,0,0,1,1,1,1,0.08,0,0,0,0,1,0
2455,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,19,0.7,4,5.54,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2456,Georg Teigl,at AUT,"DF,MF",Augsburg,de Bundesliga,28,1.2,1,0.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2457,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,16.1,36,2.24,25,7,1,0,2,1,2,0.12,2,0,0,0,0,0
2458,Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,de Bundesliga,21,5.0,15,3.01,9,1,1,1,3,0,1,0.20,1,0,0,0,0,0
2459,Nathan Tella,eng ENG,FW,Southampton,eng Premier League,20,0.0,1,30.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2460,Cristian Tello,es ESP,"MF,FW",Betis,es La Liga,27,8.7,24,2.74,18,3,2,1,0,0,0,0.00,0,0,0,0,0,0
2461,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,20,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2462,Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,28,2.5,4,1.63,4,0,0,0,0,0,2,0.81,2,0,0,0,0,0
2463,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,7.6,16,2.10,15,1,0,0,0,0,1,0.13,1,0,0,0,0,0
2464,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,27,36.0,5,0.14,4,1,0,0,0,0,2,0.06,1,1,0,0,0,0
2465,Simon Terodde,de GER,FW,Köln,de Bundesliga,31,9.0,17,1.88,13,0,0,2,2,0,3,0.33,3,0,0,0,0,0
2466,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,29,6.9,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2467,Martin Terrier,fr FRA,"FW,MF",Lyon,fr Ligue 1,22,13.3,31,2.33,19,5,3,2,2,0,5,0.38,2,1,0,0,2,0
2468,Aleksa Terzić,rs SRB,MF,Fiorentina,it Serie A,19,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2469,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,23,11.9,28,2.35,23,2,1,0,1,1,3,0.25,2,0,0,0,0,1
2470,Alexander Tettey,no NOR,"MF,DF",Norwich City,eng Premier League,33,26.0,24,0.92,20,0,1,2,0,1,1,0.04,1,0,0,0,0,0
